Time (s),Iter_1_disp_error (m),Iter_1_rot_error (rad),Iter_2_disp_error (m),Iter_2_rot_error (rad),Iter_3_disp_error (m),Iter_3_rot_error (rad),Iter_4_disp_error (m),Iter_4_rot_error (rad),Iter_5_disp_error (m),Iter_5_rot_error (rad),Iter_6_disp_error (m),Iter_6_rot_error (rad),Iter_7_disp_error (m),Iter_7_rot_error (rad)
4.15,-0.014256909462110556,0.003971019210768762,-0.0042507170573085895,0.0020463034980316482,-0.0003961373452683603,0.0005962479999954652,9.930136642524734e-05,-2.2710932096103864e-05,4.572232593783032e-05,-4.527607369568011e-05,4.782363255101396e-06,-9.384467451107638e-06,-1.35181083460445e-06,3.661510875694468e-07
4.2,-0.014040030795843095,0.0031123358823057813,-0.003810678558814923,0.001235959604456171,-0.0004748871164212687,0.0005532148295828276,5.2663887379067464e-06,7.791098571657482e-05,3.869886203261563e-05,-2.632524064435579e-05,8.868071077805517e-06,-1.1051499720920663e-05,-1.5636208053337874e-07,-1.075589089145207e-06
4.25,-0.014770177274189611,0.003407115318338946,-0.003387089963832718,0.0005751712630371747,-0.00038531998237875675,0.00034232617682326653,-7.433745571061579e-05,0.00014055172041179363,2.0999011232120113e-05,-1.687528916889669e-06,9.701234736841924e-06,-8.748126172559642e-06,1.029580933009644e-06,-1.982551778372324e-06
4.3,-0.016496512452266354,0.004825101708250521,-0.003207352830369825,0.00028470753471523773,-0.00017674661705874284,4.383415651516842e-05,-0.00011782971467838577,0.0001536227210701801,-4.0344860707808294e-07,2.0235663189548808e-05,7.555244722207144e-06,-4.164141806560495e-06,1.7403963901985176e-06,-2.084974882377369e-06
4.3500000000000005,-0.01894884680007053,0.007019759896965249,-0.003415450129718889,0.0004780837281778468,7.472152268503396e-05,-0.0002520138305306587,-0.00011528432058019455,0.0001174710280431538,-1.9359515493450052e-05,3.4674077547095644e-05,3.5234720678900544e-06,9.980552676570886e-07,1.8581913185100607e-06,-1.5894435319071393e-06
4.4,-0.02160114414990419,0.009392374417586174,-0.004039287369282524,0.0011405892892603162,0.00028067440003543,-0.0004523973090742161,-6.731514817595596e-05,4.042302209733735e-05,-3.0881704639107443e-05,3.842962170062282e-05,-1.2499684596267713e-06,5.668096078820586e-06,1.4616170608272583e-06,-7.490192889259006e-07
4.45,-0.023810690111995547,0.011237499546500516,-0.004970011733341051,0.0021065922473584575,0.00035950299565093435,-0.0004798781558574064,1.2671976011846553e-05,-5.662106402431685e-05,-3.1084561624428186e-05,2.920723486294491e-05,-5.5335539594358885e-06,8.746588286114715e-06,6.532104322720667e-07,3.066802643711397e-07
4.5,-0.025024095179617095,0.011979740330634089,-0.005980355871130272,0.003086536634094604,0.0002658056375128004,-0.0003085036984771042,9.826976748153471e-05,-0.00014032718712395087,-1.8965734368353582e-05,8.514289009609044e-06,-7.89404787449044e-06,8.911702274860128e-06,-3.9020556863444966e-07,1.3526921313032625e-06
4.55,-0.024972169980356895,0.011395589570126458,-0.006798030676879618,0.00376879884835973,1.353267785150769e-05,1.3353145598415939e-05,0.0001586537739645122,-0.00017884395976646567,1.7221955069812722e-06,-1.6466345226208434e-05,-7.286452804150523e-06,5.678408345963226e-06,-1.3226225490103882e-06,1.9623712805560967e-06
4.6000000000000005,-0.023757240524936607,0.00968787586263694,-0.0072043239779316925,0.003943004163297119,-0.0003279257853464612,0.00038238888398502147,0.00017219602858081773,-0.0001589557531115754,2.3618326488006325e-05,-3.623785531071261e-05,-3.8813452225006095e-06,3.0975912775066394e-07,-1.7570146692014177e-06,1.8036770759177756e-06
4.65,-0.021800324449887498,0.007386329526453267,-0.00710493822891034,0.003565947768634767,-0.0006629350804880363,0.0006879395054123563,0.00013424378913667878,-8.96104725279373e-05,3.956320820780457e-05,-4.475387435875361e-05,9.67047900868323e-07,-4.941702709398976e-06,-1.546339309987932e-06,9.95560720543076e-07
4.7,-0.019693460330896195,0.005159607781084791,-0.00654728855631298,0.0027498492080200096,-0.0009018528914419011,0.0008481220301108858,5.470928113993079e-05,8.878906375096862e-06,4.539667763020505e-05,-4.13205599914257e-05,5.694986493609555e-06,-8.54161167333084e-06,-8.712362415952413e-07,8.873383243457322e-09
4.75,-0.018022390733932414,0.0036279651814021194,-0.005698601544317727,0.0017154180050768589,-0.0009805250968096813,0.0008183406704385526,-4.783164717153676e-05,0.00011457933424238037,3.961941831115423e-05,-2.747067849648288e-05,9.313188177151321e-06,-1.02767491033523e-05,-1.6304312344672667e-09,-8.261091035619006e-07
4.800000000000001,-0.01719813414596938,0.003201348402517179,-0.004805966427536612,0.000746094341301573,-0.0008718274503040635,0.0005921189511618463,-0.00014827157455793438,0.00020295723817892464,2.2052065155597766e-05,-4.216298479228775e-06,1.1180848439484858e-05,-1.016853468290696e-05,9.488532353163492e-07,-1.5607321688093645e-06
4.8500000000000005,-0.017322692317979782,0.003945074660988139,-0.004138516050250229,0.00013178689042229325,-0.0005989237624381416,0.0002140024968145804,-0.00021582685200643992,0.00024396502739434944,-5.354549707570211e-06,2.5897515075659627e-05,1.0394524654067094e-05,-7.415503109807486e-06,1.940517095622152e-06,-2.288372758632584e-06
4.9,-0.018132133731825262,0.005519101607850706,-0.0039058431556370787,7.940036439280096e-05,-0.00024355165826789316,-0.000209210327230841,-0.00022174404403457748,0.0002114153760022358,-3.611679484155639e-05,5.479871597308811e-05,6.04042106722158e-06,-1.1442757073334975e-06,2.723605222354486e-06,-2.6953321418943244e-06
4.95,-0.019064303253714443,0.007261051063506246,-0.004173471065439527,0.000615574810354888,6.973946711624768e-05,-0.0005308866757123623,-0.00015454930744579487,0.00010292763875501681,-5.925283491658995e-05,6.976549607141252e-05,-1.5723722041616206e-06,7.659743728183344e-06,2.7879304996258902e-06,-2.1603642302442383e-06
5.0,-0.019448941448486745,0.008417559578207987,-0.004822872615409368,0.0015506154981998685,0.0002188857058217364,-0.000625544067528877,-3.1567023876521993e-05,-4.8845879637590683e-05,-6.408700786864063e-05,6.1000074662476145e-05,-1.0077129627195092e-05,1.5507273369769203e-05,1.7379766347747072e-06,-4.156185265669077e-07
5.050000000000001,-0.018744145017176972,0.008421408528642399,-0.00558905501681245,0.002545418158853008,0.00013667702998865217,-0.0004501862943163959,0.0001052725366693652,-0.00018858600639196088,-4.677964026589265e-05,2.938600866472796e-05,-1.5911822556946564e-05,1.835515769686713e-05,-2.4452716013145803e-07,1.952347265743448e-06
5.1000000000000005,-0.016714437439435015,0.007077355750749692,-0.006159278791446732,0.0032459261417904783,-0.00016228613129143366,-6.161384922874491e-05,0.00020818914358716745,-0.0002662221422174288,-1.2995197478882226e-05,-1.3243465720264025e-05,-1.6413666263148663e-05,1.4480308165948363e-05,-2.3700418047001293e-06,3.798301761170908e-06
5.15,-0.01348797232547444,0.004591467624309009,-0.006280455623069281,0.0034058889907638,-0.0005926507803790115,0.00041597503496022814,0.0002435097244838369,-0.0002583171072445545,2.530840484377128e-05,-5.1254673895217984e-05,-1.1322913405109603e-05,5.495764850454998e-06,-3.725860562409089e-06,4.243765379621789e-06
5.2,-0.009497690427167083,0.0014749721013070372,-0.005831078555841973,0.002947732956233212,-0.0010331547472130498,0.000841609607531324,0.00020132685224283353,-0.0001710311805600967,5.566669234235988e-05,-7.277527525288707e-05,-2.58583003970303e-06,-5.101827974904327e-06,-3.8123081838037365e-06,3.1962965240661667e-06
5.25,-0.005346980711988469,-0.0016138191801773338,-0.004846084442148291,0.001965978832544249,-0.0013641560438771294,0.0010971452252381414,9.458000185369464e-05,-3.157838702476379e-05,6.920364260382117e-05,-7.244121041397045e-05,6.9031798870522465e-06,-1.3953653330026072e-05,-2.6829952479712205e-06,1.1711637341038639e-06
5.300000000000001,-0.0016395609293000102,-0.00404951676524333,-0.0035020830294941185,0.0006960057357748295,-0.0014984552928781203,0.0011126418404209526,-4.644578334966898e-05,0.00012049353111438788,6.21263059273347e-05,-5.070306336446562e-05,1.435787095116492e-05,-1.8693595916816075e-05,-7.437760712880603e-07,-1.1693711966520581e-06
5.3500000000000005,0.001190670774316449,-0.00541638185550411,-0.0020684091649120218,-0.0005463088311428582,-0.0014048105896667384,0.000885155215028674,-0.00018150147761519797,0.00024098180463717755,3.6230761659761246e-05,-1.3356922381801972e-05,1.7606362575306456e-05,-1.795149797600981e-05,1.443360764741275e-06,-3.2023709305994963e-06
5.4,0.0030049233010562837,-0.005637223490893892,-0.0008287144654389178,-0.0014556682878054117,-0.001119627989680183,0.0004859287705317322,-0.00027115557327406226,0.0002928187215756328,-1.0207073003476452e-06,2.8641070608251273e-05,1.5547194463394476e-05,-1.1669730344457396e-05,3.2396445289184506e-06,-4.323172676304332e-06
5.45,0.003993276296419546,-0.004997460141673821,7.984244030923016e-06,-0.0018376474579979152,-0.0007377142172725892,4.191587677186692e-05,-0.00028999836676846247,0.00026051523630594986,-3.818126042132164e-05,6.184500225395184e-05,8.705596148295136e-06,-1.6703455578137572e-06,4.057568101456521e-06,-4.090348007149136e-06
5.5,0.004598354217787093,-0.004041942227880221,0.00037331221488962063,-0.0016737991495105742,-0.00038064791300240763,-0.0003084768062952131,-0.00023597305518813227,0.00015731506281596586,-6.381989483122963e-05,7.577301917417734e-05,-7.089149250405491e-07,8.668281717721937e-06,3.611935535219324e-06,-2.5410520918256463e-06
5.550000000000001,0.005357326675826779,-0.0033855952604485845,0.0003554756069124587,-0.001119996327618819,-0.00015582965678284655,-0.0004635789987813971,-0.00013005745885252828,1.8550100237713085e-05,-7.079401270487784e-05,6.728777977346723e-05,-9.68745717722097e-06,1.5988295346228143e-05,2.0995068009121987e-06,-2.8920961750444896e-07
5.6000000000000005,0.00672201665734512,-0.0035151363755858284,0.00016338921169556375,-0.00044624876070901986,-0.00012435063692622927,-0.0003863435750872529,-7.524602691488802e-06,-0.00011317929022611195,-5.80594093861353e-05,4.040926356829733e-05,-1.570194459110663e-05,1.851212609364772e-05,7.214110026021459e-08,1.8521980761770918e-06
5.65,0.00891463790677649,-0.00464474809266479,5.8596696419499494e-05,4.7956524064127204e-05,-0.00028650468442320554,-0.00010730645104876924,9.279325111932746e-05,-0.00019994747568667648,-2.971659452866149e-05,2.895182608153579e-06,-1.7373587445079774e-05,1.6169096253987325e-05,-1.8978549479742313e-06,3.370414924805387e-06
5.7,0.011855123406505574,-0.006653615988018058,0.0002771542518230641,0.00011619188490523402,-0.0005825290409698924,0.0002857089023834969,0.0001372057186700415,-0.00021417216741133338,6.5673248696440645e-06,-3.611906609495008e-05,-1.4305168131778512e-05,9.61382031305913e-06,-3.4087386472925196e-06,4.124506526051452e-06
5.75,0.015176761140573869,-0.009114521099286801,0.0009569657686873678,-0.0003637836501407532,-0.0009053171004719252,0.0006644033073405151,0.00010519406464631897,-0.0001438894622756634,4.0355964777527564e-05,-6.602224549147329e-05,-6.861397921942292e-06,-2.3729466629152096e-07,-4.138628579564152e-06,4.001722629834448e-06
5.800000000000001,0.018331113398925514,-0.011415441521390374,0.0020861831322565028,-0.0013411302743046652,-0.00112714121839802,0.0008896630609836823,-1.832185567984812e-06,-1.2501733076611399e-06,5.974911476597233e-05,-7.541304682699007e-05,3.463677938797538e-06,-1.1453500374764003e-05,-3.7285014718446696e-06,2.7194762157942143e-06
5.8500000000000005,0.020758965936210128,-0.012953203028879166,0.0034934537240570718,-0.002589718157181134,-0.0011403306593469886,0.0008576017397347244,-0.00015531145726005446,0.00017270753469714878,5.509703750145034e-05,-5.660510079825293e-05,1.3610361799032411e-05,-2.041407004379353e-05,-1.956795769308961e-06,1.6643543866712296e-07
5.9,0.022073376342343742,-0.013338128172490693,0.004894435152961174,-0.0037720049545748105,-0.0008996525725397664,0.0005457799514284947,-0.00030503670520937165,0.0003175561590680956,2.4221738676999394e-05,-1.1779466762625035e-05,1.954801369269399e-05,-2.28612479639817e-05,8.786986405162622e-07,-3.066663194335739e-06
5.95,0.022186361916572,-0.012527409375373888,0.005984622270361617,-0.0045544445213160645,-0.00044510570389239,3.102670392069601e-05,-0.0003968832518254639,0.00037739155340448666,-2.4657817948414706e-05,4.506800324193677e-05,1.811042711019617e-05,-1.644432300000609e-05,3.816092118469339e-06,-5.675457684949092e-06
6.0,0.021330864538465888,-0.010831906743754602,0.00654237078073816,-0.004724985891572886,0.00010914001319256572,-0.0005361798530447992,-0.0003946060248026795,0.000325627533761412,-7.529617595758431e-05,9.344404933193245e-05,8.887216911335205e-06,-2.6414012054415403e-06,5.6019346186264585e-06,-6.338340916359209e-06
6.050000000000001,0.019975040017421536,-0.008801645910698208,0.0065002634899194445,-0.004261121902685329,0.0006148598973780839,-0.0009875654109920279,-0.0002939353025877556,0.00017549224128938362,-0.00011006742511610046,0.00011561672733391426,-5.312500374138329e-06,1.3704483261801903e-05,5.362652212959063e-06,-4.5599475103422216e-06
6.1000000000000005,0.018667152288353833,-0.007044130927088988,0.005961279279939363,-0.003328008395639497,0.0009396105563206636,-0.0011941509846160082,-0.00012296718710649857,-2.7380525373189857e-05,-0.00011684225055319519,0.00010361656073086187,-1.9720817614810038e-05,2.6784909997620843e-05,3.0591541163860203e-06,-9.418092332923178e-07
6.15,0.017865748750433785,-0.00604036853851371,0.005161535761679575,-0.0022198488734449483,0.0010070896288166542,-0.0011031881482060704,6.858379581592411e-05,-0.00022232479125718768,-9.278026954032126e-05,6.087689754879014e-05,-2.957556404356576e-05,3.222783278443095e-05,-5.590824890266965e-07,3.232903249997948e-06
6.2,0.017804120563559372,-0.0060075111687593365,0.004396749829598839,-0.0012704583475295697,0.0008180778564303992,-0.0007499194391920733,0.00022512894728141108,-0.00035195863355333076,-4.4551437444750874e-05,-4.649321635671888e-08,-3.16731361506839e-05,2.826308010159262e-05,-4.327869046832911e-06,6.600024119729486e-06
6.25,0.018424100868939808,-0.0068393540421680995,0.00393393876085274,-0.000756223136310654,0.0004494148161646727,-0.00024666164221250064,0.0003013842935581379,-0.00037788363060293,1.3903439504997506e-05,-6.126749605353185e-05,-2.518058819944713e-05,1.5897132276346954e-05,-7.067429526247393e-06,8.105587779916323e-06
6.300000000000001,0.01939746889525676,-0.008141348580623292,0.003931417603738913,-0.0008137954157775677,3.148546428813348e-05,0.00024899916916641673,0.000275919522921525,-0.00029236089102125523,6.533310192582964e-05,-0.00010435320526785974,-1.1855430867374617e-05,-1.3354371623773564e-06,-7.898892814189873e-06,7.222117423131419e-06
6.3500000000000005,0.02023043863396115,-0.00935473155782619,0.004390760077211564,-0.0013975281221729995,-0.00029130485454761934,0.0005820271421205381,0.00015831729418275264,-0.00012210188696729248,9.438905830119748e-05,-0.00011605730746652373,4.366369204505949e-06,-1.819454808606527e-05,-6.5093137207039575e-06,4.138264314898846e-06
6.4,0.020419713239579224,-0.009933207605799245,0.005157757878684416,-0.0022947969021848685,-0.00040555212729251333,0.0006493250676239976,-1.3591857521172424e-05,7.981221134606246e-05,9.266542131336486e-05,-9.31210081186358e-05,1.857542760957953e-05,-2.943060906855123e-05,-3.3056048078794475e-06,-1.8534083089973008e-07
6.45,0.01960939219240221,-0.009513032788692108,0.0059728214581337424,-0.003195746213133366,-0.0002635516549448491,0.00043130744471964536,-0.00018613166341233112,0.0002519039927830896,6.135355448064206e-05,-4.328375056188074e-05,2.6583387552348015e-05,-3.177347180161223e-05,7.051183250617044e-07,-4.3443409887310505e-06
6.5,0.01769842782592107,-0.008020469893399206,0.006552721482078638,-0.003791054962790641,0.00010404656114954003,-5.614766160848012e-06,-0.0003066357796286112,0.00034376357391894706,1.0323684434487834e-05,1.8176891903641176e-05,2.627079673581112e-05,-2.496545047708798e-05,4.318492730331913e-06,-7.102575722786868e-06
6.550000000000001,0.014867672836553658,-0.005687142358820067,0.006676312051986877,-0.003863878165372463,0.0005994016146614323,-0.0005321870496163884,-0.0003383417244003373,0.0003291450657091903,-4.5367016445779784e-05,7.380234207761996e-05,1.7950340230887818e-05,-1.1285037497438624e-05,6.57002497553294e-06,-7.839933819068882e-06
6.6000000000000005,0.011522142041332367,-0.002974902930554849,0.0062496449843338076,-0.003351249886278853,0.0010864182130785327,-0.0009935909200729522,-0.00026987023889790684,0.00021111817895072028,-8.953789089463648e-05,0.00010817281734462874,3.9222458843024555e-06,5.6428100682903715e-06,6.933312346468767e-06,-6.531216116998154e-06
6.65,0.00816742619592753,-0.00043443517487760236,0.005334197135594937,-0.0023627008015239103,0.0014294665361661019,-0.0012515349963853426,-0.00011883652732128103,2.176141632428963e-05,-0.00010856931719796514,0.00011061004166740881,-1.2125168348753323e-05,2.1610627166711825e-05,5.284107858438691e-06,-3.4615951545226287e-06
6.7,0.005256263336772454,0.0014636154195153388,0.0041301171088002075,-0.0011510535989324045,0.0015339533950098905,-0.0012250723898588004,7.094533131410397e-05,-0.00018326229251324627,-9.500918635360622e-05,7.794337545761511e-05,-2.563813973466278e-05,3.211791371081352e-05,1.8800743034619316e-06,8.48206597197157e-07
6.75,0.0030515550052935825,0.0024755697192928097,0.0029158675278627977,-3.767087602048712e-05,0.001378488860611926,-0.000920654580293008,0.000240330164757524,-0.0003381394150080187,-5.089659084023257e-05,1.7453048268218155e-05,-3.2079796147527206e-05,3.317051637146719e-05,-2.52066021586006e-06,5.428086283464778e-06
6.800000000000001,0.0015509471548337678,0.00266005673659986,0.0019593058363024524,0.0006906468306095009,0.0010261317240155693,-0.0004372462173638427,0.00033340393687049386,-0.00038843533986397845,1.1044113852887172e-05,-5.275277284129409e-05,-2.8486472514077654e-05,2.304920368551358e-05,-6.614987335021305e-06,8.797522226834317e-06
6.8500000000000005,0.000500161970282284,0.0023518593805693672,0.0014289941582445453,0.0008788182938028778,0.0006064218899565349,6.25370181087468e-05,0.00031806252535949986,-0.00031307258137356145,7.044411843860898e-05,-0.00010865973847310958,-1.51142815869032e-05,3.9977469252581305e-06,-8.880265611355131e-06,9.459000142229834e-06
6.9,-0.0005092317514716477,0.0020421163018579528,0.0013382971827353707,0.0005565589406548877,0.0002719138342072297,0.0004080256574313136,0.00019935752136508722,-0.00013502755136034737,0.00010639447139375313,-0.00012952682413238346,4.018435274991128e-06,-1.7822255013318425e-05,-8.239557477224269e-06,6.742522326538478e-06
6.95,-0.0018930469658202942,0.0022093238054377365,0.001543061199010598,-7.36201884617687e-05,0.0001454368792212779,0.0004803549818222213,1.8818662588543367e-05,8.587099149016605e-05,0.00010552791564504005,-0.0001065665833376965,2.238011706463816e-05,-3.460396974695745e-05,-4.662521680867671e-06,1.3478707192350614e-06
7.0,-0.003929878631768816,0.003161290822890699,0.0017922250420098068,-0.0007065423699724373,0.000278374234609885,0.00025236221331006656,-0.000159960523047592,0.00027446364099225143,6.717584073025196e-05,-4.647593815307327e-05,3.342762448425851e-05,-4.012614516164803e-05,7.222505397086465e-07,-4.870409017877428e-06
7.050000000000001,-0.006665042650329231,0.0049380141919887766,0.0018117048166654687,-0.0010345885907895721,0.0006340763125180504,-0.00020420478086879534,-0.00027299238279786253,0.00036594907497818855,3.5448250959302374e-06,3.131058106633274e-05,3.3067571988967814e-05,-3.212304311462147e-05,6.067962379882608e-06,-9.702249155337309e-06
7.1000000000000005,-0.009890178537072025,0.0073006470069660444,0.001393280067924968,-0.0008445356326665602,0.0010998714197597709,-0.000742798908087189,-0.00027672386994329057,0.0003263742798701305,-6.454014804076202e-05,0.00010145619038093735,2.104766571818517e-05,-1.291007483370573e-05,9.512583512977235e-06,-1.1430046571706334e-05
7.15,-0.01320158215873568,0.00980519228135026,0.00046167719770429105,-8.341619972076792e-05,0.001522248298437917,-0.0011877070247583435,-0.00016184727384571662,0.00016287224789123672,-0.0001143818108621103,0.00014076702449221812,9.765234408182222e-07,1.1522593387279338e-05,9.818054263630027e-06,-9.378363360837937e-06
7.2,-0.016117972266129293,0.011937304007475554,-0.000899369546410525,0.001124254244706649,0.001754315693445599,-0.001387994171482246,4.3436440353178396e-05,-7.824201419446512e-05,-0.0001285709719044542,0.00013537642389038589,-2.0829614775300098e-05,3.338397626808775e-05,6.7635260566911715e-06,-4.0954755094200004e-06
7.25,-0.018221482862962296,0.01326765769809957,-0.0024697923888264695,0.002513224963305983,0.0017015520502277615,-0.0012645478581539303,0.00028170104750298297,-0.00032534007397845566,-0.00010059476116008881,8.53249828297667e-05,-3.732511399627547e-05,4.550810300403205e-05,1.229288719817312e-06,2.791934818936921e-06
7.300000000000001,-0.019278428550052823,0.013580151175678828,-0.003957957627292577,0.0037579647734099562,0.0013516037776367534,-0.0008352133900847761,0.0004839435613253895,-0.0005038540324522345,-3.7067225047190955e-05,4.803612471873404e-06,-4.30196830922408e-05,4.375533953399416e-05,-5.064790565653676e-06,9.071801964592209e-06
7.3500000000000005,-0.01930250159619372,0.012932743006988347,-0.005087251069896076,0.004571494836959647,0.0007783990088672532,-0.00020910640316802232,0.0005909399828248341,-0.0005597126704804155,4.435522454176999e-05,-8.249107601260427e-05,-3.577934647658321e-05,2.84360559218229e-05,-1.0137640390928127e-05,1.2726900029001644e-05
7.4,-0.018541784216579066,0.011633080439844526,-0.00567705725400891,0.004790645110814407,0.00011963991552410569,0.0004474827951776528,0.0005710982775188889,-0.00047542694853799135,0.00012058263614780906,-0.00015108845999612167,-1.742120744199771e-05,4.037868946251029e-06,-1.2423614738937827e-05,1.2655727691576572e-05
7.45,-0.017395456465998105,0.010139011068573575,-0.0056934647283816975,0.004421819447384359,-0.0004643019655797831,0.0009610738925893998,0.000429391269303081,-0.0002741297776318666,0.000170003885881842,-0.00018130289738218196,7.031158861248166e-06,-2.249815070415155e-05,-1.1237123217350264e-05,8.950302214507516e-06
7.5,-0.016287274633770166,0.008916503646960049,-0.005255647584591294,0.003635777213649608,-0.0008372086867177164,0.001201127102904414,0.00020568509118593092,-1.2225625449788571e-05,0.0001784399738876119,-0.00016419625578252377,3.090703461397504e-05,-4.390048993127907e-05,-6.863760545483544e-06,2.6601832038685574e-06
7.550000000000001,-0.015534660306687043,0.00829798657466712,-0.004597139050486088,0.0027148772207724395,-0.0009266099115430027,0.0011174321253141425,-3.624061545592916e-05,0.00023591928699675038,0.00014293402411411082,-0.00010356405151708964,4.76021185084885e-05,-5.4240508973613794e-05,-3.850808519278992e-07,-4.630693636587663e-06
7.6000000000000005,-0.015252808372647725,0.00838295694064264,-0.003993257669439809,0.0019676522324313175,-0.0007456512551631544,0.0007559501751988953,-0.00022637937766284422,0.0003980223543472196,7.299523137960229e-05,-1.5487088527287723e-05,5.215706198360981e-05,-5.013524751635787e-05,6.563683682014876e-06,-1.1098871757032197e-05
7.65,-0.015323096106684225,0.009011149169984307,-0.0036753534059482673,0.0016340187865469397,-0.0003902980194148975,0.0002476339262998603,-0.0003092370240581621,0.00042532377107040373,-1.1147271599482034e-05,7.478973207622128e-05,4.268610585417276e-05,-3.181980645210539e-05,1.2068015414340438e-05,-1.4904068105853902e-05
7.7,-0.015436004418879906,0.009817949408340562,-0.0037578305002742562,0.0018095011000483913,-1.0560146865956632e-05,-0.00022994135878126945,-0.00026212310298842634,0.000309814829082284,-8.37401761922818e-05,0.00013935857094327445,2.139283832347516e-05,-3.848290628084838e-06,1.4362863307526563e-05,-1.4604148139710227e-05
7.75,-0.015194995249596471,0.010355311258274567,-0.004202055955436046,0.0024144530578734495,0.0002372528879934499,-0.0005089904408364931,-0.00010427469896071018,8.987791793483094e-05,-0.00012149305457800907,0.00015672520602241086,-5.49277017636296e-06,2.548284005894283e-05,1.2449209226911284e-05,-9.810167974331346e-06
7.800000000000001,-0.014247141179486916,0.010238346045824579,-0.004830277059604371,0.0032208730432088245,0.00024204161948368497,-0.00048742419019368044,0.00010800535985294735,-0.0001603675461865975,-0.00011183373842449384,0.00012016735742003543,-2.9361823550344557e-05,4.653642389847862e-05,6.6457973294242745e-06,-1.678587614524496e-06
7.8500000000000005,-0.012397256871147122,0.009268365134222696,-0.005385335332720453,0.003928551053375751,-2.501473123939224e-05,-0.00016340219830845298,0.0002996486480450755,-0.00035558879798029686,-5.793454220706651e-05,4.1215299264804606e-05,-4.2134448721947715e-05,5.186542820453249e-05,-1.3086391347783e-06,7.244562159058887e-06
7.9,-0.009668854246242364,0.007492563727184126,-0.005615638937358947,0.004263888312338086,-0.0005011260913490301,0.0003644146290131406,0.0004021148964056531,-0.0004283702122941657,2.189518873138563e-05,-5.3813819270977226e-05,-3.925491858702834e-05,3.920892962988587e-05,-8.775947827860398e-06,1.390002892243114e-05
7.95,-0.006294302445327582,0.00518372107351333,-0.005356718208162942,0.004067709715350344,-0.001053090842825205,0.0009301820413870898,0.00037639535452813067,-0.000351848285748968,0.00010031585747549698,-0.00013282259897202942,-2.1449651270766257e-05,1.2494377492261455e-05,-1.3165152865285412e-05,1.5892735395130198e-05
8.0,-0.0026401135254941754,0.002750072354894814,-0.00458322797445726,0.003344311318794764,-0.0015210673458176116,0.001355187960029619,0.00022583251884303324,-0.00014825664433632674,0.00015015885028299425,-0.00016878713488381603,5.44857531811771e-06,-1.949102444393641e-05,-1.2882535011693452e-05,1.2400761943483218e-05
8.05,0.000906966213534588,0.0006061175525808871,-0.003415999651788987,0.002258121762619983,-0.0017701783901880597,0.0015050484651310952,-5.038954760755443e-06,0.00011853743029759112,0.00015343242331813944,-0.00014863002143537807,3.244634577589944e-05,-4.606900762358507e-05,-7.906678961527858e-06,4.472211429268347e-06
8.1,0.004056615947359565,-0.0009548080768033568,-0.0020831298542970944,0.0010806524766079975,-0.0017336208542738374,0.0013321916120402552,-0.00024484028385149403,0.00036354755272743206,0.00010725067040529002,-7.74867382680941e-05,5.036294304455735e-05,-5.81910017530482e-05,1.9103165829759128e-07,-5.326195751567675e-06
8.15,0.006698242112126135,-0.0018473029040625144,-0.0008479457056072004,0.00010481109893194229,-0.0014340032132968417,0.0008908796459502349,-0.0004182129179188254,0.0005077901435091917,2.488000381148381e-05,2.2837760572387567e-05,5.2860294061957136e-05,-5.1430874961025386e-05,8.757929436858936e-06,-1.3746976777730124e-05
8.200000000000001,0.008925785227299116,-0.0022140161960047394,7.338066104295438e-05,-0.00044665746523082916,-0.0009763619990785233,0.00032013698286907644,-0.00046994403299380205,0.0005035246880232061,-6.844011034615183e-05,0.00012082962852488777,3.8551597115965563e-05,-2.749330417940732e-05,1.4940070072494427e-05,-1.795198431157191e-05
8.25,0.010997408308643153,-0.00237405557884552,0.0005787342141180263,-0.0004899538419343985,-0.0005152068407298094,-0.00019995735650460422,-0.00038261923477403426,0.00034940832005955075,-0.0001435418915548825,0.00018540922229454831,1.1465989232156693e-05,6.343297832125949e-06,1.6639085103631324e-05,-1.648658247778434e-05
8.3,0.013243847937248976,-0.0027170726983302487,0.0007108113217788037,-0.00010505887878309306,-0.00020627471825712673,-0.000504345700539692,-0.0001822390537908336,9.073732550370778e-05,-0.00017651468621479594,0.00019572903250999335,-2.0282169678864648e-05,3.967876895024508e-05,1.3193645120090913e-05,-9.746387305616111e-06
8.35,0.01595488083885463,-0.0035770353737878888,0.0006427765374288907,0.0004901467372434506,-0.00015822795087405694,-0.0004936169625977954,6.9580881748188e-05,-0.00019462916560918087,-0.000156016367322237,0.0001473394120680635,-4.707477155385664e-05,6.233548495884061e-05,5.542077228554154e-06,2.44750981648334e-07
8.4,0.019279364738108734,-0.005124818839277907,0.0006239216977891038,0.0010073959806278995,-0.0003988589456007663,-0.00016421349648435002,0.0002939434170002031,-0.0004195136886669254,-8.66411842420367e-05,5.3195949348702753e-05,-6.065900965421256e-05,6.731225052333811e-05,-4.134216356643794e-06,1.0574978671934465e-05
8.450000000000001,0.023169392114692766,-0.007311998667730822,0.0009021694845766925,0.0011763120091357326,-0.0008654687386786541,0.00038975515320017334,0.0004179894620739699,-0.0005128788889984526,1.2257457456421594e-05,-6.0075389465147344e-05,-5.6459369663253156e-05,5.256665123263421e-05,-1.3066212127266219e-05,1.8294692632030152e-05
