Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Right
2.350000000000000089e+00,1.183611073012931891e+00,4.924999999999999933e-01,3.039515999999999885e-01,1.634500844492689786e-01,3.036070525409148013e-01,1.632693722591879171e-01,3.040577380560127718e-01,1.639199546361415072e-01,4.506855150979705016e-04,6.505823769535901135e-04,1.241707181480177988e-02
2.375000000000000000e+00,1.403073039219310258e+00,5.756999999999999895e-01,2.998210000000000597e-01,1.615162596380592674e-01,2.999140036577070956e-01,1.615404858225899243e-01,3.003733555818747791e-01,1.622038432542165509e-01,4.593519241676835563e-04,6.633574316266266369e-04,1.241707181480177988e-02
2.400000000000000355e+00,8.942550345096692554e-01,7.005000000000000115e-01,2.960102000000000011e-01,1.597499864350409859e-01,2.959576909660274757e-01,1.597046621176728409e-01,2.964256670379273872e-01,1.603808441497304726e-01,4.679760718999115277e-04,6.761820320576317211e-04,1.241707181480177988e-02
2.425000000000000266e+00,2.314070355840246673e+00,1.038200000000000012e+00,2.926748999999999601e-01,1.582140966932859549e-01,2.917351922219420524e-01,1.577625602919102143e-01,2.922117344769032954e-01,1.584516725320737063e-01,4.765422549612430281e-04,6.891122401634919292e-04,1.241707181480177988e-02
2.450000000000000178e+00,2.442683409179225329e+00,1.362299999999999844e+00,2.884659000000000528e-01,1.562924891868402166e-01,2.872459498591825033e-01,1.557160969579133580e-01,2.877309813899833757e-01,1.564182733856285257e-01,4.850315308008723569e-04,7.021764277151676392e-04,1.241707181480177988e-02
2.475000000000000089e+00,2.395327680851834895e+00,1.752099999999999991e+00,2.824369000000000463e-01,1.535680302244770701e-01,2.824919635565225073e-01,1.535682920248254146e-01,2.829853811939174735e-01,1.542836495792896945e-01,4.934176373949661354e-04,7.153575544642798434e-04,1.241707181480177988e-02
2.500000000000000000e+00,4.180159102627487577e+00,2.275799999999999823e+00,2.784365000000000312e-01,1.517755770826788864e-01,2.774778418556173576e-01,1.513229959867896379e-01,2.779795213883140548e-01,1.520516059805981923e-01,5.016795326966971835e-04,7.286099938085544014e-04,1.241707181480177988e-02
2.525000000000000355e+00,3.962921199059667554e+00,2.624800000000000022e+00,2.734578999999999760e-01,1.495607542618981045e-01,2.722107332171884719e-01,1.489845473523176700e-01,2.727205500853636666e-01,1.497264393923532499e-01,5.098168681751946707e-04,7.418920400355799583e-04,1.241707181480177988e-02
2.550000000000000266e+00,4.122973304549640616e+00,3.276199999999999779e+00,2.665012999999999965e-01,1.464907201076400545e-01,2.667001617413786163e-01,1.465574132903371962e-01,2.672180131252335777e-01,1.473125961915423832e-01,5.178513838549614334e-04,7.551829012051869405e-04,1.241707181480177988e-02
2.575000000000000178e+00,5.264846939382445079e+00,3.520399999999999974e+00,2.619601999999999764e-01,1.444992994311145307e-01,2.609577836148442853e-01,1.440458502593793544e-01,2.614835933209930241e-01,1.448143178836101552e-01,5.258097061487387869e-04,7.684676242308008387e-04,1.241707181480177988e-02
2.600000000000000089e+00,5.699967892919960200e+00,3.876199999999999868e+00,2.554139000000000270e-01,1.416439407748518176e-01,2.549970718933753933e-01,1.414536024879722853e-01,2.555307708950789736e-01,1.422353051944607871e-01,5.336990017035803113e-04,7.817027064885018195e-04,1.241707181480177988e-02
2.625000000000000000e+00,5.125071931886954424e+00,4.028000000000000469e+00,2.505902000000000407e-01,1.395478003432066294e-01,2.488329404887205665e-01,1.387836513280997219e-01,2.493744334254303641e-01,1.395784454835169719e-01,5.414929367097975899e-04,7.947941554172499590e-04,1.241707181480177988e-02
2.650000000000000355e+00,5.226784758447108103e+00,4.078000000000000291e+00,2.445977000000000012e-01,1.369472597577350570e-01,2.424813306723479223e-01,1.360380378669391321e-01,2.430304684910927771e-01,1.368456491151518184e-01,5.491378187448547887e-04,8.076112482126862613e-04,1.241707181480177988e-02
2.675000000000000266e+00,5.825319985783385945e+00,4.048899999999999721e+00,2.373097999999999874e-01,1.337864684823733274e-01,2.359587943054530235e-01,1.332177903629171434e-01,2.365153691842636907e-01,1.340378211781388107e-01,5.565748788106672507e-04,8.200308152216673196e-04,1.241707181480177988e-02
2.700000000000000178e+00,4.584632114449557427e+00,3.797800000000000065e+00,2.297755999999999965e-01,1.305087401471279884e-01,2.292821087642266664e-01,1.303229824206038889e-01,2.298458751281201584e-01,1.311549686493059530e-01,5.637663638934919952e-04,8.319862287020640679e-04,1.241707181480177988e-02
2.725000000000000089e+00,5.196872695459369140e+00,3.593399999999999928e+00,2.232330000000000148e-01,1.276481455031092671e-01,2.224679485094682996e-01,1.273529264219586676e-01,2.230386651910351015e-01,1.281964273044699787e-01,5.707166815668018867e-04,8.435008825113110564e-04,1.241707181480177988e-02
2.750000000000000000e+00,3.910323605142414838e+00,3.218199999999999950e+00,2.177431999999999979e-01,1.252343551476011174e-01,2.155326252551857114e-01,1.243064842506940854e-01,2.161101137494650382e-01,1.251611895021856879e-01,5.774884942793268028e-04,8.547052514916025912e-04,1.241707181480177988e-02
2.775000000000000355e+00,3.093292868237698112e+00,2.695899999999999963e+00,2.099755000000000094e-01,1.217890752041643071e-01,2.084919031455045590e-01,1.211824695123779466e-01,2.090761179189303265e-01,1.220483124775599004e-01,5.842147734257674419e-04,8.658429651819538053e-04,1.241707181480177988e-02
2.800000000000000266e+00,3.954182637396845390e+00,2.315300000000000136e+00,2.031662000000000190e-01,1.187347490131742400e-01,2.013608994750239745e-01,1.179801216432261879e-01,2.019519986504414166e-01,1.188573806510029446e-01,5.910991754174421686e-04,8.772590077767566941e-04,1.241707181480177988e-02
2.825000000000000178e+00,2.382011833712130766e+00,1.673700000000000188e+00,1.974184000000000216e-01,1.161272271106947168e-01,1.941540843431986962e-01,1.146996353004185731e-01,1.947524756881542363e-01,1.155889890251838997e-01,5.983913449555400277e-04,8.893537247653265920e-04,1.241707181480177988e-02
2.850000000000000089e+00,2.451073246828315177e+00,1.177499999999999991e+00,1.893045999999999895e-01,1.124009491576868219e-01,1.868853799556147444e-01,1.113427121809171388e-01,1.874917131920321445e-01,1.122452120195915198e-01,6.063332364174001121e-04,9.024998386743809942e-04,1.241707181480177988e-02
2.875000000000000000e+00,1.131453379017323124e-01,4.795999999999999708e-01,1.810753999999999975e-01,1.085612248032992999e-01,1.795683316896468651e-01,1.079130703180605361e-01,1.801834244702856247e-01,1.088300193419241280e-01,6.150927806387596064e-04,9.169490238635918944e-04,1.241707181480177988e-02
2.900000000000000355e+00,8.339874529423763061e-01,1.683999999999999941e-01,1.739539999999999975e-01,1.051909940176982416e-01,1.722162972365632316e-01,1.044168227406747085e-01,1.728410118295987397e-01,1.053495951518013535e-01,6.247145930355080257e-04,9.327724111266449958e-04,1.241707181480177988e-02
2.925000000000000266e+00,1.673822530091939820e+00,-1.100000000000001324e-02,1.668615000000000237e-01,1.017945832933172673e-01,1.648425985953654860e-01,1.008626493371341665e-01,1.654777113213003747e-01,1.018125166179133650e-01,6.351127259348887666e-04,9.498672807791985750e-04,1.241707181480177988e-02
2.950000000000000178e+00,-8.965792390992628480e-01,-4.284000000000000030e-01,1.598005000000000120e-01,9.837373795940838883e-02,1.574606075003139316e-01,9.726173445767564985e-02,1.581067195779181922e-01,9.822976231246906276e-02,6.461120776042605929e-04,9.680278547934129119e-04,1.241707181480177988e-02
2.975000000000000089e+00,-2.953156497476830400e-01,-4.919999999999999929e-01,1.503455999999999959e-01,9.374337945386743143e-02,1.500837708891169520e-01,9.362750138846701042e-02,1.507412937790589269e-01,9.461454582229734955e-02,6.575228899419749418e-04,9.870444338303391296e-04,1.241707181480177988e-02
3.000000000000000000e+00,-4.124240462513053540e-01,-6.247999999999999110e-01,1.444254000000000093e-01,9.081995295677693092e-02,1.427256076423625841e-01,8.997521051511281343e-02,1.433948222180371768e-01,9.098199159658029722e-02,6.692145756745926377e-04,1.006781081467483796e-03,1.241707181480177988e-02
3.025000000000000355e+00,-1.623117640800861294e-01,-5.937000000000000055e-01,1.373897000000000035e-01,8.732929445278826697e-02,1.353997079109821589e-01,8.632148553014067083e-02,1.360808587759078092e-01,8.734868033404058485e-02,6.811508649256503567e-04,1.027194803899914022e-03,1.241707181480177988e-02
3.050000000000000266e+00,-6.536324177878745090e-01,-5.719999999999999529e-01,1.304281999999999941e-01,8.386481588757953298e-02,1.281197419165159279e-01,8.268380018328219672e-02,1.288131086877545850e-01,8.373209233266964979e-02,6.933667712386570869e-04,1.048292149387453076e-03,1.241707181480177988e-02
3.075000000000000178e+00,-4.087133565112962552e-01,-3.175000000000000044e-01,1.223328999999999944e-01,7.983834130322860212e-02,1.208994514518274277e-01,7.907992178056787169e-02,1.216053534853897278e-01,8.014997460856039535e-02,7.059020335623000797e-04,1.070052827992523659e-03,1.241707181480177988e-02
3.100000000000000089e+00,8.298063893818169445e-02,-6.499999999999996059e-02,1.154271000000000047e-01,7.641225998156374322e-02,1.137525793288483994e-01,7.552729332932064943e-02,1.144713113272753380e-01,7.661965758569601326e-02,7.187319984269385786e-04,1.092364256375363829e-03,1.241707181480177988e-02
3.125000000000000000e+00,1.635574579100506076e+00,2.096999999999999975e-01,1.086358999999999936e-01,7.305948248848263826e-02,1.066927059430789193e-01,7.204235550771795338e-02,1.074244422965928841e-01,7.315735598905301340e-02,7.317363535139648212e-04,1.115000481335060023e-03,1.241707181480177988e-02
3.150000000000000355e+00,-8.222893514360648526e-01,3.157999999999999696e-01,1.008615000000000067e-01,6.925466471913499511e-02,9.973300014848723860e-02,6.863985096094063487e-02,1.004777204359647569e-01,6.977750368854178376e-02,7.447202874775182835e-04,1.137652727601148883e-03,1.241707181480177988e-02
3.175000000000000266e+00,1.323020903125721404e+00,6.695999999999999730e-01,9.427209999999999757e-02,6.606420284648936714e-02,9.288592768560732793e-02,6.533218921370302634e-02,9.364339758261197577e-02,6.649218039554952164e-02,7.574698970046478408e-04,1.159991181846495301e-03,1.241707181480177988e-02
3.200000000000000178e+00,1.225297289920419974e+00,7.146000000000000130e-01,8.776210000000000955e-02,6.295053546093147545e-02,8.616297150872626043e-02,6.212895594205303240e-02,8.693277740300062173e-02,6.331068034081374640e-02,7.698058942743613020e-04,1.181724398760714001e-03,1.241707181480177988e-02
3.225000000000000089e+00,1.314448358310732035e+00,1.052699999999999969e+00,8.140619999999999801e-02,5.994856914750123361e-02,7.957440118329196788e-02,5.903662095972860707e-02,8.035600974349983716e-02,6.023925487569203180e-02,7.816085602078692851e-04,1.202633915963424727e-03,1.241707181480177988e-02
3.250000000000000000e+00,6.867473233183145620e-01,1.014899999999999913e+00,7.418710000000000582e-02,5.658881033741215011e-02,7.312909966215058732e-02,5.605845412814321194e-02,7.392191326800719164e-02,5.728104180288171726e-02,7.928136058566043198e-04,1.222587674738505326e-03,1.241707181480177988e-02
3.275000000000000355e+00,1.506058448085886070e+00,1.185699999999999976e+00,6.711320000000001174e-02,5.335296990421466157e-02,6.683443821665117912e-02,5.319462588264985831e-02,6.763783724694787114e-02,5.443617650619433229e-02,8.033990302966920183e-04,1.241550623544473986e-03,1.241707181480177988e-02
3.300000000000000266e+00,5.565953339125697674e-01,9.126000000000000778e-01,6.215699999999999698e-02,5.111545780315793208e-02,6.069619540130077873e-02,5.044246489824109198e-02,6.150957602194649654e-02,5.170206424351876662e-02,8.133806206457178112e-04,1.259599345277674642e-03,1.241707181480177988e-02
3.325000000000000178e+00,1.479024684663674982e+00,8.689000000000000057e-01,5.637400000000000050e-02,4.853237051020631992e-02,5.471853354816812176e-02,4.779686003239855263e-02,5.554134947949617568e-02,4.907378458967202872e-02,8.228159313280539178e-04,1.276924557273476091e-03,1.241707181480177988e-02
3.350000000000000089e+00,-1.983963462565881963e-01,5.580000000000000515e-01,4.892940000000000483e-02,4.524940618720498658e-02,4.890405432034038852e-02,4.525080132581459080e-02,4.973585908954927803e-02,4.654460158917596291e-02,8.318047692088895162e-04,1.293800263361372105e-03,1.241707181480177988e-02
3.375000000000000000e+00,-4.898439501874004010e-01,3.258999999999999675e-01,4.440980000000000621e-02,4.327369347394741106e-02,4.325394175840736877e-02,4.279603911121579451e-02,4.409442118967370899e-02,4.410656110931356066e-02,8.404794312663402267e-04,1.310521998097766150e-03,1.241707181480177988e-02
3.400000000000000355e+00,2.419378480132693965e-01,-7.089999999999996305e-02,3.915110000000000118e-02,4.098731215383483173e-02,3.776817838472201760e-02,4.042381150323050287e-02,3.861716938909045410e-02,4.175115872249944571e-02,8.489910043684364971e-04,1.327347219268942835e-03,1.241707181480177988e-02
3.425000000000000266e+00,-4.181042456425169140e-01,-4.600999999999999535e-01,3.405729999999999869e-02,3.877947065006201455e-02,3.244580858156186076e-02,3.812557425141056139e-02,3.330331094126467301e-02,3.947004954069961019e-02,8.575023597028122446e-04,1.344475289289048803e-03,1.241707181480177988e-02
3.450000000000000178e+00,-8.222933476072736836e-01,-6.824999999999999956e-01,2.908150000000000665e-02,3.662398902384900873e-02,2.728523100569344578e-02,3.589367538301201088e-02,2.815141948399238481e-02,3.725574856462386675e-02,8.661884782989390241e-04,1.362073181611855865e-03,1.241707181480177988e-02
3.475000000000000089e+00,-2.582590373898266289e+00,-1.108299999999999841e+00,2.259690000000000656e-02,3.380702761113016375e-02,2.228451517716129385e-02,3.372193786712010533e-02,2.315974597558752984e-02,3.510225005066380799e-02,8.752307984262359952e-04,1.380312183543702664e-03,1.241707181480177988e-02
3.500000000000000000e+00,-3.003837782741634044e-01,-1.128299999999999859e+00,1.865099999999999744e-02,3.208787829791574786e-02,1.744173997623404276e-02,3.160612715391877825e-02,1.832653029975285508e-02,3.300549569515575515e-02,8.847903235188123161e-04,1.399368541236976904e-03,1.241707181480177988e-02
3.525000000000000355e+00,-1.396908701804879138e+00,-1.387199999999999989e+00,1.482689999999999529e-02,3.041410754525318560e-02,1.275534113690818781e-02,2.954428139304753412e-02,1.365030172672938164e-02,3.096365329195792729e-02,8.949605898211938221e-04,1.419371898910393170e-03,1.241707181480177988e-02
3.550000000000000266e+00,-2.898753310193935562e+00,-1.560300000000000242e+00,1.040219999999999340e-02,2.846806542927950850e-02,8.224441847373423903e-03,2.753688002294293197e-02,9.130166612500521112e-03,2.897721539892245124e-02,9.057247651270972089e-04,1.440335375979519272e-03,1.241707181480177988e-02
3.575000000000000178e+00,-7.219449802594808396e-01,-1.438000000000000167e+00,4.025199999999997877e-03,2.564586802880467961e-02,3.849136626901710628e-03,2.558683266584198951e-02,4.766086223525142079e-03,2.704895873020757985e-02,9.169495966234314510e-04,1.462126064365590339e-03,1.241707181480177988e-02
3.600000000000000089e+00,-3.154292944311559932e+00,-1.597700000000000120e+00,-5.740000000000122581e-05,2.383072560673057602e-02,-3.692931307530331053e-04,2.369928821915892603e-02,5.591381165963443811e-04,2.518379825258641042e-02,9.284312473493774864e-04,1.484510033427484388e-03,1.241707181480177988e-02
3.625000000000000000e+00,-2.193370662641218161e+00,-1.379900000000000126e+00,-3.325100000000006176e-03,2.237686633981929990e-02,-4.428237642356515000e-03,2.188128858562592149e-02,-3.488262435471612549e-03,2.338853863633505448e-02,9.399752068849024506e-04,1.507250050709132982e-03,1.241707181480177988e-02
3.650000000000000355e+00,-7.469405285000694228e-01,-1.147299999999999986e+00,-7.088899999999995205e-03,2.070658624566072345e-02,-8.323680651235409317e-03,2.014131406919423412e-02,-7.372212370423973996e-03,2.167150608901128109e-02,9.514682808114353213e-04,1.530192019817046972e-03,1.241707181480177988e-02
3.675000000000000266e+00,-2.215614725276761288e+00,-1.000399999999999956e+00,-1.188419999999999234e-02,1.859124719224359776e-02,-1.205016443157955197e-02,1.848878046341079218e-02,-1.108726203720724994e-02,2.004206126770448695e-02,9.629023943723020312e-04,1.553280804293694778e-03,1.241707181480177988e-02
3.700000000000000178e+00,-7.281702756165072676e-01,-6.004999999999999227e-01,-1.585869999999999988e-02,1.686162590351721752e-02,-1.560077935098186895e-02,1.693354576069807868e-02,-1.462644245958336954e-02,1.851004053755199094e-02,9.743368913984994106e-04,1.576494776853912261e-03,1.241707181480177988e-02
3.725000000000000089e+00,-4.671810710312053194e-01,-4.471000000000000529e-01,-1.852690000000001280e-02,1.571668991420893668e-02,-1.896717302617081241e-02,1.548546630719670365e-02,-1.798135178348924529e-02,1.708521181829891419e-02,9.858212426815671225e-04,1.599745511102210541e-03,1.241707181480177988e-02
3.750000000000000000e+00,-6.243499723243678412e-01,-2.692999999999999838e-01,-2.103550000000001252e-02,1.465902038750037384e-02,-2.213959226006217973e-02,1.415401638098598425e-02,-2.114227064262909003e-02,1.577682882919845264e-02,9.973216174330896966e-04,1.622812448212468395e-03,1.241707181480177988e-02
3.775000000000000355e+00,-9.554693736333140786e-01,3.460000000000001963e-02,-2.432130000000000750e-02,1.331162620496075151e-02,-2.510698227520649986e-02,1.294796655226425862e-02,-2.409829250394326244e-02,1.459332266786947385e-02,1.008689771263237417e-03,1.645356115605215233e-03,1.241707181480177988e-02
3.800000000000000266e+00,-1.091176884025073734e+00,9.820000000000000950e-02,-2.697679999999999870e-02,1.226617398301614766e-02,-2.785716415849726763e-02,1.187511518280759577e-02,-2.683747809026915815e-02,1.354211528217165103e-02,1.019686068228109477e-03,1.667000099364055257e-03,1.241707181480177988e-02
3.825000000000000178e+00,8.621597122238713329e-01,3.315000000000000169e-01,-2.945390000000000508e-02,1.133242283319918151e-02,-3.037709406996531858e-02,1.094208083608626432e-02,-2.934705405506735088e-02,1.262951385269127369e-02,1.030040014897967704e-03,1.687433016605009370e-03,1.241707181480177988e-02
3.850000000000000089e+00,3.654107551721889058e-01,3.645999999999999797e-01,-3.171500000000000707e-02,1.052782604802979596e-02,-3.265318675986757235e-02,1.015417683508058021e-02,-3.161366589382417353e-02,1.186065999634936495e-02,1.039520866043398828e-03,1.706483161268784743e-03,1.241707181480177988e-02
3.875000000000000000e+00,-1.418865574848019229e+00,2.459999999999999964e-01,-3.406440000000000856e-02,9.758135847900297963e-03,-3.467167222100298735e-02,9.515390215762919990e-03,-3.362367371848318937e-02,1.123953977831540496e-02,1.047998502519797981e-03,1.724149562552484971e-03,1.241707181480177988e-02
3.900000000000000355e+00,5.574381081367614232e-01,3.467000000000000082e-01,-3.608289999999999415e-02,9.176941206986186095e-03,-3.641895122660660650e-02,9.028476185257278824e-03,-3.536346717063947737e-02,1.076907518102726384e-02,1.055484055967129131e-03,1.740598995769985016e-03,1.241707181480177988e-02
3.925000000000000266e+00,-8.024221044740589281e-01,6.180000000000001464e-02,-3.730060000000000320e-02,8.878489904895155160e-03,-3.788192091753886381e-02,8.695163822122925837e-03,-3.681978090206651510e-02,1.045130225897152217e-02,1.062140015472348709e-03,1.756138436848596329e-03,1.241707181480177988e-02
3.950000000000000178e+00,-1.160313420155326236e+00,-2.275000000000000355e-01,-3.867679999999998341e-02,8.634143809615947573e-03,-3.904825461858576346e-02,8.516451825436000336e-03,-3.798000437638293647e-02,1.028761311782281675e-02,1.068250242202826994e-03,1.771161292386816410e-03,1.241707181480177988e-02
3.975000000000000089e+00,-3.531667450617026471e-01,-4.071000000000000174e-01,-3.966970000000000912e-02,8.583529261308113500e-03,-3.990663869919042206e-02,8.492953232847854847e-03,-3.883248518274621391e-02,1.027902216589268204e-02,1.074153516444208145e-03,1.786068933044827195e-03,1.241707181480177988e-02
4.000000000000000000e+00,-1.222812983584326219e+00,-9.258000000000000673e-01,-4.013839999999999075e-02,8.663814406899851203e-03,-4.044698503919848254e-02,8.625230727580399798e-03,-3.936682093066305038e-02,1.042641865440702663e-02,1.080164108535432155e-03,1.801187926826626831e-03,1.241707181480177988e-02
4.025000000000000355e+00,-1.779993817062807127e+00,-1.138700000000000045e+00,-4.042640000000000122e-02,8.895943197415098064e-03,-4.066064102890500770e-02,8.914060605228476403e-03,-3.957412894719011809e-02,1.073077715280517513e-02,1.086512081714889610e-03,1.816716547576698731e-03,1.241707181480177988e-02
4.049999999999999822e+00,-2.412412139116809850e+00,-1.566699999999999982e+00,-4.040569999999999579e-02,9.276424974349861338e-03,-4.054060895232098477e-02,9.360578755012050750e-03,-3.944728353135178861e-02,1.119330348994869440e-02,1.093325420969196160e-03,1.832724734936643646e-03,1.241707181480177988e-02
4.075000000000000178e+00,-2.302535919281335275e+00,-1.854300000000000281e+00,-3.997989999999998489e-02,9.918706139083775103e-03,-4.008176985693576860e-02,9.966290821815590451e-03,-3.898111762904522132e-02,1.181549406152208707e-02,1.100652227890547286e-03,1.849203239706496624e-03,1.241707181480177988e-02
4.100000000000000533e+00,-2.926394488508355263e+00,-2.180200000000000138e+00,-3.941290000000000765e-02,1.050513676775386915e-02,-3.928109198353666592e-02,1.073295925076097300e-02,-3.817259187857038882e-02,1.259908902797966627e-02,1.108500104966277100e-03,1.866129777218693275e-03,1.241707181480177988e-02
4.125000000000000000e+00,-3.380670804896255710e+00,-2.411599999999999966e+00,-3.845679999999998544e-02,1.133591349170316905e-02,-3.813779702944863209e-02,1.166239937176035898e-02,-3.702093209703222199e-02,1.354591208211564785e-02,1.116864932416410106e-03,1.883512710355288861e-03,1.241707181480177988e-02
4.150000000000000355e+00,-3.538515420348452789e+00,-2.669100000000000250e+00,-3.695470000000000005e-02,1.249132145652341597e-02,-3.665346148006597138e-02,1.275621869886187781e-02,-3.552772752543176260e-02,1.465760928586764406e-02,1.125733954634208778e-03,1.901390587005766242e-03,1.241707181480177988e-02
4.174999999999999822e+00,-3.534949794900545506e+00,-2.802500000000000213e+00,-3.501320000000001514e-02,1.386140491933896511e-02,-3.483204196970108441e-02,1.401552311335469390e-02,-3.369697368586548059e-02,1.593531821299845608e-02,1.135068283835603820e-03,1.919795099643762173e-03,1.241707181480177988e-02
4.200000000000000178e+00,-4.428557980818167650e+00,-2.995400000000000063e+00,-3.300989999999998786e-02,1.520530844337459817e-02,-3.267982627229380765e-02,1.544060264913310956e-02,-3.153504189334080388e-02,1.737930936734277329e-02,1.144784378953003778e-03,1.938706718209663726e-03,1.241707181480177988e-02
4.225000000000000533e+00,-4.751479913843804859e+00,-2.956599999999999895e+00,-3.072909999999998837e-02,1.668709297831778501e-02,-3.020531837622492805e-02,1.703060856121687769e-02,-2.905056409113474652e-02,1.898864327362549675e-02,1.154754285090181520e-03,1.958034712408619066e-03,1.241707181480177988e-02
4.250000000000000000e+00,-4.438096684969166539e+00,-2.910200000000000120e+00,-2.817009999999999306e-02,1.831024918267250973e-02,-2.741906468951178788e-02,1.878324393269012460e-02,-2.625423379085380093e-02,2.076088047523684879e-02,1.164830898657986946e-03,1.977636542546724191e-03,1.241707181480177988e-02
4.275000000000000355e+00,-5.099043995174185717e+00,-2.860200000000000298e+00,-2.480869999999998909e-02,2.040289895581371207e-02,-2.433342264510636455e-02,2.069450399877774752e-02,-2.315853566296264057e-02,2.269187063252644382e-02,1.174886982143723974e-03,1.997366633748696302e-03,1.241707181480177988e-02
4.299999999999999822e+00,-4.339044570826295910e+00,-2.682600000000000318e+00,-2.162330000000000155e-02,2.235766771804735889e-02,-2.096227037218848649e-02,2.275850827510328758e-02,-1.977742295486707713e-02,2.477563523576254215e-02,1.184847417321409357e-03,2.017126960659254564e-03,1.241707181480177988e-02
4.325000000000000178e+00,-4.468048147256646452e+00,-2.516700000000000159e+00,-1.821049999999999752e-02,2.443111886941662370e-02,-1.732066141991632502e-02,2.496745931631064522e-02,-1.612596289947133138e-02,2.700435088522605900e-02,1.194698520444993639e-03,2.036891568915413786e-03,1.241707181480177988e-02
4.350000000000000533e+00,-4.710434414190709518e+00,-2.436600000000000321e+00,-1.457460000000000352e-02,2.661976175141751375e-02,-1.342443970953901937e-02,2.731174547688813500e-02,-1.221996824390070638e-02,2.936843824840378037e-02,1.204471465638312991e-03,2.056692771515645363e-03,1.241707181480177988e-02
4.375000000000000000e+00,-2.877830314391939481e+00,-1.993500000000000050e+00,-8.657600000000003140e-03,3.014532684044606003e-02,-9.289839936987879035e-03,2.978018428570438150e-02,-8.075630109236689447e-03,3.185676214381687882e-02,1.214209827751189588e-03,2.076577858112497316e-03,1.241707181480177988e-02
4.400000000000000355e+00,-3.703579261619462937e+00,-1.943100000000000271e+00,-4.446700000000007418e-03,3.262893036603398828e-02,-4.933101152656542421e-03,3.236038600465559328e-02,-3.709163941669587489e-03,3.445694518838009895e-02,1.223937210986954932e-03,2.096559183724505671e-03,1.241707181480177988e-02
4.424999999999999822e+00,-2.654169165388777785e+00,-1.603800000000000114e+00,-1.196999999999945883e-04,3.516314843992975753e-02,-3.701152119151354669e-04,3.503920762396341843e-02,8.635232861814341743e-04,3.715578886767966632e-02,1.233638498096569641e-03,2.116581243716247895e-03,1.241707181480177988e-02
4.450000000000000178e+00,-2.118305099326744045e+00,-1.408199999999999896e+00,2.813400000000001490e-03,3.686658978987621821e-02,4.383878138877254221e-03,3.780326515317702918e-02,5.627138597277255710e-03,3.993978433095522057e-02,1.243260458400001489e-03,2.136519177778191392e-03,1.241707181480177988e-02
4.475000000000000533e+00,-2.245027115873121204e+00,-1.124099999999999877e+00,8.131399999999998698e-03,3.992789729787427772e-02,9.314545409333791284e-03,4.063947360976888357e-02,1.056727437961456524e-02,4.279568433943762434e-02,1.252728970280773957e-03,2.156210729668740778e-03,1.241707181480177988e-02
4.500000000000000000e+00,-1.522288301091119678e+00,-8.343999999999999195e-01,1.296689999999999648e-02,4.267853619901734036e-02,1.440866055819029629e-02,4.353558758047147009e-02,1.567063498986979303e-02,4.571109847805608639e-02,1.261974431679496744e-03,2.175510897584616299e-03,1.241707181480177988e-02
4.525000000000000355e+00,-2.052454382583065673e+00,-5.787000000000001032e-01,1.799609999999999752e-02,4.550771491650015127e-02,1.965424840605512619e-02,4.648071872993522757e-02,2.092520314474899043e-02,4.867506530628137179e-02,1.270954738693864244e-03,2.194346576346144218e-03,1.241707181480177988e-02
4.549999999999999822e+00,-1.808229228755900531e+00,-3.899998544389463584e-01,2.404460000000000278e-02,4.886921905584122594e-02,2.504066228234789679e-02,4.946580680125065022e-02,2.632032828344058745e-02,5.167855003846190398e-02,1.279666001092690658e-03,2.212743237211253766e-03,1.241707181480177988e-02
4.575000000000000178e+00,-6.029374976190120528e-01,-1.790000000000000480e-01,3.029999999999999707e-02,5.229879103601008800e-02,3.055858716486878346e-02,5.248401435762174716e-02,3.184672356528003151e-02,5.471482056971947033e-02,1.288136400411248050e-03,2.230806212097723173e-03,1.241707181480177988e-02
4.600000000000000533e+00,-5.311710843092625201e-01,-4.739999999999999075e-02,3.487110000000000209e-02,5.477541324459003769e-02,3.619996120479630763e-02,5.553100442433844819e-02,3.749637039429214169e-02,5.777967056144744928e-02,1.296409189495834058e-03,2.248666137109001095e-03,1.241707181480177988e-02
4.625000000000000000e+00,-1.592351103864704687e+00,4.509999999999998732e-02,4.133560000000000012e-02,5.824512779755476599e-02,4.195781350146407518e-02,5.860505454334432457e-02,4.326234313048935021e-02,6.087147843388230478e-02,1.304529629025275028e-03,2.266423890537980212e-03,1.241707181480177988e-02
4.650000000000000355e+00,-6.092063913382661511e-01,7.340000000000003466e-02,4.600989999999999941e-02,6.073047665239469234e-02,4.782602731031086740e-02,6.170697365777270266e-02,4.913857343992618365e-02,6.399110392850695939e-02,1.312546129615316248e-03,2.284130270734256729e-03,1.241707181480177988e-02
4.674999999999999822e+00,2.406899760328327642e-01,1.193000000000000310e-01,5.269419999999999660e-02,6.425778707067524020e-02,5.379905333087243308e-02,6.483982102637629585e-02,5.511957274268131091e-02,6.714162731940692685e-02,1.320519411808877830e-03,2.301806293030631001e-03,1.241707181480177988e-02
4.700000000000000178e+00,-1.180372601890059547e+00,1.050000000000001800e-02,5.952910000000000146e-02,6.784269335427159375e-02,5.987160757068741429e-02,6.800846344358715823e-02,6.120013035203869523e-02,7.032794078972212648e-02,1.328522781351280935e-03,2.319477346134968254e-03,1.241707181480177988e-02
