Time (s),Iter_1_disp_error (m),Iter_1_rot_error (rad),Iter_2_disp_error (m),Iter_2_rot_error (rad),Iter_3_disp_error (m),Iter_3_rot_error (rad),Iter_4_disp_error (m),Iter_4_rot_error (rad),Iter_5_disp_error (m),Iter_5_rot_error (rad),Iter_6_disp_error (m),Iter_6_rot_error (rad),Iter_7_disp_error (m),Iter_7_rot_error (rad),Iter_8_disp_error (m),Iter_8_rot_error (rad),Iter_9_disp_error (m),Iter_9_rot_error (rad),Iter_10_disp_error (m),Iter_10_rot_error (rad),Iter_11_disp_error (m),Iter_11_rot_error (rad),Iter_12_disp_error (m),Iter_12_rot_error (rad),Iter_13_disp_error (m),Iter_13_rot_error (rad),Iter_14_disp_error (m),Iter_14_rot_error (rad),Iter_15_disp_error (m),Iter_15_rot_error (rad),Iter_16_disp_error (m),Iter_16_rot_error (rad),Iter_17_disp_error (m),Iter_17_rot_error (rad),Iter_18_disp_error (m),Iter_18_rot_error (rad),Iter_19_disp_error (m),Iter_19_rot_error (rad),Iter_20_disp_error (m),Iter_20_rot_error (rad),Iter_21_disp_error (m),Iter_21_rot_error (rad),Iter_22_disp_error (m),Iter_22_rot_error (rad),Iter_23_disp_error (m),Iter_23_rot_error (rad),Iter_24_disp_error (m),Iter_24_rot_error (rad),Iter_25_disp_error (m),Iter_25_rot_error (rad)
5.8500000000000005,0.06024662654689991,-0.023676582162940444,0.025561885031223752,-0.024599488229747966,0.01771564902382855,-0.025323543769189945,0.0032459759614892336,-0.010669767101719262,-0.00475665484593879,-0.0006475002760145676,-0.008496339368753214,0.005518686867221845,-0.008784486801167668,0.007899474274066905,-0.006936949987960739,0.0074173810862697,-0.004217916456901005,0.005280721486654413,-0.0015988186236490787,0.0025886074519517674,0.000170533402452544,0.00035479259455200446,0.0008168563555083219,-0.0007789981408316063,0.0007001416025735896,-0.0009317968368881199,0.00031778465374271425,-0.0005909124744526151,-7.847864786025838e-06,-0.00016367401209703425,-0.00011846694564282556,6.734514176959944e-05,-8.058551113399037e-05,8.550966751857958e-05,-2.4459066916948657e-05,3.6854552227835735e-05,3.488868364764919e-06,2.1909571434816644e-06,4.828039217918967e-06,-2.127624145635554e-06,1.3189298987970055e-06,8.020954511758771e-07,1.1956701188031715e-06,-7.470284332788957e-08,6.609099036380961e-07,-1.4819242861938142e-06,1.0718217247074335e-07,-8.611627377239084e-07,-2.282447518209274e-07,1.3025409446171254e-07
5.9,0.05721797838936818,-0.019538616112525223,0.017546277484845718,-0.01298904565847752,0.02368574743910573,-0.02829651182204941,0.012479408065626751,-0.01926082275564818,0.0034161893925839792,-0.00974296650537821,-0.0029231321116163778,-0.0017938785236593507,-0.006102975486093176,0.003390417261576552,-0.00659734180679955,0.005676340548742144,-0.005310000381655633,0.005635593076004544,-0.003159577862004659,0.004061352758078382,-0.0010778431323459348,0.001929796858797822,0.00020945022870783037,0.0002465580106761969,0.0006196974204718542,-0.0005572841863574554,0.0004937323747041811,-0.0006541706037888548,0.0001770669084300014,-0.0003660799765399514,-4.379713529978346e-05,-5.571044026444344e-05,-8.401072207731008e-05,6.54026241932032e-05,-4.4414193296649085e-05,5.5595060013124975e-05,-4.066606390018546e-06,1.2939893964607208e-05,6.456597922199769e-06,-5.176311786876664e-06,1.9602624000136792e-06,-1.9671502277940345e-06,5.859096335880665e-08,1.215538436724617e-06,1.6663498453306502e-07,2.9215449241087876e-07,6.063469042416614e-07,-9.21608739851143e-07,1.9869030137842358e-07,-5.306289071402293e-07
5.95,0.0568538347465595,-0.018962485240125188,0.007012870627690959,0.00025037737377398006,0.022323695567111113,-0.022979261587303824,0.01760464614614704,-0.022002720007484586,0.010308775216958055,-0.01589803229359494,0.003424986916487127,-0.008722935807880541,-0.001586841103782155,-0.002457603794003685,-0.004257799242092575,0.001840093611183917,-0.0048513858182095415,0.003966867069543974,-0.003916615907327725,0.004151756464970402,-0.0022248759912553706,0.0029656360580246274,-0.0006846938267843772,0.0013710995045771932,0.00019852369196832198,0.0001710007704148822,0.00046224675871808785,-0.0004097880624262529,0.00032358240430863106,-0.00044782795865967034,7.784076727584965e-05,-0.0002052518687116131,-4.740114319673472e-05,-8.569766221919184e-06,-5.58622066358927e-05,5.304314859690823e-05,-1.939623565405668e-05,3.1879405213708356e-05,4.37302326183886e-06,4.85290993883225e-07,4.419662860355444e-06,-5.433683145636414e-06,6.40171453181182e-07,-1.035577928951148e-06,-8.717798594126691e-07,1.522220018000675e-06,2.632385643352997e-07,2.429344354293317e-07,5.13205276997386e-07,-5.778642141324175e-07
6.0,0.05920386987959006,-0.021842956475155825,-0.0020620718351609946,0.010726513740804938,0.014444968602550928,-0.011386566645345791,0.017234979584817955,-0.018307750180428656,0.013815092710239951,-0.017259813173818868,0.008501918255365754,-0.012981149313473425,0.0032668862066909665,-0.0075939083415589095,-0.0006842972317616658,-0.0026896690830633674,-0.0029357660825735377,0.0008837297407137401,-0.0035143006298812562,0.0027708377011832763,-0.0027809478489754236,0.0029772798305396087,-0.0015054228684931725,0.0020837058849491816,-0.0004229732603783509,0.0009461744463257135,0.00019217454249492727,7.972748373021726e-05,0.000339641172367372,-0.0003205268279080839,0.00019197766753722978,-0.0002890490426780759,2.765566345494519e-05,-0.00010980037515748858,-4.1023639989618e-05,1.1575543573942582e-05,-3.3785131842378746e-05,4.0225839358420945e-05,-5.067976298761545e-06,1.4988220759029613e-05,4.577915491382756e-06,-2.82106548663702e-06,2.940462742573313e-06,-4.310990530616288e-06,-7.637919904324164e-07,1.689258691123241e-07,-5.304564661967603e-07,1.197642089265094e-06,2.988059325526038e-07,1.502173973336185e-07
6.050000000000001,0.0632233819508557,-0.026893122799488793,-0.006246241227688076,0.015037786208520396,0.0028164898155745854,0.0027347527398813368,0.011755348993036402,-0.009565444793591716,0.013029285138722646,-0.013632464312240564,0.010805297471728148,-0.013370830107456502,0.006934216713254532,-0.010411833603687054,0.0029542125586843604,-0.006388894848115542,-0.0002045033167906718,-0.0025061326055445463,-0.002071081100182781,0.00044737505313312276,-0.002509313315552597,0.0019582757110344906,-0.0019124893968112677,0.0020739151707282397,-0.0009911616906373155,0.0014191603910699707,-0.00022013249828270465,0.0005977637592644788,0.0001934437993372229,-1.9903622820921507e-05,0.0002316472062564856,-0.00023907885545246949,0.00010667241952866391,-0.00017570303114749358,2.279138107824652e-06,-5.3072872177165054e-05,-3.308166521909239e-05,2.2133698015069925e-05,-1.7202470823263205e-05,2.5933020379634297e-05,-6.180501705699282e-07,6.584202832803088e-06,4.182384294226793e-06,-3.8053113069272393e-06,9.422738303233036e-07,-2.6126212471916377e-06,-6.297551934930645e-07,4.6429611270243365e-07,-2.410939528851852e-07,8.10818446141115e-07
6.1000000000000005,0.06711515206456992,-0.032064043243738134,-0.003655748947150761,0.011700559119568278,-0.008727033670121037,0.015007707675411354,0.0030558184339428696,0.0014647500015143866,0.008373633489848098,-0.006264430528503215,0.00976369561607729,-0.009928011586199905,0.008361131411902034,-0.010165095893520382,0.00554862361211092,-0.008162387116301427,0.0024693083917999847,-0.005118556147157671,-7.087085273671523e-05,-0.002011188366026616,-0.0015044565342002825,0.00030511146367151465,-0.0017506538902117008,0.0013673070555763472,-0.0012796960771495336,0.0014034976684602074,-0.0006058319102780763,0.0009169642706222045,-5.9947640077551156e-05,0.00031542926121852846,0.00016704481090870638,-7.033513296192048e-05,0.0001447652486575024,-0.00015976793883095905,5.345752198726572e-05,-0.00010051298691819352,-1.2024785124742365e-05,-1.620887171474919e-05,-2.1998228900144134e-05,2.0664531750265447e-05,-8.700422087337678e-06,1.5004674913929317e-05,1.838785933044873e-06,1.7303085984715638e-06,2.5770776831413045e-06,-3.472160901820537e-06,4.0870553050242897e-07,-1.396929335071434e-06,-3.6809687273264835e-07,4.016085120191193e-07
6.15,0.06889028523951268,-0.03517487337112381,0.005485334934785674,0.0015790672123249458,-0.01638286741768938,0.021597992031215346,-0.006044096106127772,0.01140366547326977,0.001395560852662986,0.002579089124866492,0.0058044623999414235,-0.0037543581523896037,0.0072023995407582975,-0.00701053060031771,0.006366628340696262,-0.00755284145009329,0.0042905653653941,-0.006208872668705762,0.0018628165671343289,-0.0038543053643817285,-9.976540900039077e-05,-0.001431420494262526,-0.001083524723931556,0.00023552763939417923,-0.0011896694824200527,0.0009315314890626369,-0.0008182661838194161,0.0009250717717059036,-0.0003163410773499853,0.0005423955176654845,2.4746245983975346e-05,0.00013511521072626098,0.00011980834335106882,-6.882111298214116e-05,8.396482735925637e-05,-0.00010043631610646628,1.9087690884989073e-05,-5.031093453670629e-05,-1.381236800077068e-05,2.1968563341037695e-07,-1.3285939248319778e-05,1.3981624427925748e-05,-3.1254273663572363e-06,7.782888233682367e-06,2.0605070004120485e-06,-7.223973699233e-07,1.6409341034584468e-06,-2.3142960364902487e-06,2.3198180118533251e-07,-7.382077412340649e-07
6.2,0.06699099069775727,-0.03459185985277766,0.018893040056784355,-0.012334902606798613,-0.01751182735950768,0.020351554214894506,-0.012592335686846451,0.017159675021587682,-0.005670687509836625,0.010192682840262016,0.00020665628692295712,0.0032756816004507073,0.003870369187124495,-0.0019131096473041093,0.005211160309953028,-0.004771692931432418,0.004745019744482076,-0.005486733131059955,0.0031622766179882633,-0.004559800468438645,0.0012764664715895213,-0.0027378950017137547,-0.00012761288531867865,-0.0009619734058014251,-0.0007594339143846551,0.00017700065553377317,-0.0007904239706630622,0.0006410993761939501,-0.00048223162128577246,0.000588134260365563,-0.00013588243540746392,0.00029172532468696097,4.4229768461412355e-05,5.0138915500853865e-05,7.853819694705888e-05,-5.532589429988605e-05,4.2841579879160374e-05,-5.969559708611169e-05,3.010630658273339e-06,-2.148404752710595e-05,-1.0327873263188403e-05,3.4447906679044293e-06,-6.841661512824171e-06,8.733205839526331e-06,-6.452457320671456e-07,3.3723716529217296e-06,1.6805730410074382e-06,-9.840012100761908e-07,1.031640931875577e-06,-1.4137067235082956e-06
6.25,0.06078575228103911,-0.029749921955697728,0.03291654706286232,-0.025825961748809745,-0.011488567576386166,0.01153450683023206,-0.014391379916279423,0.016880139383214476,-0.010546158783031445,0.014202390780244089,-0.00525121264886344,0.009001578589232707,-0.0005759521695969383,0.0035757415506853622,0.0024654705296923707,-0.0006594125912550725,0.0037206453219854885,-0.0031714798169528626,0.0034541090148615394,-0.003923742347691734,0.0022199970648601186,-0.003235175737248023,0.0008303058361533444,-0.0018751358415675275,-0.00012424059850324465,-0.0006310932204615614,-0.0005368919523452698,0.00016366070928573034,-0.0005073710079941396,0.0004519717353823373,-0.00025826726140548706,0.00035247154603792324,-4.9968734899485945e-05,0.00014939045069861656,4.204269219529322e-05,9.513546459814087e-06,4.83056405561344e-05,-4.3039759370713804e-05,1.8616784496328087e-05,-3.153612954817295e-05,-1.8007393198793409e-06,-8.751204088431469e-06,-6.450462108620325e-06,3.8803881826643405e-06,-3.358279593107527e-06,5.0693143593544265e-06,3.12511600430998e-07,1.3930039515115678e-06,1.172817262778958e-06,-7.438570758903917e-07
6.300000000000001,0.050772767910171684,-0.021335634978011952,0.043689774064571,-0.03479421691161132,5.4227761928732354e-05,-0.00218974472825164,-0.010697527965187414,0.010572316504152864,-0.011609078139208251,0.01333091363164196,-0.008822342494946539,0.01164564977807895,-0.004732203142389313,0.007763655195117739,-0.0010033842684920025,0.0035193071230744076,0.0015495000882536358,2.737448869661284e-05,0.002663190248652525,-0.002137814923216127,0.0024533720706158,-0.0027687137150400228,0.0015055602327680995,-0.002227627339617389,0.000526266661012631,-0.0012529658424236187,-0.00013489158987187166,-0.00036645201595412666,-0.0003864740466780481,0.00017796512120470814,-0.0003058552255212621,0.00030569596062981694,-0.00013092579368184643,0.0002010511089000737,-9.72538512222787e-06,6.932475799675125e-05,3.568513259316619e-05,-1.2162413263891447e-05,2.6080507094683458e-05,-2.7921453867429946e-05,6.968612492108672e-06,-1.5371015005219424e-05,-2.6290360481684427e-06,-2.546530511311068e-06,-4.056094816851097e-06,3.3117813105845717e-06,-1.2599287297077044e-06,2.58349288180873e-06,4.839312259807826e-07,5.623684952507646e-07
6.3500000000000005,0.03842042130251369,-0.011062962820325963,0.04837093745297599,-0.03657797672648798,0.013696768842223955,-0.01656067750262881,-0.0024677017840492588,0.00010276159845349839,-0.008400007350445798,0.007797000935249838,-0.009334536947820188,0.010387760590626188,-0.007285571369053223,0.009375480039097757,-0.0041099435328590395,0.006486701032977571,-0.0010848735556472922,0.003119279180493017,0.0010480045630379964,0.00023515124776862448,0.0019162166632094857,-0.0014894846482488323,0.001696403153378323,-0.0019082883051705878,0.0009948333562094513,-0.0014917432216903313,0.00029410427764539615,-0.0007855632266344295,-0.0001551496103323058,-0.00015393193161853183,-0.0002640942657320122,0.00016353314723336308,-0.0001744635802169714,0.0001917943066795623,-6.0084397537546463e-05,0.00010830372557171439,1.1122092322762844e-05,2.1621157480914907e-05,2.428359382011802e-05,-1.5666899293189512e-05,1.2286284020196492e-05,-1.5446782676771173e-05,1.8858505773100553e-06,-6.570699725963816e-06,-2.75032815802434e-06,2.4971209614671475e-07,-1.8443085964547912e-06,1.8954589439436342e-06,-3.556559553252736e-07,1.2355438377669586e-06
6.4,0.02569588167874659,-0.0011150812754177081,0.046068133852411486,-0.030831972769927052,0.02526729020372226,-0.026998073282646674,0.007908124508603315,-0.011360302983115318,-0.0017564751268149825,-0.0007909253575560313,-0.006532381727191339,0.005569209605226288,-0.007411764619249639,0.007932168872065755,-0.005894005730979868,0.007375113783384558,-0.003373429070176154,0.005186023538679645,-0.0008861458225765118,0.00246521396689927,0.0007902862106489994,0.00018542286181809885,0.0013573924913085345,-0.001036248141634298,0.0011415430596196374,-0.0012775358850032979,0.0006165857761009919,-0.0009561874359194297,0.00011432524964380408,-0.00043488250894324273,-0.00014431431059050426,-3.226224731094941e-05,-0.00016583847477005809,0.00012037524692162446,-9.37385695611026e-05,0.00011435908428799289,-1.80317563406307e-05,5.015457836646947e-05,1.4778627276584855e-05,1.1973589111504562e-06,1.3350837811870742e-05,-1.1157136370412712e-05,5.266488415422987e-06,-7.847031376970529e-06,-7.818742893128672e-07,-1.9060411630706514e-06,-1.4113494142542482e-06,5.289629922949207e-07,-6.975382326468438e-07,9.24991774061551e-07
6.45,0.014434995623517494,0.006567807753440565,0.038149451456365585,-0.019691799592370246,0.031159263257985848,-0.030019000015594884,0.017278008608021672,-0.020214179126052258,0.006410829547133262,-0.00988439442974536,-0.0011386065693576863,-0.0014583874552218483,-0.004987692005854943,0.0038091730613408637,-0.005787061897539275,0.005928112494665051,-0.004630598763216892,0.0056585518526667735,-0.0025646077783774146,0.0039264073480252,-0.0005774629318056612,0.0017551393752503275,0.0006102101244281066,9.524386032967042e-05,0.0009375761825181628,-0.0007063018148206687,0.0007381377251759746,-0.0008365700584050031,0.00033490934383859083,-0.0005697266629079703,1.333447275214672e-05,-0.00021153610252553322,-0.0001065638250671852,8.909817942864134e-06,-9.830647230257838e-05,8.121497359714607e-05,-4.274905439236032e-05,6.346013341657335e-05,-2.0499214906100072e-07,1.9475784108183465e-05,1.0127231304168927e-05,-3.2526813529224624e-06,7.0846656426981625e-06,-7.2780147933491565e-06,1.0538786289759905e-06,-3.1982488994889563e-06,-6.548294597397142e-07,-3.804415446327994e-07,-5.622007654693117e-07,3.454528355170336e-07
6.5,0.0057603032327902814,0.010925817149618409,0.027800935863521753,-0.007125937551216547,0.029591881785274943,-0.024490866427543424,0.022661866489154386,-0.023451915834207717,0.013613287124201123,-0.016617541894134356,0.005311718793724912,-0.00864746477976484,-0.0006196705825898541,-0.0018933960053510307,-0.0037355978614265206,0.0024825790557638297,-0.004455308039098521,0.004387279128474855,-0.0035043037554501055,0.00424219808008997,-0.0018014561314692312,0.0028165514585345806,-0.0003224158281459055,0.001168637288831415,0.0004617455307137086,2.7454466074544083e-05,0.0006396186881301724,-0.0004968615850877724,0.0004438222459868246,-0.0005316236056709459,0.00015470915596027535,-0.00031081364775430295,-1.926280010075554e-05,-9.749185889283436e-05,-7.157403074814495e-05,2.041901617472674e-05,-5.310318333950903e-05,5.2967802843952895e-05,-1.597276168768813e-05,3.205266180732278e-05,2.765549380695509e-06,7.431002598086694e-06,6.778990291278486e-06,-4.23125377433959e-06,2.7032854569009057e-06,-4.148741262780149e-06,1.6963021867710815e-07,-1.1450294889140539e-06,-3.2827705673255103e-07,5.343144765784097e-08
6.550000000000001,-0.00025163262865446345,0.01212096021706806,0.0189136182875885,0.00241637038990547,0.021391102212913127,-0.012298076037670766,0.022277604361338132,-0.01974382657891391,0.017502185957862737,-0.018609844880655948,0.01082897915568709,-0.013688979614203612,0.004457163572039624,-0.0075262500461461285,-0.00023055224808907204,-0.002090649894447003,-0.0028065251081126064,0.0016163224332184467,-0.0033997364286424137,0.003282351293656982,-0.002545481358090129,0.003109982630053341,-0.001197579585436953,0.0019416810474648146,-0.00015345792875559594,0.0007415370639370889,0.00036524252420522263,-5.2719474084955004e-05,0.00042629129853158365,-0.0003654904249158524,0.00024089119397088798,-0.0003149338681494989,6.33402161600849e-05,-0.0001592385838054465,-2.6338419069987795e-05,-3.909437994668028e-05,-4.487067018929536e-05,2.29868112623544e-05,-2.5366079609456804e-05,3.0789280150368865e-05,-6.3455622589803085e-06,1.6090331369418088e-05,3.5947397477864573e-06,1.7171809138210713e-06,3.6075552284076107e-06,-3.7090939153379236e-06,1.2225376392893672e-06,-2.148419006476319e-06,-9.537349993093969e-09,-3.45748783589072e-07
6.6000000000000005,-0.0045262887670783625,0.011441829110905556,0.014647321644287614,0.005654248687189136,0.009864119409961486,0.00206963447678888,0.01633463282845901,-0.010206927727856975,0.01671014024149553,-0.014898538882265083,0.013544963749943822,-0.014686517394369256,0.008638409973361905,-0.011206763576045385,0.0037331961586228313,-0.006450461508538996,-5.6333703243816036e-05,-0.0019873904868625675,-0.0021817798481741646,0.0011716058757627614,-0.002560022436037618,0.002486971510016798,-0.0017859376811274197,0.002227836114333445,-0.0007653473938141198,0.0013007241873761732,-1.7892418084780592e-05,0.00040784499982243674,0.00030089307623507033,-0.00013030432142642837,0.0002631650436747124,-0.00025348300655155583,0.00011986416083520357,-0.00017189868602201803,1.793556364024229e-05,-7.343084639159243e-05,-2.4625851016646383e-05,-8.157950958593944e-06,-2.4143942916221572e-05,1.6450473324858793e-05,-1.2400859394440245e-05,1.6523596687861505e-05,-1.4804025263714937e-06,7.5493029746253465e-06,2.6743163577536144e-06,-7.189396353914426e-07,2.1143863783157357e-06,-2.442414388167946e-06,6.050412058866694e-07,-1.1126392590590437e-06
6.65,-0.008578934111493158,0.010787484347301781,0.016224217917316403,0.0017604466537893514,-0.0003708119393095177,0.013133536834525276,0.0071526871804354075,0.0017065916949466457,0.011514543159605428,-0.0066013564283147665,0.012430484776232958,-0.010997257643160348,0.010438483912207364,-0.011435652388549027,0.00685611150874596,-0.009051083593435571,0.003003011135973427,-0.00532832490008271,-0.0001008292097899044,-0.0016044622094458522,-0.0017389261726108718,0.0009639618071371706,-0.001880961834193895,0.001863248462734969,-0.0012194252176401243,0.001563768924848768,-0.0004362610610365303,0.000817288534029327,8.997529215462596e-05,0.00014721689555860593,0.00022762879019525006,-0.0001525856286047466,0.00014844349899700848,-0.00015771822741069124,5.073279997766522e-05,-8.43658623925006e-05,-4.134785560494514e-06,-2.5001808743495973e-05,-1.5789338171867673e-05,9.133774994214347e-07,-1.2295610350598896e-05,8.778763516781134e-06,-5.26124614372292e-06,8.553627957666454e-06,-3.0765257980069904e-08,3.240130805269234e-06,1.9163668625310493e-06,-9.233704440347185e-07,1.256706036345534e-06,-1.513678849206744e-06
6.7,-0.013892138498324422,0.011928108232420319,0.022471905559186225,-0.007319818102985025,-0.005192899635642942,0.016639734974134297,-0.0016334668098441363,0.011453062676394999,0.0039062034274938567,0.00325574119830346,0.007844316080570124,-0.0037735401698778953,0.009113436283769455,-0.007857068672349239,0.007967308159301134,-0.008734751599091383,0.0053231751678397,-0.00713962113185483,0.0022319111029251992,-0.004160434856921744,-0.00022523185985998118,-0.001123823606779692,-0.0013575797295354575,0.0007971862239119741,-0.0013464665020957722,0.001365872420978442,-0.0007885860637604769,0.001065220358700528,-0.00018126290157088887,0.0004450994760304399,0.00013244426274555687,-4.8391888457198495e-06,0.00015156999722376607,-0.00012653304548463674,7.465134146722452e-05,-8.95827811753739e-05,1.155650014308951e-05,-3.105467615956842e-05,-7.962800408711779e-06,-5.146209027227094e-06,-8.3310800670644e-06,8.851984268833796e-07,-5.358217543716126e-06,4.175432558029685e-06,-2.456170764580934e-06,4.5223859216955015e-06,4.383284473996607e-07,1.5667090914779636e-06,1.2590839884307758e-06,-6.977927863149186e-07
6.75,-0.021328348594491356,0.015841318517090565,0.030311545280714725,-0.01767199474557534,-0.0026062814794746703,0.011278635779409813,-0.00651411893833144,0.0152781752142789,-0.0031234828118772845,0.010899457106345305,0.0015306159747560388,0.004310921298072392,0.005094680407263533,-0.0016500326136966552,0.006559976357291913,-0.005390870430369793,0.005988451017341523,-0.006546650668967249,0.003981811021596615,-0.005466896860285212,0.001527521482841132,-0.003075064527367121,-0.00028607375574207783,-0.0007399626650188684,-0.0010227106891823878,0.0006296696946282189,-0.0009379075284462468,0.000995942882283789,-0.00045389121483144224,0.0006824922309018513,-2.6470469494610516e-05,0.0001968051697479392,0.00011857717415941771,-5.723610561187038e-05,9.184999586953069e-05,-9.197036940458529e-05,2.7425175175066485e-05,-4.1583119397179194e-05,-3.343038488118344e-06,-5.138300566165724e-06,-5.732789804313576e-06,-2.0205728189573446e-08,-3.172104054205427e-06,-2.2455132471857486e-07,-2.578075681908265e-06,1.930544867688108e-06,-1.0204841672800669e-06,2.4851440376047473e-06,4.0446979843178354e-07,8.481047508793194e-07
6.800000000000001,-0.030797507593444476,0.0223768606409906,0.03595055983692516,-0.024936235845632076,0.006549563822529719,-0.0009169437198055324,-0.005501072234547377,0.011744724567822544,-0.006787977591902111,0.013403725176371853,-0.004043663950669435,0.0101582459247275,-9.121943878495631e-05,0.00485373192120276,0.0031085635521521937,-0.00018079917551377944,0.004663436821152583,-0.0036040578431931238,0.004430788977718994,-0.004861572303161605,0.002868476624936861,-0.004067416280796756,0.0010037692770654139,-0.0022018070973351036,-0.000278174221537808,-0.0004801480447123082,-0.0007681729224886802,0.0005209503297748073,-0.0006219980184398732,0.0007208307708357758,-0.0002223515724979197,0.0004003404717596946,3.3518318950848114e-05,6.9162555092709e-05,9.036508487023087e-05,-6.786070916005825e-05,4.744280398749634e-05,-5.9281664452124835e-05,3.591347486536778e-06,-1.2232929077680282e-05,-5.970358739504356e-06,3.0202176568277367e-06,-2.463087234505501e-06,6.151162453595094e-07,-9.910340399432727e-07,-1.152845169825542e-06,-9.9733093145149e-07,7.91542753886959e-07,-4.81051136758115e-07,1.4302180231118983e-06
