Time (s),Iter_1_disp_error (m),Iter_1_rot_error (rad),Iter_2_disp_error (m),Iter_2_rot_error (rad),Iter_3_disp_error (m),Iter_3_rot_error (rad),Iter_4_disp_error (m),Iter_4_rot_error (rad),Iter_5_disp_error (m),Iter_5_rot_error (rad),Iter_6_disp_error (m),Iter_6_rot_error (rad),Iter_7_disp_error (m),Iter_7_rot_error (rad),Iter_8_disp_error (m),Iter_8_rot_error (rad),Iter_9_disp_error (m),Iter_9_rot_error (rad),Iter_10_disp_error (m),Iter_10_rot_error (rad),Iter_11_disp_error (m),Iter_11_rot_error (rad),Iter_12_disp_error (m),Iter_12_rot_error (rad),Iter_13_disp_error (m),Iter_13_rot_error (rad),Iter_14_disp_error (m),Iter_14_rot_error (rad),Iter_15_disp_error (m),Iter_15_rot_error (rad),Iter_16_disp_error (m),Iter_16_rot_error (rad),Iter_17_disp_error (m),Iter_17_rot_error (rad),Iter_18_disp_error (m),Iter_18_rot_error (rad),Iter_19_disp_error (m),Iter_19_rot_error (rad),Iter_20_disp_error (m),Iter_20_rot_error (rad),Iter_21_disp_error (m),Iter_21_rot_error (rad),Iter_22_disp_error (m),Iter_22_rot_error (rad),Iter_23_disp_error (m),Iter_23_rot_error (rad),Iter_24_disp_error (m),Iter_24_rot_error (rad),Iter_25_disp_error (m),Iter_25_rot_error (rad),Iter_26_disp_error (m),Iter_26_rot_error (rad),Iter_27_disp_error (m),Iter_27_rot_error (rad),Iter_28_disp_error (m),Iter_28_rot_error (rad),Iter_29_disp_error (m),Iter_29_rot_error (rad),Iter_30_disp_error (m),Iter_30_rot_error (rad),Iter_31_disp_error (m),Iter_31_rot_error (rad),Iter_32_disp_error (m),Iter_32_rot_error (rad),Iter_33_disp_error (m),Iter_33_rot_error (rad),Iter_34_disp_error (m),Iter_34_rot_error (rad),Iter_35_disp_error (m),Iter_35_rot_error (rad),Iter_36_disp_error (m),Iter_36_rot_error (rad),Iter_37_disp_error (m),Iter_37_rot_error (rad),Iter_38_disp_error (m),Iter_38_rot_error (rad),Iter_39_disp_error (m),Iter_39_rot_error (rad),Iter_40_disp_error (m),Iter_40_rot_error (rad),Iter_41_disp_error (m),Iter_41_rot_error (rad),Iter_42_disp_error (m),Iter_42_rot_error (rad),Iter_43_disp_error (m),Iter_43_rot_error (rad),Iter_44_disp_error (m),Iter_44_rot_error (rad),Iter_45_disp_error (m),Iter_45_rot_error (rad)
5.5,0.0861280236491544,-0.05363221443508897,-0.033758889047486584,0.01979465805299857,-0.05253771333315943,0.0509764864150869,-0.035770971143800956,0.036677737256723596,-0.02187110405122461,0.022702936691595933,-0.010484831614936019,0.010200437575737235,-0.0021298754447140467,0.00027840567014826567,0.003387284924780243,-0.00684978811699926,0.00660077180952956,-0.011504639285787162,0.008021644369327452,-0.01409872695071357,0.008018078701320597,-0.014937241860498149,0.006887052831193785,-0.01425696665286627,0.004962046852112212,-0.012347944894318202,0.0026533090442866225,-0.009626276872332196,0.0003762678738302161,-0.006576517381475938,-0.001563840044274789,-0.0036088696526388186,-0.003006064157127064,-0.0009808698717617415,-0.0038694429602557645,0.0011503138716138367,-0.004099754236413233,0.0026402263251616154,-0.0036975559707655425,0.003354430117299703,-0.0028163381060710146,0.003288286197883822,-0.0017650476845128549,0.0026668199104413898,-0.0008233135967192218,0.0018190402850958437,-0.00010879985416106797,0.0009707460905280518,0.000343777021972691,0.00024600635627969325,0.0005082090237837344,-0.00023664346195285957,0.0004271656655234768,-0.00040557022670133225,0.00024853486730552765,-0.0003458187272007557,9.263685914367992e-05,-0.00021225020792739469,-1.0783640357170388e-05,-8.513927181866277e-05,-5.4651081593470874e-05,9.977016376394587e-07,-5.10655965725304e-05,3.5163003551719196e-05,-3.127430956967325e-05,3.815898922641947e-05,-1.155893466847635e-05,2.912531411239372e-05,4.6287373637876605e-06,1.127225688697664e-05,1.0295053676723231e-05,-4.20968765782459e-06,7.720797026045112e-06,-1.1880869819763662e-05,1.8244198033978698e-06,-5.065159395856167e-06,-1.057319717445715e-06,-4.402590984345367e-06,-3.381488416609457e-06,7.83981869907635e-06,1.358733136558321e-07,-3.0267487918789193e-06,-6.257660080111194e-07,1.5912864645833968e-06,-4.125404670651811e-07,1.3661603898013075e-06,1.4896304756373269e-07,4.6062268585500554e-07,4.752282701248056e-07,-4.1673970785360837e-07
5.550000000000001,0.09374590913868047,-0.05769778443727208,-0.008491475296325268,-0.008422463996077142,-0.05355331218798881,0.04754221759330505,-0.04713886712704812,0.04672753685536296,-0.036827927816889316,0.03877294077534128,-0.025836906814038663,0.02847823097192151,-0.01588583608629135,0.018096926680327904,-0.0077590617895548775,0.008903185561537665,-0.001558009365276447,0.001349351418918003,0.0028786124175337324,-0.004513170106526389,0.005701430290453835,-0.008692523924597996,0.007016888499560836,-0.011166960188322902,0.006980249859876164,-0.011969653092241725,0.005887615674037561,-0.011310940099827319,0.00415825950276022,-0.00959511499323766,0.0022065438538875215,-0.007288272252556613,0.0003370969996748796,-0.004770221269777261,-0.001241893807411576,-0.0023155059575837578,-0.002356206237784708,-0.00017203476246208105,-0.0028571909489882308,0.0013964162180426648,-0.002724881348359909,0.00220673278824704,-0.0021515293358354004,0.0023127501052231103,-0.0014197259455527855,0.001966525969184424,-0.0007155555656405688,0.001403086190990832,-0.00013402724818289968,0.0007674383745908953,0.00023825786490339063,0.0001977269782121177,0.00035463853552702984,-0.0001607606782244586,0.00029063371301729646,-0.00027289458748300244,0.00016944343470570722,-0.00023417018170834858,5.5236741937303435e-05,-0.00013682818309053435,-1.787509126788267e-05,-4.0735870454042256e-05,-3.811170891310223e-05,9.941963643358975e-06,-3.062249366336811e-05,2.163057024948123e-05,-1.80551761390646e-05,2.0667997588166842e-05,-5.9110097359038605e-06,1.6541076234083407e-05,3.306899784671913e-06,5.832489242810213e-06,5.893449940563844e-06,-3.578924228503366e-07,5.556133184869694e-06,-8.145200306952649e-06,1.0446141787689989e-06,-1.4050449454738878e-06,-3.36982380666484e-07,-6.196255978030418e-06,-2.393092847274847e-06,6.4992678869835174e-06,-8.198031323236599e-07,6.281308267824803e-07,-9.40898133128254e-07,8.092810349635826e-07,-5.033089201522678e-07,9.815017755487876e-07,1.6984317979806818e-07,4.5053276893913807e-07
5.6000000000000005,0.09558870480340079,-0.05547782261014887,0.019049060777090787,-0.036939173923470445,-0.03744214451795602,0.02458201331468607,-0.045057934893554696,0.03944880773799757,-0.04286984508257796,0.04187723147481921,-0.03661596172929832,0.038564662440073866,-0.0286314940688287,0.03202554008899939,-0.02049791594119621,0.02419922959940749,-0.013024180695575593,0.016257938199771643,-0.0065380465334748394,0.008801320065100073,-0.001223588000150988,0.002209243943059387,0.0027347103010646467,-0.003157245084750758,0.005191616365341489,-0.006964626553501267,0.006166340960265082,-0.0090499684537899,0.005907354588306657,-0.009537532823002973,0.004804002348326453,-0.008781051457246718,0.0032330931393599327,-0.007183809579767497,0.0014991930120735186,-0.005092892698275314,-0.00012249155347959784,-0.0028362752619058157,-0.001344177696083193,-0.000793157490924401,-0.0019525402117376855,0.0006699743630759619,-0.0019654196922644918,0.0014098215992825597,-0.0016050124300772128,0.001572777542538234,-0.0010875388448957635,0.0013847998093772934,-0.0005450100268298841,0.0009979996994218393,-9.194912825016832e-05,0.0005342635609934809,0.00016999639427306423,0.00013701207773464397,0.0002383281103515711,-9.547896001516065e-05,0.0001960319636143404,-0.0001755952796956839,0.00010975031279825131,-0.0001559292975315263,2.537068260660691e-05,-8.22575151224747e-05,-1.938131644479979e-05,-1.5177099449287246e-05,-2.5417938611993485e-05,1.0432860742357053e-05,-1.79995789618137e-05,1.3616010605344009e-05,-8.904730616321466e-06,1.0106608171966958e-05,-2.8100111679751905e-06,9.248916995122092e-06,1.530325720422443e-06,3.120490474503579e-06,3.3193352221849715e-06,2.087766408892522e-06,3.3868852232776803e-06,-6.2826435967278105e-06,9.345158836215894e-07,1.0223369130007987e-06,-1.3922872305061063e-07,-5.586044555444536e-06,-8.017185417763528e-07,5.387097882503245e-07,-8.184992950632797e-07,3.518811049207926e-07,-5.662574154019495e-07,3.183486200486474e-07,-2.683095323696705e-07,6.108304074076143e-07
5.65,0.09231523645825873,-0.04801614283972798,0.03940330711329809,-0.054909503909033874,-0.008586801272740974,-0.010335285433503275,-0.02832400674165214,0.015636157614962704,-0.03590790113217429,0.028733351770315524,-0.03738270318212622,0.03483384330609469,-0.034733899521869616,0.035569068276146254,-0.029734498649041652,0.03270907406704,-0.023633172530193258,0.027693219689812247,-0.01716828765482631,0.021470199142596694,-0.010830935697974553,0.014696289811251116,-0.005076931348375391,0.00797969142181372,-0.0003680019606955298,0.0019710560542870736,0.002945053326761926,-0.0027430637116750353,0.004771638226095276,-0.005841181384315046,0.005291314551827964,-0.007346214397479726,0.004810124692162354,-0.007495492080606285,0.0036342465896713194,-0.006573352771570173,0.002068325264121429,-0.004885151727795606,0.00048489832969372815,-0.0028482771357585535,-0.0007160662967311548,-0.0009960965014608053,-0.0013175012989994905,0.00026527655426336616,-0.0014010358173510706,0.0008907220740272948,-0.0011690081624649573,0.0010594025665563306,-0.0007780783230576516,0.0009376302337420761,-0.00036023262707879367,0.0006528122154260962,-4.602636223133283e-05,0.0003400429876515426,0.00011169528113924576,0.00010058226451153951,0.00015355090478058608,-4.530521276545352e-05,0.00012724230254462787,-0.00011098232742637326,6.556428314269391e-05,-0.00010199935159864448,8.858421567614627e-06,-4.860981097759565e-05,-1.5391762023975186e-05,-6.150988228856291e-06,-1.6793583815510882e-05,9.185945332904066e-06,-9.786799658850764e-06,9.284941824186377e-06,-3.724693952988911e-06,3.6267714311893906e-06,-1.4219685914307334e-06,5.02912806607525e-06,4.387273151440496e-07,1.7670937582786594e-06,1.924398080610512e-06,2.4315249539802464e-06,1.5498499369437369e-06,-4.075982761142516e-06,1.4641939324877562e-06,9.371905336508224e-08,5.82158006801059e-07,-2.297599609152323e-06,-1.020444578281321e-07,-1.0369816281774469e-06,-1.376442301803671e-07,-4.1652997617713794e-07,-1.5828875982171198e-07,-2.112967699419155e-08
5.7,0.08628335789563749,-0.03828132299913986,0.04572924423443231,-0.0555297451764178,0.02293522313352625,-0.04385066836541733,-0.001946604154060727,-0.016374797346294143,-0.0169760488183055,0.0029388997515614884,-0.026203244703845774,0.01689253102066962,-0.030418212631953434,0.025486888950553205,-0.030840906098505927,0.029518663178289488,-0.02865233303048298,0.030054660886030378,-0.02470772800765897,0.027973960866286014,-0.019611625976199976,0.023916671617682024,-0.013919503584063242,0.018470360109609653,-0.008259303491241654,0.012342049126948001,-0.003277785717762327,0.006354106247630158,0.0005472546102748832,0.0012397765090360752,0.0030402362142867845,-0.0025735808507734922,0.004268143601233454,-0.004969511246559297,0.00439151234721924,-0.005983670843971063,0.003608344619556947,-0.0057151899347003335,0.00223868541487543,-0.004421474665275073,0.0007734580501788102,-0.002642844244386558,-0.00031949055438174057,-0.0010348412138662666,-0.0008777562006445638,4.049034734403267e-05,-0.0010012689091781768,0.0005906992705733,-0.000833516938982648,0.0007387304821332985,-0.0005157643980699955,0.0006166295437521341,-0.00021198445340969707,0.00039455835702045805,-2.2192426669676024e-05,0.0002070330345471938,6.771422218643242e-05,7.487563463162705e-05,9.561836749932828e-05,-1.9729271310844898e-05,7.923421251276874e-05,-7.08747918260616e-05,3.8165173214754766e-05,-6.628008515642547e-05,4.1950755128583594e-06,-3.227374020968454e-05,-1.0809329380412347e-05,-3.278379878554616e-06,-1.1406622879184258e-05,9.0327321958239e-06,-4.8326330127634876e-06,6.27849876615183e-06,-1.5081875683331525e-06,8.831455113877951e-07,-6.343168368339036e-08,1.6640164696712922e-06,-6.35187596076392e-07,1.69700056994182e-06,1.9186814528837637e-06,4.4178782555859275e-07,-2.0912155440644398e-07,2.3731572855456573e-07,1.0863632821100921e-06,-6.42030466749266e-07,6.855471821887171e-07,-1.2341320205361272e-06,4.414067190650073e-07,-9.349815257436722e-07,1.1515393416594577e-07,-2.9390121206174236e-07
5.75,0.08058896257685208,-0.029937348654878133,0.036627462171580805,-0.03892436368361934,0.04574966157660709,-0.06303532004231939,0.024695241724776162,-0.0441573422636197,0.007618153849418108,-0.025824291053534676,-0.006184215039629071,-0.00910276760634808,-0.01602048123252159,0.004448527060148269,-0.02206888440470739,0.014338225077709349,-0.024959528657553742,0.020807417750904625,-0.02530794093642491,0.02428190323854936,-0.023569386136796266,0.02508631879115515,-0.02015139276721678,0.023493709303548577,-0.015579521587703538,0.01991864521362982,-0.010545238001541224,0.015042400891358804,-0.005762130666289167,0.009714077668143743,-0.0017499574511161686,0.004685471258079742,0.0012339605379461105,0.0004498789738061476,0.0030874259104831103,-0.002686488470412661,0.003763814309019453,-0.004478771122544363,0.00334392776159953,-0.004800093687874707,0.002195006546288125,-0.0038880329623125903,0.0009121619088156008,-0.0024094660710128057,-5.547990031967709e-05,-0.001034234504544207,-0.0005909292539347244,-6.221833726945125e-05,-0.000735797295421059,0.0004527700257667619,-0.0005847877396397139,0.000547790303339693,-0.0003197273713596016,0.00039440836142666524,-0.0001167662049002538,0.0002233474345406869,-8.691461638787867e-06,0.00011672873865202493,4.1954108350839014e-05,4.672686152778355e-05,5.7940662257671693e-05,-8.743903607014158e-06,4.753103514137935e-05,-4.2960176756562385e-05,2.439844441431971e-05,-4.333766489227758e-05,3.4615186415010157e-06,-2.3171901739699186e-05,-8.453204489944355e-06,-1.5903827785962443e-07,-8.15227934358731e-06,8.792248475261721e-06,-2.332211856637123e-06,4.03066701128163e-06,-5.857799776909367e-07,1.135444751672321e-06,9.626250747074572e-07,-1.8013660202653714e-06,-1.7660744698333453e-06,4.381973262496119e-06,1.849285108268539e-06,-3.0049719674796194e-06,1.0556977519948774e-07,8.317536024857186e-07,1.3230330359048637e-07,6.030606999607446e-07,4.878728050439207e-07,-2.1575303522924916e-07,4.7325642715811966e-07,-6.648878697404492e-07
5.800000000000001,0.07785734211847603,-0.025902929506323315,0.016475807574053036,-0.011687330040101869,0.052145213023741976,-0.061269658260510305,0.0420780145671103,-0.05720047944078061,0.029009979121362717,-0.04637836910835025,0.015597959831397168,-0.03303447405976623,0.0036674899293868135,-0.019561561865489033,-0.005904064579767998,-0.007446691401711239,-0.012981903123713112,0.0026959039549483144,-0.017711456147314508,0.010700436481501596,-0.02021474332430151,0.016455348198998007,-0.020571049008888176,0.01979519282212692,-0.01896558633172002,0.020633154522743835,-0.015830275782061087,0.01917079609474904,-0.011815883999342247,0.015967165749144058,-0.007586485823734002,0.011756844020295587,-0.0036432481865688593,0.007202206040273433,-0.00034112624006954473,0.0028401747062682184,0.0019970662443202225,-0.0007983347828804943,0.0030999692403556045,-0.0031566161106400398,0.0029725003936085237,-0.003918559811849048,0.002062670326655247,-0.0033641106825455444,0.0009802474109775194,-0.0021966913904732516,9.872090613755047e-05,-0.0009910674628499233,-0.00043300300150633797,-6.0030995354051764e-05,-0.000565131763460347,0.0004073450748294516,-0.0004055905056651321,0.0004224182715376612,-0.00019257750847850863,0.00025196400099369853,-5.779221828017267e-05,0.00011704069336022915,5.221796156751335e-06,5.0962734524963305e-05,2.7071524094590682e-05,2.414609425790276e-05,3.161197119661008e-05,6.938156209557178e-07,2.784131727218142e-05,-2.1949576045586505e-05,1.6810746496953577e-05,-2.8105202503417304e-05,1.7293007619212375e-06,-1.5637551480554568e-05,-6.779925028899125e-06,1.150640757688337e-06,-6.179116827320641e-06,8.125015339602304e-06,-9.409537049531735e-07,1.8786765178385734e-06,-7.971937678874497e-07,3.2908712403120766e-06,2.3039383648670864e-06,-6.876512303931326e-06,-2.2921583795465494e-06,6.997623701092415e-06,3.390805732861324e-07,-6.028690717960195e-07,-8.91311224826552e-08,-5.644412861410819e-08,2.9965442460699876e-08,4.674879146154831e-07,3.8107510841323133e-07,7.080281998195215e-08
5.8500000000000005,0.07930473227498602,-0.027344048598431633,-0.006582013185480851,0.016232550803043807,0.040837285730450534,-0.04027272143191408,0.044599669637482964,-0.051482072214169276,0.0397972462843032,-0.05141473613093426,0.03136409549699404,-0.04588838599621977,0.02154516980146398,-0.03723019137430725,0.011884629976902483,-0.02729464590336686,0.003174233262400461,-0.01723791626073573,-0.0042480210301106824,-0.007682272108942997,-0.010151316930861631,0.0009231812528596312,-0.01426973217260774,0.008080274386125588,-0.016376132844651115,0.013258238043308654,-0.01646000118919011,0.016095747494240045,-0.014830662133886785,0.016607122011671416,-0.01201233904740534,0.015167619933046349,-0.008535180859649327,0.012293560006605316,-0.004854856876390645,0.008490067912443305,-0.001444538939136042,0.004319320234713632,0.0011448428968445779,0.0005341028874661785,0.0024696392326964967,-0.002052706374219518,0.0025539816430260043,-0.0030712575540964293,0.0018849110006326497,-0.0028453871603381156,0.0009697067120698066,-0.0019552526199975717,0.00013842406217862147,-0.0008668903019199564,-0.000364090138244455,9.908136825990954e-06,-0.0004447627590355441,0.0003808303575531663,-0.0002844298418327451,0.000332745927509967,-0.00011539780836722358,0.00016810494612467392,-1.5382847187217497e-05,4.67540728851662e-05,1.6282633969799676e-05,6.924477814827801e-06,1.3943470886179643e-05,1.3745170232247472e-05,1.401629591246678e-05,8.548449828824078e-06,1.5793478556458407e-05,-8.196888986712614e-06,1.1305604929345847e-05,-1.9018829273277638e-05,3.9259554107662353e-07,-1.016962988538428e-05,-4.264784320306969e-06,-1.1620289172564746e-06,-4.691100633336109e-06,7.711828125367415e-06,1.888201489608221e-08,-1.702324558976176e-06,-1.2224543090577633e-06,7.667544689671235e-06,2.3616736434806107e-06,-9.49520197387338e-06,-1.5211802134595942e-07,1.0490515965980163e-06,-1.2874536786666724e-07,2.4981718578509504e-07,4.7476183373529324e-08,-1.5068150558544824e-07,6.291808307690161e-08,2.9373061485177265e-07
5.9,0.08438040757154161,-0.03340924502796952,-0.023709426653511556,0.035292201854244025,0.016629543962625226,-0.008068138802021202,0.03230383764236458,-0.030092628011241223,0.03692018296892338,-0.04011813870591183,0.03600632725972247,-0.043709561515151346,0.03147855806352401,-0.04243367747222776,0.02499481822223487,-0.03789804972579872,0.017687261050702285,-0.03136826748929224,0.01021877081651873,-0.023661583670321243,0.003056336279585903,-0.015360053585935701,-0.003316689012762497,-0.007064499490955917,-0.008373633002832392,0.0005028186022827674,-0.011687556762435491,0.006609030163719928,-0.013118142469716765,0.01075731577479768,-0.012843790398890664,0.012830531783116252,-0.011202722244064378,0.012984483690746104,-0.008549568011034736,0.011461060301071864,-0.0052940825380486944,0.008576336161285135,-0.0020285436693555092,0.0049054354739578795,0.0005157246827552364,0.0013781624776715434,0.0018639536936204126,-0.0011063707264347966,0.0021103944598333535,-0.0022559308491272925,0.0016538572002677832,-0.0023187367537940914,0.000862617945795674,-0.0016532212975207197,9.413019729553884e-05,-0.0006796103648915933,-0.0003231999919053874,7.469719957437643e-05,-0.00034895506671661636,0.0003343157582759229,-0.0002059975423357452,0.0002686439162023699,-6.067029514894573e-05,0.00010983367493688084,1.5909597682495225e-05,-2.970680726140096e-06,1.7978723678813147e-05,-1.5096156439152464e-05,4.480111079507854e-06,8.392857096722883e-06,4.064838599548981e-06,1.1725523954120298e-05,8.631386462121249e-06,-1.325611060899734e-06,8.00180009935536e-06,-1.4429000336928233e-05,8.283402473940882e-07,-6.659065614506021e-06,-1.7597706529204338e-06,-4.323210366634356e-06,-4.116706761592148e-06,9.1542480474896e-06,7.878265254612771e-07,-6.152336271290915e-06,-1.2546270324320652e-06,9.34642724097906e-06,7.681668657277818e-07,-1.966530975575087e-06,1.9336798567914926e-07,-7.049704785350164e-07,2.305581031092352e-07,-2.1972769539274628e-07,2.367801862912522e-07,-3.2310003561519807e-07
5.95,0.09101102570506253,-0.041631425879730406,-0.028189084072258924,0.03918285253685485,-0.011925912305945696,0.024687863865107358,0.010054924957860645,-0.0007713126522488935,0.022159834081579177,-0.017217904393802205,0.028685498322647413,-0.028250899213679643,0.03064091870822294,-0.03427802309766906,0.029278166488759527,-0.03621777076651566,0.025696745218430045,-0.035075028528791116,0.02065419154479975,-0.031607612586125065,0.014683649454472147,-0.0263405318344438,0.008304192495374174,-0.01976989966240259,0.002134110498116293,-0.012539473960229364,-0.0031679317924552808,-0.005450561740988062,-0.007098434562244793,0.0007307175475048527,-0.009453279420378075,0.005500815685670325,-0.010268293193040956,0.0086444173127029,-0.009664434816030187,0.010076871373569628,-0.007819345877534689,0.00975247789215284,-0.005110065662292912,0.00781340127376979,-0.00223799406468958,0.0048645026136647646,1.816946740185177e-05,0.001897129346923189,0.001292994992787344,-0.00031505247655322366,0.0016746909186345915,-0.0015446257938833766,0.0013796723556017132,-0.0018276451847078629,0.0006910461195603623,-0.0013262837583619888,3.573862903227809e-05,-0.0005019515095587221,-0.0002689916569889317,8.322338951458758e-05,-0.00027283963798921396,0.00027629528579899143,-0.00014634657028331222,0.00021536739517215991,-1.5892817016111005e-05,5.938268362669363e-05,3.0255918300581275e-05,-3.019372359685385e-05,1.5648245932670113e-05,-2.3476772288109904e-05,1.2217536143888097e-07,3.863434716463998e-06,-1.4178406423925871e-06,1.261946384562701e-05,4.680477045881926e-06,2.303200399157712e-06,6.213083909828443e-06,-1.0993893602748162e-05,1.9205023725488157e-06,-4.106616622402692e-06,-1.0389421070677862e-06,-6.377087404328685e-06,-3.05272020700853e-06,1.0616305430991013e-05,-4.175935799932695e-07,-5.523392934511651e-06,-3.957594386927443e-07,2.6901465558434867e-06,-1.7354179226991562e-07,8.562836913070249e-07,1.2462073470387303e-07,1.1614692498745915e-07,3.4588793237921855e-07,-1.4995421906277562e-07
6.0,0.09628564105568557,-0.04874657102302954,-0.017290242334283917,0.02632354554011343,-0.0353453694759214,0.04788592670875489,-0.014574925052434018,0.027183646260067654,0.0008377073348145303,0.009643437998236947,0.012424222615868175,-0.005121973423806922,0.019962304878506143,-0.01623886764909041,0.02391648390773135,-0.023691095555345,0.02501782510258363,-0.02794871512451783,0.02388712341286761,-0.029506836195619567,0.020962645447571954,-0.028701527949617875,0.016640303394324846,-0.025801180284652996,0.011429602639525971,-0.021193082328910012,0.005990478174531605,-0.015494893250277052,0.0009927422389100493,-0.009466759612633838,-0.0030825730042978727,-0.0037814187853185133,-0.0059905965343566014,0.0011064237684996134,-0.007603564521042605,0.0048739350263724696,-0.007824674126912318,0.007188918829457311,-0.006685425754372143,0.007757343622027672,-0.004579097812628968,0.006639593528772636,-0.0022554010917873735,0.004482053342745096,-0.00036826353354155184,0.0021542488844203747,0.0008304811596364647,0.0002173233630081567,0.0013031010702423962,-0.0010403695088310669,0.0011012062605439965,-0.0014209159389912407,0.0005195370921583509,-0.001027733030240903,1.6254183656083665e-05,-0.0003890644572031171,-0.00020937515377394966,5.8536195685389425e-05,-0.00021287719188095577,0.0002289911893181909,-9.319312699765381e-05,0.00016505749704723294,1.080419443955094e-05,2.399280325270786e-05,3.110400898470589e-05,-3.559740666155692e-05,1.4005535371813815e-05,-2.593399519716655e-05,-3.4724637869298913e-06,3.741412743216155e-06,-4.312582462973058e-06,1.2448034891324178e-05,2.2447233469224948e-06,5.1404202368529606e-06,4.69740437861188e-06,-7.3478132842710875e-06,1.9257591008237096e-06,-1.8192877513853456e-06,-1.0403008182668927e-06,-6.782223263182563e-06,-1.2982498644731333e-06,6.207847835955349e-06,-1.314093372756231e-06,8.776093854273581e-07,-1.1093332410172518e-06,1.4790163611611007e-06,-4.188015786388277e-07,9.838724264327192e-07,1.8896951153868358e-07,1.432911046483909e-07
6.050000000000001,0.09736005932168301,-0.051687213974339674,0.007014397294348579,0.00016711490378915062,-0.04578760654753991,0.05431465015437224,-0.033575245709152296,0.045306969158948746,-0.020073883826169647,0.03229239442938943,-0.007316295011857488,0.018472838141416446,0.003240734878822954,0.0058125624074497045,0.011094549057144687,-0.004702267000968097,0.016367291015162766,-0.012853711967498583,0.019349864628977392,-0.01872783500075516,0.02025673470166664,-0.022382075864217026,0.019251267054251314,-0.02379981355998146,0.016591581458132998,-0.023030060660482122,0.012743737136076544,-0.020357073609176844,0.008331780367786562,-0.016327217203062086,0.003945651220878671,-0.011576077879554225,8.74566287231704e-06,-0.006637066351504496,-0.0031713730290273967,-0.0019364165245697035,-0.005289242510409076,0.002064595593720478,-0.006058240940062548,0.004807364793647836,-0.005455508399024117,0.00586940064357018,-0.00393075613280866,0.005363737921861428,-0.002151275763186411,0.0039062687447826705,-0.0005750483248546101,0.0021135488157057736,0.0005470954907822734,0.0004206183088974469,0.0010189825104378047,-0.0007465789786719468,0.0008485359124986991,-0.0010865678978173657,0.0003962533236590293,-0.0007882591151644538,2.0564012097379347e-05,-0.00031786071672817995,-0.00016866838732004785,5.289357706689951e-05,-0.0001624118232542715,0.00019499704542860763,-5.3995740729506636e-05,0.00012065166351543644,1.6676778259672176e-05,1.2208733036971064e-05,2.8280583312362273e-05,-3.2551693545011806e-05,1.0338376214280576e-05,-2.3857121837986273e-05,-6.2128926639482e-06,5.447670521324666e-06,-5.338184703995719e-06,1.072796293349193e-05,9.38166978409205e-07,6.062671044672341e-06,2.606929334181274e-06,-4.553392414466395e-06,3.084068898595582e-06,-2.674935374903653e-06,-1.7872255352324729e-06,-2.427402001584089e-06,-1.1853201029032867e-07,-9.25428365231018e-07,-7.687284405144545e-07,-1.9959704737615436e-07,-7.505225588788633e-07,6.737046401097957e-07,-2.0812745341047822e-07,6.996415845492154e-07
6.1000000000000005,0.0923393241164426,-0.048521263470505505,0.038593272441180215,-0.03170678957019207,-0.03921871142712441,0.04154161794573655,-0.04060219934893178,0.047899142752711316,-0.03383097211587102,0.04386172366182427,-0.024241063369182553,0.035480504442888736,-0.014167812485921666,0.025285565591542207,-0.004995870737741881,0.014996393575781586,0.002704256879034861,0.0055004944994644315,0.008778209052228148,-0.002822208003754505,0.013138907837199426,-0.009716093823881847,0.015665487233113257,-0.014877696972356741,0.01629220597726433,-0.018008181928712938,0.015161083902476585,-0.01899244129575688,0.01267223151381594,-0.018028337120745353,0.009350800601520326,-0.015551868112040582,0.005668631502159516,-0.012034973868699506,0.002012438646237763,-0.007890544729097747,-0.0012142581115545392,-0.003568914970539655,-0.0035283020502546447,0.000305491880214101,-0.004544350284554383,0.0030293990343664354,-0.004302968985609029,0.004237288404050653,-0.00326324702048994,0.004141744240771496,-0.0019048862854107174,0.0032005964574512644,-0.0005668955704098699,0.0018043809673348593,0.00041768883479373353,0.0003827429224858292,0.0007876952998366049,-0.0005544280421358426,0.0006404237612593344,-0.0007995211856145074,0.0003089669678800755,-0.0005976714936205205,7.500878081184714e-06,-0.00023661721254430654,-0.000144306457891763,6.9102013736215e-05,-0.00011902573697494812,0.00015859950607557613,-3.5626161026897085e-05,9.084103850742417e-05,1.5802801794445598e-05,9.207910154008375e-06,2.4959510435546006e-05,-3.118880866980964e-05,5.6946809217639505e-06,-1.908005520440126e-05,-5.39851564154703e-06,3.0974489376861536e-06,-5.397532413214945e-06,9.287316018874447e-06,9.163145233415104e-07,3.465243366553711e-06,3.641055066061494e-07,1.0350527426955525e-06,4.1322066160753845e-06,-7.3868748641375825e-06,3.407540518085561e-07,-8.508453295599794e-07,1.8582696989510872e-07,-1.287430730897987e-06,5.086834689582709e-08,-1.1069862712077827e-06,-3.4981545266044023e-07,2.863713899382836e-07
