Time (s),Iter_1_disp_error (m),Iter_1_rot_error (rad),Iter_2_disp_error (m),Iter_2_rot_error (rad),Iter_3_disp_error (m),Iter_3_rot_error (rad),Iter_4_disp_error (m),Iter_4_rot_error (rad),Iter_5_disp_error (m),Iter_5_rot_error (rad),Iter_6_disp_error (m),Iter_6_rot_error (rad),Iter_7_disp_error (m),Iter_7_rot_error (rad),Iter_8_disp_error (m),Iter_8_rot_error (rad),Iter_9_disp_error (m),Iter_9_rot_error (rad),Iter_10_disp_error (m),Iter_10_rot_error (rad),Iter_11_disp_error (m),Iter_11_rot_error (rad),Iter_12_disp_error (m),Iter_12_rot_error (rad),Iter_13_disp_error (m),Iter_13_rot_error (rad),Iter_14_disp_error (m),Iter_14_rot_error (rad)
4.05,-0.030259235794195788,0.00944795400886342,-0.010282257216008783,0.008250102235012512,-0.001980767462256533,0.0036806900665298592,0.0009164936336594209,7.916801222751122e-05,0.001077049405219549,-0.0007696314957417853,0.0006328736574309213,-0.0006713323920923202,0.0002104064092959823,-0.0003145925604537455,1.3550298358172563e-05,-7.417067779448322e-05,-2.8501642250489123e-05,1.2295919829499735e-05,-1.3645112956678362e-05,1.4315619061446624e-05,-1.7314030640869227e-06,2.867604294431482e-06,5.324569076758934e-07,-5.33575945731472e-07,1.5283096202467483e-07,-1.6316867997305702e-07,-2.1164538760443108e-08,6.752022132659914e-08
4.1000000000000005,-0.028716729450757206,0.00636820083295305,-0.008635361893994942,0.005061517847824797,-0.0036174086751319945,0.0045957630375172325,-0.0003876581302109938,0.0014685283597109453,0.0005216385820146219,4.36976834610513e-05,0.0005569588637469314,-0.00040717066620052497,0.000292273331248899,-0.00032716380508897996,8.102323709086034e-05,-0.00013841430571648067,-7.3201983900039735e-06,-2.0205975885151904e-05,-1.5383738133867286e-05,1.1456405487774834e-05,-4.6341952086859095e-06,5.948454784334301e-06,1.3387582903368056e-07,3.3918150908187825e-07,4.0170981707721154e-07,-4.700101144485859e-07,-3.191147152081797e-09,-2.335416331286297e-08
4.15,-0.029124165504227223,0.005818062223554377,-0.00588291620185824,0.0012561432962007318,-0.003931908852567195,0.003919394296513725,-0.0013904563844037987,0.0021728706736296333,-0.00014100127361502124,0.0007551483658921792,0.0003004581082244606,-5.761581214069021e-06,0.00027331722133097647,-0.000209239324755881,0.00012634464277916369,-0.00015074229668821278,2.3180971785136117e-05,-5.254845372464501e-05,-9.549029963001887e-06,-7.985780348610666e-07,-6.732393388719782e-06,6.338636747328305e-06,-1.1023648841812506e-06,1.974782636367245e-06,4.839306439741176e-07,-3.307546806606207e-07,1.2462736326268598e-07,-2.0875764597440977e-07
4.2,-0.03186728955821139,0.007969634136775334,-0.0032117847396166965,-0.001850026573508903,-0.0030571921657492063,0.0021672968561329813,-0.0018116202177836938,0.0020868639443651776,-0.0006579141333431238,0.0011094489677394275,-1.8129616457751574e-05,0.00034393171830276147,0.0001650855931364381,-2.4639997973596034e-05,0.00012610513849800609,-0.00010218985322592647,4.7349394377976806e-05,-6.38119457641792e-05,2.4003283424500754e-06,-1.577013994119407e-05,-5.750033932716558e-06,2.307907060737288e-06,-2.4240057495683587e-06,2.847593448993338e-06,1.1750318401615445e-07,3.6141450304900957e-07,2.3643953020457964e-07,-2.4842373448109856e-07
4.25,-0.03656661250909429,0.012222091008258792,-0.001626138942246197,-0.0033570750780106892,-0.0014252529865142471,-1.6610592275301955e-05,-0.0016310558912116524,0.001402862516312952,-0.0008930171348077998,0.0010739307602209442,-0.00027843219191472923,0.0005270004463367797,2.1457278714720474e-05,0.000138908134823321,8.432322683460391e-05,-2.2815323217659916e-05,5.3299367153480937e-05,-4.8550714898839414e-05,1.4037708326891662e-05,-2.3771792200416933e-05,-1.6595039714628612e-06,-3.81252908670561e-06,-2.689841490988165e-06,1.8518543344388932e-06,-5.209650915383168e-07,1.0219740852347031e-06,1.6769605679090027e-07,-1.373119592508465e-08
4.3,-0.04223452193729654,0.01741627546605413,-0.001779956699721863,-0.002793627111233576,0.0004182953063751882,-0.002038445645344604,-0.0009759950992227762,0.00037037120862932864,-0.0008281274878905731,0.0007360313351249207,-0.0004150632773786689,0.0005315043456943901,-0.00010410049136871935,0.00023296258391183704,2.375077867158848e-05,4.9643415412690614e-05,4.112159162997231e-05,-1.8726956643438236e-05,1.958240177640791e-05,-2.1208898770174595e-05,3.134518235275996e-06,-7.896444914706063e-06,-1.570395466221619e-06,-3.7157743316279523e-07,-9.159622653687194e-07,9.992478203386945e-07,-6.908026659036004e-08,2.9916298185071744e-07
4.3500000000000005,-0.04752170545132062,0.022067222687780757,-0.0038457449053253823,-0.00018962915310456394,0.0018730987562013413,-0.003306790059550738,-5.071375298590364e-05,-0.0007559604630128156,-0.0005073246401774978,0.00019637375575680752,-0.0004102041120778721,0.00038620980699803804,-0.0001813167687583217,0.00025142896467921297,-3.364412328238364e-05,9.630861837343387e-05,1.905180756536784e-05,1.0819290107670979e-05,1.803174653813855e-05,-1.2055175927202025e-05,6.140312564101302e-06,-8.111495062707724e-06,1.4836393755213173e-07,-2.1747758207051743e-06,-7.664179005884009e-07,3.320906795077627e-07,-2.765585740138743e-07,3.8939087787688564e-07
4.4,-0.05108977057107886,0.024750010020736058,-0.0073926866057914264,0.0037766619542157123,0.0023816583372542888,-0.0033141325865913007,0.0008577107115113891,-0.0016472357391204666,-2.173567715199609e-05,-0.000417981151962777,-0.0002701713031860731,0.00012261697810892098,-0.00019613143734403815,0.0001979956131922464,-7.461541690081952e-05,0.00011345104138151853,-4.902658600786092e-06,3.322464397161745e-05,1.1830489265951538e-05,-1.6285962086380612e-06,6.688452174302695e-06,-5.7523139882099256e-06,1.4737883337057056e-06,-2.690131861217762e-06,-2.640104491691275e-07,-3.694646244761096e-07,-2.9920985908371556e-07,2.1233049304729412e-07
4.45,-0.05205765754263386,0.024609119198491892,-0.011435851392658708,0.007858938437616859,0.0016447856478983003,-0.0019215887459935674,0.0014160192745172884,-0.0019528576011267132,0.00047504104870568775,-0.0009109360137537111,-3.0420033904021704e-05,-0.00019751693724732663,-0.00014269634681685073,7.779285661470986e-05,-8.991216483308917e-05,9.730698275316543e-05,-2.5491494484414234e-05,4.624760734292868e-05,3.372844213644921e-06,7.97979324338241e-06,5.442489421914054e-06,-2.6019969686097433e-06,2.0729595866797457e-06,-2.31840406143477e-06,2.1748944448174434e-07,-6.90167610409298e-07,-1.7388401141182896e-07,-1.877916665574131e-08
4.5,-0.05032895942846813,0.02171965311594159,-0.014757567421629703,0.010692139403774732,-0.00019862251144728282,0.0004628817649919223,0.001379739134936192,-0.0015052067263238954,0.0007965385131886438,-0.0010791471650731556,0.0002309222619818474,-0.00046229953223652503,-3.250904915796937e-05,-7.97177661126143e-05,-7.255915635709376e-05,4.570972560978548e-05,-3.743048246443448e-05,4.547569354530767e-05,-5.751075545568085e-06,1.589094726444848e-05,2.9443671939743954e-06,9.426049258978719e-07,2.113959427146872e-06,-1.6369769142814128e-06,5.331881522685489e-07,-7.457105883484916e-07,-3.255219030440237e-08,-1.3495239111968593e-07
4.55,-0.04662112966568338,0.017057493237796047,-0.016360652719545427,0.011346379101207355,-0.0026095884600220998,0.003057729279352047,0.000721010243729836,-0.0004478252060861436,0.0008101630274541805,-0.0008446149508587152,0.00041462020714860826,-0.0005611841297515074,9.674247404964365e-05,-0.00021428314397172257,-2.5397911353530755e-05,-2.7284397696572538e-05,-3.533859274706952e-05,2.7221164098589767e-05,-1.3090709953839097e-05,1.9158901226168368e-05,-5.402000266829798e-07,4.726046897603892e-06,1.6401784102837436e-06,-5.837833326714781e-07,7.451290441884417e-07,-7.536046066729252e-07,7.334323523511266e-08,-1.8057778061048024e-07
4.6000000000000005,-0.04219283949226349,0.012116738331219158,-0.0158043187577247,0.009621521985155035,-0.004872829639267329,0.0050701118096937794,-0.00037408329763338743,0.0008693729905989087,0.0005021640859502741,-0.000301749453847755,0.00045192056494403055,-0.00046132179108811927,0.00019557806588871296,-0.00027050793602268614,3.411726089702638e-05,-9.102184373278865e-05,-1.864533455103734e-05,-3.0097449298799317e-06,-1.5338195831271495e-05,1.4653099824221694e-05,-4.060437622133151e-06,7.214701536757684e-06,5.39261602983121e-07,9.69022363898897e-07,8.262835364258869e-07,-6.03940435169037e-07,1.8131133311394265e-07,-2.516615322661897e-07
4.65,-0.038415568695137126,0.008409093427834684,-0.013311943729775455,0.006021300884159295,-0.006320611754967842,0.005919826140354696,-0.001611510291932905,0.002090237003561403,-4.012848463808005e-05,0.00037437108479354553,0.0003342220218867098,-0.00021572000015320641,0.0002312195562522712,-0.00023732123773512886,8.292814489846423e-05,-0.00012012644713318282,5.582482925814425e-06,-3.096223724030622e-05,-1.1140445019874878e-05,3.851245176232643e-06,-5.933053625062357e-06,6.511150530248699e-06,-9.173438102472176e-07,2.3561312122027944e-06,6.16931967067913e-07,-9.479876093149153e-08,2.815750200779732e-07,-2.8633021612045617e-07
4.7,-0.036340808692765125,0.007021823238462496,-0.009708041080813634,0.001598444487872261,-0.006469520679613039,0.005275117116526243,-0.0026724419157084234,0.0029232262168013626,-0.0006880196856423049,0.0010322860202848644,9.45940021370717e-05,0.00010161764369133464,0.0001991106983769697,-0.00014180130852187167,0.00010712874453960852,-0.00011294567432808267,2.746552517368661e-05,-4.55751972039814e-05,-2.950816161806369e-06,-7.059396162412135e-06,-5.215271737024629e-06,2.8979658778793826e-06,-1.9580933845464443e-06,2.5404902530001827e-06,1.1772928110165282e-07,5.664993052365008e-07,2.7631048221676835e-07,-1.4656779139671228e-07
4.75,-0.036354333931436555,0.008280257464586015,-0.0062350550599686305,-0.0022408816910037127,-0.005147036148332895,0.0031223632569851653,-0.003235643911949526,0.0030916812770440116,-0.0012944327055821603,0.0015385591308294255,-0.00022259942222513374,0.0004416176400580535,0.00010824394928582448,-8.688916847354733e-06,0.00010523545416268876,-8.271807609842169e-05,4.176434674274532e-05,-4.770725511286933e-05,5.23489129189425e-06,-1.3267414358579532e-05,-2.789425646854138e-06,-9.277746635949491e-07,-2.0231743691478954e-06,1.4274271377678893e-06,-3.572780665761499e-07,8.418854801559017e-07,1.1949423589507902e-07,1.251615421443697e-07
4.800000000000001,-0.038001171735383976,0.011570436329370729,-0.0042128232397686816,-0.004092007243603514,-0.0026498052069154343,-4.6630598387206734e-05,-0.0030332063073965077,0.002373628195628162,-0.0016801988178901661,0.0017180543810823012,-0.0005586080763065326,0.0007487827264861247,-3.3320693675731317e-05,0.00015602248144350184,7.796097938539415e-05,-3.434450225218988e-05,4.860040582665981e-05,-4.381578119636714e-05,1.1746647321675407e-05,-1.593638066297448e-05,-3.245943976382115e-07,-2.855429379194918e-06,-1.413428076968426e-06,1.7962216250499985e-07,-4.81951025144145e-07,5.243480787273103e-07,-7.000497415088347e-08,2.7974329031704714e-07
4.8500000000000005,-0.04008347184404437,0.015458768603412103,-0.004553048253988001,-0.003107417039975996,0.00020827394883382588,-0.00318317312590774,-0.0020024487359744936,0.0008125529619229035,-0.0016624164699277633,0.0013933471719706006,-0.000816958975602744,0.0009126437117612934,-0.00020804599231771803,0.00033314938747214945,2.1537638508095647e-05,3.952941412690286e-05,4.697576646123247e-05,-3.3001308654884154e-05,1.7559503217079442e-05,-1.881415050439955e-05,1.7324286698539026e-06,-3.805323294407692e-06,-8.862203288995119e-07,-1.7545662055196143e-07,-3.2113798509314506e-07,8.227145402439628e-08,-1.2451430791982077e-07,1.669484665234311e-07
4.9,-0.04106338948509469,0.018179709082507045,-0.00732913277586994,0.0005217924835995424,0.0023389227738029317,-0.005040759466302634,-0.0004278813060882847,-0.0011149650876426387,-0.0011620440307053004,0.0005486766528691941,-0.0008774029166598862,0.0008019412951911081,-0.0003677057352614588,0.0004569942777392019,-6.257110484880757e-05,0.00013463638507364012,3.104145549964743e-05,-6.019949829245974e-06,2.2436133876424513e-05,-2.090290100174863e-05,4.409870504373803e-06,-6.10925703074805e-06,-6.096136673239272e-07,-1.1738804937128089e-07,-2.5504966250089467e-07,1.0198682989792651e-07,-4.4261188214544944e-08,-3.335608193127948e-08
4.95,-0.0396331639788331,0.01831921791030037,-0.011684505138509715,0.005553765602952343,0.0028634439920428023,-0.004814179695471717,0.0011077832702305335,-0.002642460111760364,-0.00030861914942054147,-0.0005515511996265071,-0.0006678754771594075,0.0003806642545239325,-0.0004393576423864509,0.0004404377833974113,-0.00015231648746150128,0.0002146596285858074,-3.5463341097052847e-06,3.976200787404044e-05,2.2224820810157198e-05,-1.5285907193678117e-05,8.105610713349254e-06,-9.545664357075989e-06,1.2936583004830027e-07,-1.0535270664260854e-06,-4.471285773854916e-07,4.758586040765067e-07,-1.291589590834974e-08,-1.3507531343437407e-08
5.0,-0.03519045786183672,0.015343383293284406,-0.016175767750537806,0.010235528453554243,0.0015295259835246267,-0.0025727450311065075,0.001993282148124109,-0.0031303006043402123,0.0005795897750215939,-0.0014593508283367584,-0.00023652390974604476,-0.0002146098881247796,-0.0003696745370525001,0.0002492865674388195,-0.0002071466030295066,0.0002275027810308139,-4.930351248005893e-05,8.740465022991084e-05,1.1971082722661563e-05,2.769666639985957e-06,1.0773377715544985e-05,-1.0229728052577047e-05,1.9134522272756804e-06,-3.2828220317970835e-06,-5.327991815518018e-07,4.2301289598922764e-07,-1.5936269681660065e-07,2.52856127556933e-07
5.050000000000001,-0.02801221278678312,0.009720098955071893,-0.01934694017836236,0.013039219357008525,-0.0012177866739517262,0.0008418660411918938,0.001890171007155661,-0.002412308985878339,0.0011532006219313051,-0.0018025446429625475,0.0002536204782146445,-0.0007358944397392597,-0.000170347062787235,-5.139947395460531e-05,-0.00019324439422030437,0.00014884614119024808,-8.609060503672605e-05,0.00010818547926735866,-7.701336329435371e-06,2.7442810963548836e-05,9.143204863837351e-06,-4.516933000492385e-06,4.034513942430262e-06,-5.023421811037321e-06,-1.0893874691220162e-09,-5.510001572089918e-07,-3.509473796570184e-07,4.14399311643443e-07
5.1000000000000005,-0.019106069711459117,0.0026616977565131067,-0.02021792313313714,0.013155487599404964,-0.0044963775651093996,0.004289362003661257,0.0008507284289768213,-0.0008048090834193167,0.0012049091982290205,-0.001479058432715577,0.0006121181182386914,-0.0009756086445004558,8.153489325118946e-05,-0.0003333887196192292,-0.00010971704417206407,7.503119380553036e-06,-9.384375206522577e-05,8.513685588691644e-05,-2.8435167367002467e-05,4.45922619006639e-05,2.1368946807043265e-06,6.232455137977766e-06,4.757140702082996e-06,-4.021029308173829e-06,1.1067566560996056e-06,-1.8623929840810849e-06,-2.993804913975495e-07,1.2917357256059248e-07
5.15,-0.009863714193367401,-0.004304583608003912,-0.018518200630877557,0.010608284656726696,-0.0073415615052973004,0.006767734571478792,-0.0007750779731864332,0.0011378977196042361,0.0007341896049886665,-0.0006454445215468008,0.0007158408521602544,-0.0008688571626703778,0.00028905318571875727,-0.00048795455950813305,9.848796638289858e-06,-0.00013469239744494377,-6.717938343581142e-05,2.7537654598813743e-05,-3.958170398904448e-05,4.341399071418339e-05,-7.334040791506791e-06,1.5858161701770568e-05,2.957902779598953e-06,-9.297598317636879e-08,2.0426161449482727e-06,-2.294634375232807e-06,1.0248241133492542e-07,-4.858107833932701e-07
5.2,-0.0016559228307788665,-0.009767797811295234,-0.014692455199976473,0.006139332996860022,-0.008971678063510125,0.0076220046897122334,-0.002506464221378346,0.002854565110478449,-9.992296663968725e-05,0.00041869585181893154,0.0005432393760863019,-0.0004796523101322919,0.00038386408209173384,-0.00047557752114602003,0.00011976080119235899,-0.0002248041926009442,-1.784260543641336e-05,-3.80966346171796e-05,-3.590592998042874e-05,2.488837132985644e-05,-1.4424582524874552e-05,1.872471400317377e-05,-6.594455761455009e-07,4.419327665872164e-06,2.028536617182386e-06,-1.2874822045844114e-06,6.016375601602952e-07,-9.031297055900334e-07
5.25,0.00453938580941915,-0.012802648944626807,-0.00975264564721745,0.0009982107142849639,-0.008957099537990676,0.006631751415705878,-0.0038623612613131186,0.0038810204012922206,-0.0010558237883374622,0.0014153110453597184,0.0001535633461841046,6.617732127317533e-05,0.0003430103486784519,-0.00031541842760811345,0.00018511336923149324,-0.0002406729829681764,3.503943221944139e-05,-8.774946048793753e-05,-1.9960303001664847e-05,-1.2763180321367917e-06,-1.60254579045227e-05,1.4096613726158336e-05,-4.1624949854157656e-06,6.872702243462814e-06,1.012606685835138e-06,4.7009701019395944e-07,8.162486649365697e-07,-7.470052490188284e-07
5.300000000000001,0.008403211112341769,-0.013230586634189814,-0.0049976161264595476,-0.0033728384027983116,-0.007335058438911912,0.004086326184845043,-0.00446361369731052,0.003919413098794955,-0.0018671149706213641,0.002069057566484747,-0.0003429401309799629,0.0006197452563920514,0.00018123672766101606,-5.625551656707195e-05,0.00018911321903908318,-0.0001840885103255585,7.506998745593352e-05,-0.0001092609373731096,1.6241592416532669e-06,-2.5370452592488046e-05,-1.2213618531098369e-05,5.156647947590631e-06,-6.015958745886341e-06,6.49175300852789e-06,-3.6743483516898934e-07,1.8464023126552043e-06,6.158101658049198e-07,-1.7980326542932357e-07
5.3500000000000005,0.010354236377188575,-0.011681548542009132,-0.001623384505673453,-0.005771773451413553,-0.004630798368276956,0.000768895597388311,-0.004141364924841018,0.0029444714536805416,-0.002300457083096563,0.0021790516873030907,-0.000806420511037298,0.0010226705464950053,-5.7160090957408816e-05,0.00023266728163373607,0.00013090113449820695,-7.024002696977283e-05,9.155470266158927e-05,-9.8694868644153e-05,2.2278335493397528e-05,-4.157590328342231e-05,-4.877304202954846e-06,-4.700924604930656e-06,-5.872476471435739e-06,4.152887808514527e-06,-1.4552310381721334e-06,2.340891730900907e-06,1.8591292128000703e-07,3.6702780134567625e-07
5.4,0.011390629775464567,-0.0093874060199019,-0.00033290525209528354,-0.005651651516293293,-0.0017122224825817933,-0.0022685679243644313,-0.0030129907070927664,0.0012634605503092783,-0.0022303117578270637,0.0017046036284000393,-0.0010994587572906722,0.0011455020562951002,-0.0003036988768991278,0.0004647368702363902,2.5547227740063683e-05,7.078623821324403e-05,7.926171333960674e-05,-5.7389384386125064e-05,3.641727202358114e-05,-4.596085831501395e-05,3.844804690011916e-06,-1.3269729952983256e-05,-4.073038798624307e-06,8.263294434818214e-07,-1.996615682120506e-06,2.133790875463726e-06,-2.3684016470237879e-07,6.757339412327701e-07
5.45,0.012735479092756574,-0.007758598379828979,-0.0011051436523250024,-0.003310153308855021,0.0004989541223874849,-0.004078037074705096,-0.0014531132970713734,-0.0005796442472787156,-0.0016931743866493987,0.0008067106853909406,-0.001135956609992217,0.0009496615994325219,-0.0004828980417079798,0.000562831545512843,-9.564189766347875e-05,0.0001940946195134602,4.060603846639532e-05,4.042121992980929e-06,3.941971791943111e-05,-3.5839038250121136e-05,1.1620335477469101e-05,-1.8280784743363032e-05,-1.0684838309682476e-06,-2.9071520731838163e-06,-1.9614941523249385e-06,1.4119579648252945e-06,-5.580872309840501e-07,8.005916911080213e-07
5.5,0.01541374415312341,-0.007908657600081588,-0.003216853315811563,0.00023278765670717294,0.0013289056710508174,-0.004128176085966842,4.141722925232738e-05,-0.002016857127269317,-0.0008728385822577289,-0.00021953030453220057,-0.0009165055490439888,0.0005119081108265755,-0.0005421217098779407,0.0004994956554164598,-0.00019418088156952784,0.0002575420418534924,-1.2241885590014157e-05,6.445614382620535e-05,2.9624705209452262e-05,-1.3350144442966783e-05,1.578278817837564e-05,-1.7293342783206156e-05,2.3992503822567457e-06,-6.049633321056347e-06,-1.2927257438399842e-06,1.489335390431057e-07,-7.435955259316174e-07,7.615696649004855e-07
5.550000000000001,0.0199078876442923,-0.010298439504700982,-0.0054876875456750795,0.0035773547189210247,0.0005473244793125498,-0.0024265865597403596,0.0010102765647044265,-0.0026339130757822293,-2.5520526558076018e-05,-0.0010715215581892784,-0.0005203217081883871,-2.176813018016366e-05,-0.0004722186978692866,0.0003086747657078809,-0.0002415078106273727,0.0002454500099378504,-6.148577672893119e-05,0.00010229982326503961,1.057554234168423e-05,1.2723124319935497e-05,1.45855160230135e-05,-1.0089859747569596e-05,5.060789528110732e-06,-7.065392931285275e-06,-7.14651090527596e-08,-1.382410597855488e-06,-6.931591150505234e-07,4.3193630466786814e-07
5.6000000000000005,0.025994109793845976,-0.014594415504241162,-0.006651912950536021,0.005362395509008737,-0.0015666916930272556,0.000503486221889532,0.0011425963922709337,-0.0022367891451875593,0.0005974918471264301,-0.0015201271100422492,-6.593983559244343e-05,-0.0005059444605377134,-0.00030196857494213525,5.517352988047841e-05,-0.00022971980656744106,0.00017257074962731545,-9.294275748655823e-05,0.0001090303913185986,-1.0430569521269195e-05,3.2103256414645065e-05,8.794776822584893e-06,-1.4197292833029174e-07,5.762950921250898e-06,-5.2718090874509516e-06,1.2193774120983214e-06,-2.380374879804026e-06,-3.4013373728658536e-07,-1.6902893319736823e-07
5.65,0.03280082135288781,-0.019763901900684847,-0.005763648758062845,0.004677563921386713,-0.004268615097227424,0.003714923164616926,0.00035153507165747166,-0.0008762750874126563,0.0007967724649756147,-0.0014217729130843598,0.00032078868660884163,-0.0008228747539953535,-7.805582369646569e-05,-0.00020107251312891095,-0.00016706621807560662,6.443086552199162e-05,-0.00010153773729498772,9.040629507896247e-05,-2.7146547870726678e-05,4.05723735741742e-05,1.2629769161054405e-06,7.899990106349786e-06,4.479754271480285e-06,-1.9249381650460196e-06,1.932757720257694e-06,-2.218618000066064e-06,1.627022631622843e-07,-6.883301082866167e-07
5.7,0.03907959120835919,-0.0243926384068249,-0.0025427600670264727,0.0014047865277422578,-0.006521935078030616,0.006036651252345655,-0.0011623009516339988,0.00109983227560944,0.00046589653276296605,-0.0007372640753401244,0.000518933782652109,-0.0008708191575193536,0.00014469395633853743,-0.0004068165452784933,-6.765605978925615e-05,-5.9831620373304584e-05,-8.804564672409976e-05,5.456149339724825e-05,-3.7341911267418926e-05,4.075441395789969e-05,-5.5405978445777215e-06,1.232715702191578e-05,2.311332375715125e-06,8.646335549061801e-07,1.8644122799504892e-06,-1.2387381518180751e-06,5.069433361426512e-07,-7.500899717460818e-07
5.75,0.04361988256031968,-0.02715793139137177,0.0024634063185740573,-0.0036447599687777082,-0.0073277712285114704,0.0064537796551702095,-0.0028992773537726557,0.003040770348891851,-0.0003475556875242036,0.00039716818005785387,0.0004328518387105573,-0.0005788791199899876,0.0003000116907348471,-0.0004969399124636134,4.933165504111825e-05,-0.00018055449473258073,-5.33840272598507e-05,3.3880479693784715e-06,-4.064745672183179e-05,3.5072117696439975e-05,-1.1153573394429017e-05,1.4906498764906406e-05,2.4158368500115657e-07,2.3761046395523455e-06,1.4432075194914518e-06,-4.434145687640112e-07,5.411371443719837e-07,-4.1881815962541147e-07
5.800000000000001,0.045671510212912714,-0.027304965807061446,0.008016911160222684,-0.008945065112024815,-0.006131040237720986,0.004569049355026174,-0.00418510528934618,0.004169909064106102,-0.0013989463760331056,0.0016234896816920766,4.167883246752879e-05,2.5077844395003657e-05,0.00031783685739722456,-0.00040447275893532725,0.0001517478612235723,-0.0002604711127966314,-6.044578626518415e-08,-6.016391399107923e-05,-3.481704258961882e-05,2.050793524129013e-05,-1.5799509400893363e-05,1.6857132821519738e-05,-1.853487471115134e-06,3.818185164809751e-06,1.1508433272466867e-06,-2.834863527673148e-07,4.4611441435415955e-07,-1.7284689025204303e-07
5.8500000000000005,0.04520913891366443,-0.02492660850308835,0.012619970499002653,-0.012808169075390854,-0.0030991341657760074,0.0008634748903148665,-0.00443615426512739,0.003932598846705798,-0.0022958193876442823,0.0024556097121853776,-0.0005525357068416614,0.0007597978700507185,0.0001587790336709527,-0.00011359965176331588,0.00019560174602423208,-0.0002504951097728192,5.996758698412208e-05,-0.00011845299582424751,-1.660098476219396e-05,-6.669674483858468e-06,-1.7909127846771344e-05,1.5504720688799822e-05,-4.567670581656635e-06,6.219501468847366e-06,8.505255724156058e-07,-6.152437320716686e-08,4.935407092454547e-07,-3.091314712475035e-07
5.9,0.04292807175040944,-0.02091674418430313,0.015066844534270374,-0.014033164763150328,0.000909007411863394,-0.003461343160341697,-0.003432747131528302,0.002298111244978099,-0.0026551262852462787,0.0025069789440444606,-0.001136214873690089,0.0013363639366546498,-0.00014608813431316037,0.0002939497119300513,0.00014624287133724323,-0.00012564121044400522,0.00010274235977608681,-0.00014030767490563756,1.240342499020386e-05,-4.1082171806379464e-05,-1.4207498689911002e-05,6.645512322447922e-06,-7.389807014812622e-06,8.231561696554757e-06,-6.100710592260583e-08,1.147766474030032e-06,6.540862487747212e-07,-5.173301207347936e-07
5.95,0.03998132699836107,-0.01662792644905135,0.014869292533437356,-0.01233327800123827,0.00467988858615026,-0.00698547352989199,-0.0014280027923476712,-0.00020854535374568994,-0.002283069231909851,0.001697801723130797,-0.0014721847334941973,0.0015000002508231483,-0.0004909688192025752,0.0006585662801338599,5.955393807932641e-06,8.215432835359526e-05,0.00010324125937066775,-0.00010233369329495923,4.186562765801094e-05,-6.622289099505324e-05,-3.1513910115910093e-06,-9.44137413995405e-06,-8.309773903036888e-06,6.901494648901829e-06,-1.7401651802861906e-06,3.060810347114973e-06,5.601988812831138e-07,-2.0082501288321009e-07
6.0,0.03757671891187686,-0.013397440065931472,0.012391035564794955,-0.00837598163157989,0.007101035228570918,-0.008615648437302649,0.0009667997940160933,-0.0027560357039400837,-0.0012618628762600947,0.00029008296904279446,-0.0014115322109986561,0.001163950177205754,-0.0007407278422552066,0.000825304486384619,-0.00017813919725856442,0.00029133757505740016,5.277729791366981e-05,-1.0855456103055217e-05,5.6899163414697584e-05,-6.518188526285357e-05,1.1923259577689693e-05,-2.5523089954022915e-05,-5.486849775110381e-06,9.480040276885204e-07,-3.3246670987641114e-06,4.070598760667898e-06,-6.076069458682554e-08,7.464236384119305e-07
6.050000000000001,0.03658665189509436,-0.012126211052671327,0.008685983112440204,-0.0034974930340556792,0.00752231553380836,-0.007913935346229264,0.0030290390520431865,-0.004547222441699521,9.827860585670534e-05,-0.0012516142703428573,-0.0009558521594920377,0.0004393235254772018,-0.0007953320738424141,0.0007238842691329669,-0.0003356715519856335,0.00041558095562085895,-3.280564948893172e-05,9.80586977728376e-05,4.7770640700911526e-05,-3.4223796983284815e-05,2.3852841817689763e-05,-3.210811398289548e-05,6.677012274469707e-07,-7.1640663790520365e-06,-3.5247488419654083e-06,2.800597549847128e-06,-9.659083512747468e-07,1.6525431723452e-06
6.1000000000000005,0.037287802466136805,-0.013026860413834242,0.005143670115175664,0.0007390220105571305,0.005921722675498509,-0.005159709938324864,0.004166323611727224,-0.005065180253220721,0.0013887724230579879,-0.0024513732988949086,-0.00024297677094922698,-0.0004360427358190422,-0.0006297064554913745,0.0003898370601563804,-0.0004072370804421299,0.0004076968951707248,-0.00012132640469189604,0.00018031997532303237,1.6431219072798875e-05,1.4164463603656002e-05,2.6333186650628893e-05,-2.475506820173723e-05,7.323876613868352e-06,-1.2874951656312306e-05,-1.8247450238872975e-06,-3.937039703867662e-07,-1.5274092722561416e-06,1.6938239147078205e-06
6.15,0.039290104338446735,-0.015582367381434733,0.0030647303677216187,0.0030019548344520225,0.0028820361635114866,-0.0012255291843935277,0.004078200113981245,-0.004182670745936482,0.002236679461036728,-0.002961375069069471,0.0005141471265055764,-0.00119564180758917,-0.0002934049317198373,-6.808040191241121e-05,-0.00036715040115142816,0.00027234222957443766,-0.00018073817166994188,0.00020650420711984876,-2.5293272781196086e-05,6.033255291579623e-05,1.7849770345995664e-05,-6.734726131194663e-06,1.1201024137735827e-05,-1.311577954825685e-05,1.0072598984889325e-06,-3.6877625052555985e-06,-1.3011939247742355e-06,7.259840062133482e-07
