Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Right
2.350000000000000089e+00,1.470186940300047373e+00,4.264000000000000012e-01,3.064512999999999820e-01,1.653821639312266778e-01,3.056810084024775831e-01,1.649732005952238567e-01,3.025661307602741656e-01,1.612764755636027503e-01,-3.114877642203417452e-03,-3.696725031621106439e-03,1.078601344865613154e-01
2.375000000000000000e+00,1.571322660979863395e+00,4.561000000000000054e-01,3.022844000000000086e-01,1.633209300846213685e-01,3.018949204971418387e-01,1.631044438883140768e-01,2.988594315628141929e-01,1.595155436180712150e-01,-3.035488934327645882e-03,-3.588900270242861845e-03,1.078601344865613154e-01
2.400000000000000355e+00,1.283021381445766718e+00,5.454999999999999849e-01,2.984256000000000131e-01,1.614342291632155091e-01,2.978437987583054669e-01,1.611268390774249770e-01,2.948893686378742940e-01,1.576474833855248114e-01,-2.954430120431172924e-03,-3.479355691900165581e-03,1.078601344865613154e-01
2.425000000000000266e+00,1.687368828134122367e+00,7.993999999999999995e-01,2.943054999999999977e-01,1.594410631574380011e-01,2.935242858119304077e-01,1.590405023569271825e-01,2.906528142000361914e-01,1.556727307352274714e-01,-2.871471611894216291e-03,-3.367771621699711115e-03,1.078601344865613154e-01
2.450000000000000178e+00,2.524118679006179367e+00,1.057799999999999851e+00,2.899714999999999931e-01,1.573641213475647227e-01,2.889351746388225117e-01,1.568465023768115252e-01,2.861489655891311101e-01,1.535929138198763588e-01,-2.786209049691401596e-03,-3.253588556935166354e-03,1.078601344865613154e-01
2.475000000000000089e+00,2.344486414026966781e+00,1.410500000000000087e+00,2.854132999999999809e-01,1.552016584043437730e-01,2.840776370702388642e-01,1.545467404169031944e-01,2.813795621827544502e-01,1.514107203674605606e-01,-2.698074887484414042e-03,-3.136020049442633795e-03,1.078601344865613154e-01
2.500000000000000000e+00,2.944209591309270291e+00,1.854500000000000037e+00,2.789149000000000211e-01,1.521473322133536643e-01,2.789553477220976241e-01,1.521437664086802699e-01,2.763489849182638736e-01,1.491296870217396486e-01,-2.606362803833750519e-03,-3.014079386940621275e-03,1.078601344865613154e-01
2.525000000000000355e+00,3.339499099544807059e+00,2.353799999999999670e+00,2.746204999999999896e-01,1.501471848905681916e-01,2.735745029439671239e-01,1.496405536245276335e-01,2.710642341431494518e-01,1.467539266360360639e-01,-2.510268800817672119e-03,-2.886626988491569623e-03,1.078601344865613154e-01
2.550000000000000266e+00,3.829721614785403627e+00,2.902099999999999902e+00,2.692932000000000103e-01,1.476792893282481978e-01,2.679437341706736309e-01,1.470402501133382667e-01,2.655347874144811660e-01,1.442878092213926433e-01,-2.408946756192464900e-03,-2.752440891945623358e-03,1.078601344865613154e-01
2.575000000000000178e+00,4.760333416756240332e+00,3.266000000000000014e+00,2.628278000000000558e-01,1.447017576243458947e-01,2.620739190433561405e-01,1.443459245877029562e-01,2.597723480506534122e-01,1.417356171573572465e-01,-2.301570992702728358e-03,-2.610307430345709667e-03,1.078601344865613154e-01
2.600000000000000089e+00,4.220247612924747926e+00,3.652400000000000091e+00,2.570566000000000240e-01,1.420558384783224826e-01,2.559779027153368247e-01,1.415603289874582116e-01,2.537905063018103258e-01,1.391012071366203584e-01,-2.187396413526498939e-03,-2.459121850837853174e-03,1.078601344865613154e-01
2.625000000000000000e+00,4.987243668468407165e+00,3.884400000000000297e+00,2.511276000000000064e-01,1.393453421499752931e-01,2.496701523900017872e-01,1.386857055966031482e-01,2.476043432186376958e-01,1.363877231436140258e-01,-2.065809171364091368e-03,-2.297982452989122404e-03,1.078601344865613154e-01
2.650000000000000355e+00,5.627449951939884620e+00,4.027300000000000324e+00,2.439957000000000098e-01,1.360885577657538481e-01,2.431663752350077812e-01,1.357236681495913588e-01,2.412300091152539683e-01,1.335974055944703087e-01,-1.936366119753812898e-03,-2.126262555121050113e-03,1.078601344865613154e-01
2.675000000000000266e+00,5.429916209457731568e+00,3.998300000000000409e+00,2.387203999999999993e-01,1.336747674102456984e-01,2.364831308404057031e-01,1.326751810613611138e-01,2.346843049119472502e-01,1.307315270095799897e-01,-1.798825928458452905e-03,-1.943654051781124048e-03,1.078601344865613154e-01
2.700000000000000178e+00,4.425949617431234273e+00,3.829200000000000159e+00,2.310658999999999907e-01,1.301631649552331127e-01,2.296374653108406161e-01,1.295406497333700113e-01,2.279842892792431630e-01,1.277904607860319008e-01,-1.653176031597453077e-03,-1.750188947338110479e-03,1.078601344865613154e-01
2.725000000000000089e+00,5.823957261225491955e+00,3.676499999999999879e+00,2.243090000000000084e-01,1.270460069111712387e-01,2.226465867555387779e-01,1.263201201838399235e-01,2.211469307985432786e-01,1.247738702086447077e-01,-1.499655956995499251e-03,-1.546249975195215787e-03,1.078601344865613154e-01
2.750000000000000000e+00,5.180778538460484306e+00,3.342800000000000438e+00,2.151893000000000000e-01,1.228031114995730283e-01,2.155275932930071914e-01,1.230135708672231154e-01,2.141888238430479652e-01,1.216809996750835149e-01,-1.338769449959226199e-03,-1.332571192139600513e-03,1.078601344865613154e-01
2.775000000000000355e+00,3.118056725316831201e+00,2.832900000000000418e+00,2.094232000000000038e-01,1.200943605004778092e-01,2.082972581479251017e-01,1.196212682307516983e-01,2.071259870315781126e-01,1.185110551343368512e-01,-1.171271116346989105e-03,-1.110213096414847112e-03,1.078601344865613154e-01
2.800000000000000266e+00,4.107364117912447377e+00,2.447000000000000064e+00,2.024265000000000092e-01,1.167764895924366109e-01,2.009718749450135067e-01,1.161441546066036556e-01,1.999737579715951674e-01,1.152636603748014854e-01,-9.981169734183392706e-04,-8.804942318021702352e-04,1.078601344865613154e-01
2.825000000000000178e+00,2.331325389465062070e+00,1.836000000000000076e+00,1.954028000000000154e-01,1.134097494653395349e-01,1.935671680952335272e-01,1.125842409066088318e-01,1.927467852308635821e-01,1.119393610666114258e-01,-8.203828643699451195e-04,-6.448798399974059459e-04,1.078601344865613154e-01
2.850000000000000089e+00,2.397995497423721201e+00,1.388400000000000079e+00,1.883406999999999998e-01,1.099819228144226779e-01,1.860982724529405830e-01,1.089449801433716031e-01,1.854591033823010382e-01,1.085401282046060262e-01,-6.391690706395447563e-04,-4.048519387655769020e-04,1.078601344865613154e-01
2.875000000000000000e+00,4.889854538121840566e-01,7.377000000000000224e-01,1.811822999999999906e-01,1.064650843716540979e-01,1.785797795202672122e-01,1.052315957506687882e-01,1.781242662608842620e-01,1.050698018880093093e-01,-4.555132593829502863e-04,-1.617938626594789264e-04,1.078601344865613154e-01
2.900000000000000355e+00,4.200711475707561426e-01,2.768999999999999795e-01,1.726832000000000089e-01,1.022326609355678484e-01,1.710258364803998732e-01,1.014513330765748206e-01,1.707555090479025151e-01,1.015344207796717163e-01,-2.703274324973581333e-04,8.308770309689572642e-05,1.078601344865613154e-01
2.925000000000000266e+00,9.131989749195125183e-01,-5.870009197876215057e-02,1.653237000000000179e-01,9.852383627507989294e-02,1.634502747996443295e-01,9.761360014789209616e-02,1.633659107357454676e-01,9.794239852115831091e-02,-8.436406389886186297e-05,3.287983732662147496e-04,1.078601344865613154e-01
2.950000000000000178e+00,-1.042942665943552560e+00,-4.368999999999999551e-01,1.580041000000000084e-01,9.479755832207201194e-02,1.558667414854165156e-01,9.372996984822828948e-02,1.559685344612598279e-01,9.430452992825037739e-02,1.017929758433122611e-04,5.745600800220879156e-04,1.078601344865613154e-01
2.975000000000000089e+00,-3.604190234622676736e-01,-4.943999999999999506e-01,1.495220999999999911e-01,9.043772585059017821e-02,1.482888091833078070e-01,8.981402936285944050e-02,1.485765315510824414e-01,9.063382954882244491e-02,2.877223677746343355e-04,8.198001859630044130e-04,1.078601344865613154e-01
3.000000000000000000e+00,-5.211790945578126388e-01,-6.942999999999999172e-01,1.422406999999999977e-01,8.666781466628242780e-02,1.407300487665592570e-01,8.588107924039044272e-02,1.412032014549712833e-01,8.694521649993432189e-02,4.731526884120262899e-04,1.064137259543879166e-03,1.078601344865613154e-01
3.025000000000000355e+00,-9.554917895659232885e-01,-8.033999999999998920e-01,1.349613000000000063e-01,8.288045018945473796e-02,1.332040562915692838e-01,8.194769869552825936e-02,1.338620026746686342e-01,8.325506342996806530e-02,6.579463830993503848e-04,1.307364734439805942e-03,1.078601344865613154e-01
3.050000000000000266e+00,-4.568725998653978826e-02,-7.010000000000000675e-01,1.277686000000000099e-01,7.912799229766691311e-02,1.257244325976951405e-01,7.803120381550705809e-02,1.265665119802218685e-01,7.958063173625817832e-02,8.420793825267280930e-04,1.549427920751120236e-03,1.078601344865613154e-01
3.075000000000000178e+00,-5.599205974517413864e-01,-6.410000000000000142e-01,1.206655999999999979e-01,7.542091296643095577e-02,1.183047179558924383e-01,7.414903208183515337e-02,1.193303328187188261e-01,7.593942441039662483e-02,1.025614862826387808e-03,1.790392328561471458e-03,1.078601344865613154e-01
3.100000000000000089e+00,-9.210075260188655966e-01,-3.549999999999999822e-01,1.124220999999999970e-01,7.112914833577690943e-02,1.109582867011349588e-01,7.031809166101818387e-02,1.121669583723529096e-01,7.234849906275116205e-02,1.208671671217950716e-03,2.030407401732978179e-03,1.078601344865613154e-01
3.125000000000000000e+00,-1.028947007852240997e-01,-2.046000000000000041e-01,1.054024000000000072e-01,6.749188217462072370e-02,1.036982081025813462e-01,6.655411748621399559e-02,1.050895992671522228e-01,6.882379095633663069e-02,1.391391164570876526e-03,2.269673470122635095e-03,1.078601344865613154e-01
3.150000000000000355e+00,1.758970412170687558e-01,1.178000000000000019e-01,9.850910000000000222e-02,6.394013714681226479e-02,9.653707998838664817e-02,6.287107694510149503e-02,9.811099016030896958e-02,6.537949540816030691e-02,1.573910171922321410e-03,2.508418463058811887e-03,1.078601344865613154e-01
3.175000000000000266e+00,-5.681897685054877467e-01,2.555999999999999939e-01,9.062950000000001560e-02,5.991889855021732825e-02,8.948684188612536505e-02,5.928066455113575883e-02,9.124319158692982545e-02,6.202754996366493384e-02,1.756349700804460401e-03,2.746885412529175008e-03,1.078601344865613154e-01
3.200000000000000178e+00,-5.789255700741510191e-01,5.105999999999999428e-01,8.398890000000000522e-02,5.656263039863223402e-02,8.255857639605633513e-02,5.579191740944293432e-02,8.449740026848334695e-02,5.877724229318236071e-02,1.938823872427011819e-03,2.985324883739426394e-03,1.078601344865613154e-01
3.225000000000000089e+00,-2.360794298505923261e-01,6.878999999999999559e-01,7.750119999999999232e-02,5.331806331917477576e-02,7.576231156022683599e-02,5.241097355867250368e-02,7.788377302713922479e-02,5.563495678437696546e-02,2.121461466912388794e-03,3.223983225704461775e-03,1.078601344865613154e-01
3.250000000000000000e+00,5.766122011418610693e-01,9.312000000000000277e-01,7.115729999999999278e-02,5.018170665334096420e-02,6.910684102522560157e-02,4.914098590518800602e-02,7.141126365796535147e-02,5.260406854691652284e-02,2.304422632739749899e-03,3.463082641728516820e-03,1.078601344865613154e-01
3.275000000000000355e+00,-4.778099406818206440e-01,8.338999999999999746e-01,6.490579999999999961e-02,4.712388980384690090e-02,6.259958029349618758e-02,4.598219722972061996e-02,6.508747546219631475e-02,4.968499715946786410e-02,2.487895168700127169e-03,3.702799929747244145e-03,1.078601344865613154e-01
3.300000000000000266e+00,1.333133120050180587e-01,7.894999999999999796e-01,5.668340000000000184e-02,4.315152042630780033e-02,5.624647589510587548e-02,4.293217650370711319e-02,5.891854259363472207e-02,4.687543224437223932e-02,2.672066698528846596e-03,3.943255740665126130e-03,1.078601344865613154e-01
3.325000000000000178e+00,1.555037782719483008e+00,6.693999999999999950e-01,5.164149999999999296e-02,4.073947540005164181e-02,5.005198072161672063e-02,3.998621063054171032e-02,5.290906227595079669e-02,4.417072830673038353e-02,2.857081554334076068e-03,4.184517676188673208e-03,1.078601344865613154e-01
3.350000000000000089e+00,-3.787361987102123018e-01,4.591000000000000081e-01,4.576300000000000506e-02,3.794520326760872364e-02,4.401910295216993063e-02,3.713783499266953142e-02,4.706210069609532975e-02,4.156444180393899235e-02,3.042997743925399123e-03,4.426606811269460928e-03,1.078601344865613154e-01
3.375000000000000000e+00,-1.838654510741419279e-01,4.071000000000000174e-01,4.007160000000000583e-02,3.525565089028545596e-02,3.814952781499834217e-02,3.437947052582686347e-02,4.137928652650160050e-02,3.904896383795952025e-02,3.229758711503258328e-03,4.669493312132656782e-03,1.078601344865613154e-01
3.400000000000000355e+00,8.922642571995473282e-02,-8.260000000000002063e-02,3.360490000000000005e-02,3.220830601630335355e-02,3.244380292380363850e-02,3.170311912862690262e-02,3.586099049344474571e-02,3.661619552654090531e-02,3.417187569641107203e-03,4.913076397914002691e-03,1.078601344865613154e-01
3.425000000000000266e+00,-3.726657127495776600e-01,-2.215000000000000302e-01,2.820409999999999584e-02,2.966710662539961268e-02,2.690157255956885166e-02,2.910105960363795069e-02,3.050657427437181851e-02,3.425821705541174517e-02,3.605001714802966856e-03,5.157157451773794477e-03,1.078601344865613154e-01
3.450000000000000178e+00,-1.274154419256448456e+00,-5.840999999999999526e-01,2.298550000000000246e-02,2.720793770933960243e-02,2.152184566315431397e-02,2.656648727723207731e-02,2.531468467240577391e-02,3.196790872203054273e-02,3.792839009251459947e-03,5.401421444798465421e-03,1.078601344865613154e-01
3.475000000000000089e+00,-6.982448887240170210e-01,-8.113999999999998991e-01,1.711849999999999830e-02,2.443111886941662370e-02,1.630328477737975901e-02,2.409405153348781470e-02,2.028357069050575751e-02,2.973948831190955863e-02,3.980285913125998498e-03,5.645436778421743934e-03,1.078601344865613154e-01
3.500000000000000000e+00,-1.266158412346668927e+00,-9.882999999999999563e-01,1.224909999999999888e-02,2.211332162276815477e-02,1.124450540354194825e-02,2.168026181871418601e-02,1.541140690011769988e-02,2.756893397897152570e-02,4.166901496575751637e-03,5.888672160257339694e-03,1.078601344865613154e-01
3.525000000000000355e+00,-2.505373582310244984e+00,-1.226299999999999946e+00,6.786400000000000592e-03,1.949707307402865492e-02,6.344375167532462917e-03,1.932374797419305484e-02,1.069661151998987231e-02,2.545426952709663182e-02,4.352236352457409391e-03,6.130521552903576976e-03,1.078601344865613154e-01
3.550000000000000266e+00,-1.209651140180439954e+00,-1.242899999999999894e+00,2.272800000000003637e-03,1.732064749679172386e-02,1.602300516803569202e-03,1.702537135009794464e-02,6.138150540143392023e-03,2.339570263634882519e-02,4.535850023339822387e-03,6.370331286250880548e-03,1.078601344865613154e-01
3.575000000000000178e+00,-2.601853565565360515e+00,-1.570599999999999996e+00,-2.848699999999993945e-03,1.483355331269980634e-02,-2.981512348742097231e-03,1.478818933800028421e-02,1.735820846748304183e-03,2.139562359314335291e-02,4.717333195490401414e-03,6.607434255143068702e-03,1.078601344865613154e-01
3.600000000000000089e+00,-1.868991594657776867e+00,-1.559700000000000086e+00,-7.104900000000000798e-03,1.275661150282655400e-02,-7.405834383487445820e-03,1.261728068371138073e-02,-2.509494062917302579e-03,1.945848510697503059e-02,4.896340320570143241e-03,6.841204423263649859e-03,1.078601344865613154e-01
3.625000000000000000e+00,-1.766667160507191747e+00,-1.484299999999999953e+00,-1.119149999999999139e-02,1.075820950929304645e-02,-1.166823700618786416e-02,1.051944573350970316e-02,-6.595603928174188779e-03,1.759058538821080611e-02,5.072633078013675384e-03,7.071139654701102950e-03,1.078601344865613154e-01
3.650000000000000355e+00,-2.714219319902570149e+00,-1.478599999999999914e+00,-1.447030000000000885e-02,9.152506597458262907e-03,-1.576496564435602571e-02,8.502806513176960901e-03,-1.051884031930584891e-02,1.579976641792242217e-02,5.246125325050176799e-03,7.296959904745461273e-03,1.078601344865613154e-01
3.675000000000000266e+00,-1.709734961168632106e+00,-1.191999999999999948e+00,-1.889859999999998763e-02,6.988298324985295178e-03,-1.969086313117190262e-02,6.576344269019519795e-03,-1.427395217990011511e-02,1.409502822065493259e-02,5.416910951271787511e-03,7.518683951635412796e-03,1.078601344865613154e-01
3.700000000000000178e+00,-1.296943354334296306e+00,-1.059700000000000086e+00,-2.253909999999999247e-02,5.218534463463045218e-03,-2.343934066574319269e-02,4.749420883100082501e-03,-1.785408444875611830e-02,1.248606337963437639e-02,5.585256216987074390e-03,7.736642496534293888e-03,1.078601344865613154e-01
3.725000000000000089e+00,-7.636320727774771333e-01,-8.004000000000000004e-01,-2.599399999999999974e-02,3.553490357060454848e-03,-2.700239485846457621e-02,3.031329361852963533e-03,-2.125084264958993288e-02,1.098273909473032085e-02,5.751552208874643329e-03,7.951409732877357320e-03,1.078601344865613154e-01
3.750000000000000000e+00,-8.058150273067669067e-01,-5.594000000000000083e-01,-2.978069999999999676e-02,1.750565239750312635e-03,-3.037067139338655783e-02,1.430906731588637128e-03,-2.445442767511074589e-02,9.594583852490597489e-03,5.916243718275811941e-03,8.163677120901959711e-03,1.078601344865613154e-01
3.775000000000000355e+00,-6.925212017789272867e-01,-4.398999999999999577e-01,-3.233820000000000444e-02,5.532693728822024419e-04,-3.353357674464848420e-02,-4.377321803103158618e-05,-2.745381408113989341e-02,8.330349555459998223e-03,6.079762663508590792e-03,8.374122773491029376e-03,1.078601344865613154e-01
3.800000000000000266e+00,-3.640905487560210374e-01,-1.105999999999999761e-01,-3.617590000000001083e-02,-1.206022513128081645e-03,-3.647943783219483038e-02,-1.385620866579789648e-03,-3.023695054992835141e-02,7.197703962157563432e-03,6.242487282266478976e-03,8.583324828737352863e-03,1.078601344865613154e-01
3.825000000000000178e+00,-8.195361776474592297e-01,1.550000000000001030e-02,-3.839680000000001564e-02,-2.197369528260861068e-03,-3.919570615859419710e-02,-2.588661591025382194e-03,-3.279097757327769508e-02,6.203071161997797227e-03,6.404728585316502021e-03,8.791732753023178554e-03,1.078601344865613154e-01
3.850000000000000089e+00,-2.805929118986636439e-01,9.620000000000000773e-02,-4.122759999999999619e-02,-3.424335992412874674e-03,-4.166919984191571474e-02,-3.648071735961517983e-03,-3.510247056016942840e-02,5.351603997575214190e-03,6.566729281746286340e-03,8.999675733536731739e-03,1.078601344865613154e-01
3.875000000000000000e+00,4.939969473923321377e-03,1.897000000000000075e-01,-4.303890000000001187e-02,-4.183554217030407453e-03,-4.388637527925720594e-02,-4.560117209288804853e-03,-3.715771619228975392e-02,4.647259618211826288e-03,6.728659086967452019e-03,9.207376827500630273e-03,1.078601344865613154e-01
3.900000000000000355e+00,-6.337725164265417543e-02,1.585999999999999910e-01,-4.527430000000001037e-02,-5.080653452555494026e-03,-4.583361951472095241e-02,-5.322000509654613992e-03,-3.894301801544924890e-02,4.092954243352491146e-03,6.890601499271703512e-03,9.414954753007104271e-03,1.078601344865613154e-01
3.925000000000000266e+00,-1.175747717594989528e+00,-6.500000000000001610e-02,-4.691859999999999781e-02,-5.698500007761486338e-03,-4.749755414849115426e-02,-5.931634447350160252e-03,-4.044501561011992069e-02,3.690778953081347378e-03,7.052538538371233567e-03,9.622413400431507197e-03,1.078601344865613154e-01
3.950000000000000178e+00,-4.382244585443209051e-01,-1.532999999999999918e-01,-4.830000000000000959e-02,-6.178465552059926591e-03,-4.886534220016001961e-02,-6.387373110446683058e-03,-4.165100052988475465e-02,3.442253614517200733e-03,7.214341670275264962e-03,9.829626724963883358e-03,1.078601344865613154e-01
3.975000000000000089e+00,-1.070253107119462754e+00,-5.393000000000000016e-01,-4.955559999999999826e-02,-6.555456670490701458e-03,-4.992499119607266694e-02,-6.687738407969534386e-03,-4.254922112116373695e-02,3.348584636075837770e-03,7.375770074908929996e-03,1.003632304404537129e-02,1.078601344865613154e-01
4.000000000000000000e+00,-2.125731791872055521e+00,-8.663000000000000700e-01,-5.032089999999999480e-02,-6.723008278682157147e-03,-5.066564819801966379e-02,-6.831181238136962812e-03,-4.312917744806842729e-02,3.410886614050245239e-03,7.536470749951236503e-03,1.024206785218720848e-02,1.078601344865613154e-01
4.025000000000000355e+00,-1.388096775089302071e+00,-1.114200000000000079e+00,-5.079130000000000450e-02,-6.745697558958083963e-03,-5.107788383053869785e-02,-6.815910202641310527e-03,-4.338190741761539793e-02,3.630336678579222827e-03,7.695976412923299925e-03,1.044624688122053335e-02,1.078601344865613154e-01
4.049999999999999822e+00,-1.694462573875421763e+00,-1.404300000000000104e+00,-5.095449999999999979e-02,-6.621779182066486399e-03,-5.115396132844948762e-02,-6.639810268700412944e-03,-4.330025509921441723e-02,4.008250845961788995e-03,7.853706229235070391e-03,1.064806111466220194e-02,1.078601344865613154e-01
4.075000000000000178e+00,-2.842668573573026158e+00,-1.699900000000000189e+00,-5.074270000000001557e-02,-6.279694648675598206e-03,-5.088808369515950697e-02,-6.300462105129363277e-03,-4.287910090988516360e-02,4.546091375644999849e-03,8.008982785274343374e-03,1.084655348077436313e-02,1.078601344865613154e-01
4.100000000000000533e+00,-3.870986183071501774e+00,-2.157099999999999795e+00,-5.008639999999999620e-02,-5.721189288037412286e-03,-5.027660875315433098e-02,-5.795262025963119484e-03,-4.211553259718937847e-02,5.245418816828908287e-03,8.161076155964952505e-03,1.104068084279202777e-02,1.078601344865613154e-01
4.125000000000000000e+00,-3.649122765994836204e+00,-2.372899999999999565e+00,-4.935200000000000697e-02,-5.192354524683129996e-03,-4.931821905972526288e-02,-5.121632354446732475e-03,-4.100894926756403630e-02,6.107789222180273064e-03,8.309269792161226575e-03,1.122942157662700641e-02,1.078601344865613154e-01
4.150000000000000355e+00,-4.113581558211816258e+00,-2.466199999999999726e+00,-4.797130000000001532e-02,-4.277801996638102254e-03,-4.801403210882966566e-02,-4.277302297039408015e-03,-3.956110708747864052e-02,7.134580853659593276e-03,8.452925021351025137e-03,1.141188315069900129e-02,1.078601344865613154e-01
4.174999999999999822e+00,-4.733887236591411529e+00,-2.749299999999999855e+00,-4.645160000000001649e-02,-3.326597554301191900e-03,-4.636763787688952254e-02,-3.260632298840395425e-03,-3.777611922893288343e-02,8.326736466410076740e-03,8.591518647956639110e-03,1.158736876525047130e-02,1.078601344865613154e-01
4.200000000000000178e+00,-3.888468974965353375e+00,-2.834699999999999775e+00,-4.460679999999999507e-02,-2.209586833024820927e-03,-4.438505699350306366e-02,-2.070952964057963704e-03,-3.566041117713042441e-02,9.684432429115541474e-03,8.724645816372639251e-03,1.175538539317350431e-02,1.078601344865613154e-01
4.225000000000000533e+00,-4.998941175113116309e+00,-2.978699999999999903e+00,-4.206510000000000110e-02,-7.016223593017204821e-04,-4.207462181818930058e-02,-7.088922214937985918e-04,-3.322261865104361722e-02,1.120671785137086762e-02,8.852003167145683360e-03,1.191561007286466578e-02,1.078601344865613154e-01
4.250000000000000000e+00,-5.560818586270972474e+00,-3.023100000000000342e+00,-4.002330000000000471e-02,4.939281783143952909e-04,-3.944679024385899097e-02,8.233321896225255510e-04,-3.047341429543229396e-02,1.289118195047227015e-02,8.973375948426697002e-03,1.206784976084974460e-02,1.078601344865613154e-01
4.275000000000000355e+00,-4.920363902051281713e+00,-3.051400000000000112e+00,-3.732300000000000895e-02,2.061233846605303212e-03,-3.651390457602724654e-02,2.521677056859309308e-03,-2.742526319616027733e-02,1.473369736110611422e-02,9.088641379866969211e-03,1.221202030424680535e-02,1.078601344865613154e-01
4.299999999999999822e+00,-4.393792395014119556e+00,-2.910700000000000287e+00,-3.327019999999998590e-02,4.398229715025710543e-03,-3.328990483409532963e-02,4.380119710559299794e-03,-2.409212343550971164e-02,1.672826469346136782e-02,9.197781398585617996e-03,1.234814498290206716e-02,1.078601344865613154e-01
4.325000000000000178e+00,-4.376360955051476154e+00,-2.825300000000000367e+00,-2.991909999999998668e-02,6.319837221471467058e-03,-2.979000078334324494e-02,6.390613567769705232e-03,-2.048911190739859112e-02,1.886697041728536972e-02,9.300888875944653827e-03,1.247635684951566362e-02,1.078601344865613154e-01
4.350000000000000533e+00,-4.403526793136061102e+00,-2.643200000000000216e+00,-2.635599999999999402e-02,8.356636458548850552e-03,-2.603030577787643005e-02,8.543177816849708422e-03,-1.663214666575935086e-02,2.114007140725587472e-02,9.398159112117079189e-03,1.259689359040616630e-02,1.078601344865613154e-01
4.375000000000000000e+00,-4.173867546172477461e+00,-2.503199999999999648e+00,-2.322229999999999087e-02,1.014036295408705414e-02,-2.202744126109687159e-02,1.082613227155465943e-02,-1.253756802959822558e-02,2.353622104105002749e-02,9.489873231498646006e-03,1.271008876949536806e-02,1.078601344865613154e-01
4.400000000000000355e+00,-3.044399971915448422e+00,-2.224499999999999922e+00,-1.855699999999998670e-02,1.278104611235447371e-02,-1.779813046464984519e-02,1.322646813968451560e-02,-8.221743040361537136e-03,2.604283933970855808e-02,9.576387424288308053e-03,1.281637120002404248e-02,1.078601344865613154e-01
4.424999999999999822e+00,-3.733586665980665575e+00,-2.063100000000000378e+00,-1.432079999999999118e-02,1.516516587057873018e-02,-1.335880676397902672e-02,1.573032752680821739e-02,-3.700671023970871290e-03,2.864660524867028782e-02,9.658135740008155432e-03,1.291627772186207043e-02,1.078601344865613154e-01
4.450000000000000178e+00,-3.302131261770023141e+00,-1.781900000000000039e+00,-9.184699999999991829e-03,1.803448716085740908e-02,-8.725261995236221341e-03,1.832355547085734448e-02,1.010377695041090457e-03,3.133402608453009913e-02,9.735639690277311797e-03,1.301047061367275465e-02,1.078601344865613154e-01
4.475000000000000533e+00,-1.998374899128048776e+00,-1.486499999999999932e+00,-4.616100000000003187e-03,2.056521457624918212e-02,-3.912353969723159769e-03,2.099228740465387821e-02,5.897152955586805120e-03,3.409202848474744002e-02,9.809506925309964889e-03,1.309974108009356181e-02,1.078601344865613154e-01
4.500000000000000000e+00,-1.535585560119727910e+00,-1.179300000000000015e+00,1.109000000000008932e-04,2.315702851546076399e-02,1.066215202766678796e-03,2.372353675717586360e-02,1.094661903443701692e-02,3.690852008935431583e-02,9.880403831670337908e-03,1.318498333217845223e-02,1.078601344865613154e-01
4.525000000000000355e+00,-1.266906873256512966e+00,-8.592999999999999527e-01,5.768699999999995533e-03,2.622706266971878974e-02,6.198044258183427538e-03,2.650574798422719244e-02,1.614704717569574038e-02,3.977288712919075514e-02,9.949002917512312846e-03,1.326713914496356270e-02,1.078601344865613154e-01
4.549999999999999822e+00,-1.902012527876407511e+00,-6.888000000000000789e-01,9.913200000000003953e-03,2.845061213675956907e-02,1.147209939107599920e-02,2.932927986085623329e-02,2.148802251629738577e-02,4.267640916892178476e-02,1.001592312522138657e-02,1.334712930806555148e-02,1.078601344865613154e-01
4.575000000000000178e+00,-2.176312277520517369e-01,-2.861000000000000210e-01,1.503740000000000632e-02,3.117158044061872635e-02,1.687870292042706333e-02,3.218678470533545971e-02,2.696038949253093397e-02,4.561257851952772724e-02,1.008168657210387065e-02,1.342579381419226753e-02,1.078601344865613154e-01
4.600000000000000533e+00,-1.015104986854630020e+00,-9.879999999999998506e-02,2.124169999999999531e-02,3.442487416633615432e-02,2.240944690192985672e-02,3.507345338090654685e-02,3.255615341191102352e-02,4.857730878522467655e-02,1.014670650998116680e-02,1.350385540431812970e-02,1.078601344865613154e-01
4.625000000000000000e+00,-2.204421862919344832e+00,-6.430000000000000993e-02,2.763509999999999578e-02,3.773750908662139303e-02,2.805703732035415982e-02,3.798710438624568198e-02,3.826834321655456922e-02,5.156901337367082033e-02,1.021130589620040940e-02,1.358190898742513836e-02,1.078601344865613154e-01
4.650000000000000355e+00,4.738907225923091326e-01,2.811000000000000165e-01,3.410680000000000656e-02,4.105712532391460334e-02,3.381507839435016899e-02,4.092810747652352032e-02,4.409083045822004276e-02,5.458853682679167679e-02,1.027575206386987378e-02,1.366042935026815647e-02,1.078601344865613154e-01
4.674999999999999822e+00,-1.324513188283099385e+00,1.320000000000000062e-01,3.969199999999999118e-02,4.390201200466536946e-02,3.967781183522171851e-02,4.389914603328935738e-02,5.001809788209204966e-02,5.763892989248606269e-02,1.034028604687033115e-02,1.373978385919670531e-02,1.078601344865613154e-01
