Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Right
2.350000000000000089e+00,9.450043295321900461e-01,3.825000000000000067e-01,3.044484999999999553e-01,1.639125967010474638e-01,3.037634391693453395e-01,1.635723063621539741e-01,3.039293518997261412e-01,1.639327567493148174e-01,1.659127303808016762e-04,3.604503871608433219e-04,1.024563846315858402e-02
2.375000000000000000e+00,1.656352760569833826e+00,4.107000000000000095e-01,3.009089000000000347e-01,1.622580245701568391e-01,3.000732180794569715e-01,1.618490587604791697e-01,3.002452372132022318e-01,1.622220849002458665e-01,1.720191337452603442e-04,3.730261397666967405e-04,1.024563846315858402e-02
2.400000000000000355e+00,1.386634912170491729e+00,5.405999999999999694e-01,2.971343000000000178e-01,1.605074593304065267e-01,2.961195309278158438e-01,1.600186754674806089e-01,2.962974090450157250e-01,1.604039541096766996e-01,1.778781171998811139e-04,3.852786421960907592e-04,1.024563846315858402e-02
2.425000000000000266e+00,1.849381458249845567e+00,8.135999999999999899e-01,2.931345000000000200e-01,1.586696276280565032e-01,2.918993896553151446e-01,1.580818040522130041e-01,2.920828947975929735e-01,1.584789939947194859e-01,1.835051422778288810e-04,3.971899425064817635e-04,1.024563846315858402e-02
2.450000000000000178e+00,1.989123695089011656e+00,1.246999999999999886e+00,2.881400999999999546e-01,1.563937182834558848e-01,2.874121772385829221e-01,1.560403423670956580e-01,2.876010754686062487e-01,1.564490939446945283e-01,1.888982300233266187e-04,4.087515775988703748e-04,1.024563846315858402e-02
2.475000000000000089e+00,2.739468612018471028e+00,1.682900000000000063e+00,2.835851999999999817e-01,1.543377204246065837e-01,2.826598401098995850e-01,1.538972686019479397e-01,2.828538990240178075e-01,1.543172635463455344e-01,1.940589141182225141e-04,4.199949443975947716e-04,1.024563846315858402e-02
2.500000000000000000e+00,3.778480379317112892e+00,2.161999999999999922e+00,2.788334999999999564e-01,1.522084187371735009e-01,2.776469531219145637e-01,1.516563821269088508e-01,2.778459734320929964e-01,1.520873959558690647e-01,1.990203101784326911e-04,4.310138289602138961e-04,1.024563846315858402e-02
2.525000000000000355e+00,3.395200274767598447e+00,2.711899999999999977e+00,2.730294999999999805e-01,1.496305674319778622e-01,2.723806655655859887e-01,1.493219891575384706e-01,2.725845274099937265e-01,1.497639486906043871e-01,2.038618444077378022e-04,4.419595330659165100e-04,1.024563846315858402e-02
2.550000000000000266e+00,4.331675149269146985e+00,3.200200000000000156e+00,2.678142000000000578e-01,1.473319688071013100e-01,2.668705386327455131e-01,1.468985599335920211e-01,2.670792376728470807e-01,1.473515672392165521e-01,2.086990401015675900e-04,4.530073056245309537e-04,1.024563846315858402e-02
2.575000000000000178e+00,5.792352081130371033e+00,3.556999999999999940e+00,2.624236999999999820e-01,1.449705383291530203e-01,2.611282861460697546e-01,1.443903788936019283e-01,2.613419387535882987e-01,1.448546899952714018e-01,2.136526075185440909e-04,4.643111016694734250e-04,1.024563846315858402e-02
2.600000000000000089e+00,5.696742235854158842e+00,3.936599999999999877e+00,2.568468000000000417e-01,1.425392946811248895e-01,2.551674358493913886e-01,1.418012146905714421e-01,2.553862493235230513e-01,1.422771844509615191e-01,2.188134741316627441e-04,4.759697603900769902e-04,1.024563846315858402e-02
2.625000000000000000e+00,4.141988996029844827e+00,4.131299999999999528e+00,2.500449000000000144e-01,1.395861975867505045e-01,2.490029377237238384e-01,1.391340487383326552e-01,2.492271593105915284e-01,1.396220674487368696e-01,2.242215868676900037e-04,4.880187104042144064e-04,1.024563846315858402e-02
2.650000000000000355e+00,6.368748005333239703e+00,4.149000000000000021e+00,2.429087000000000052e-01,1.364952194814685327e-01,2.426507524428203333e-01,1.363909044161817352e-01,2.428806193134713798e-01,1.368913502750592204e-01,2.298668706510464954e-04,5.004458588774851613e-04,1.024563846315858402e-02
2.675000000000000266e+00,6.040300456431593190e+00,4.218999999999999417e+00,2.376517999999999964e-01,1.342158194783639458e-01,2.361274514857237272e-01,1.335728049412051588e-01,2.363631605793841128e-01,1.340860253962228021e-01,2.357090936603856157e-04,5.132204550176433511e-04,1.024563846315858402e-02
2.700000000000000178e+00,3.966655076966404181e+00,3.940399999999999903e+00,2.301827000000000178e-01,1.309695070696544894e-01,2.294498521321901019e-01,1.306798646229366534e-01,2.296915585854969188e-01,1.312061868054209546e-01,2.417064533068169485e-04,5.263221824843011820e-04,1.024563846315858402e-02
2.725000000000000089e+00,4.716845224160159944e+00,3.830900000000000194e+00,2.247683999999999793e-01,1.286063312624541599e-01,2.226347021926971537e-01,1.277115014557592132e-01,2.228825418383136858e-01,1.282512593091700570e-01,2.478396456165321560e-04,5.397578534108438131e-04,1.024563846315858402e-02
2.750000000000000000e+00,4.185781757618605603e+00,3.370499999999999829e+00,2.170205000000000051e-01,1.252011938918132228e-01,2.156984250307513451e-01,1.246667535501122109e-01,2.159525427534136344e-01,1.252203069868602636e-01,2.541177226622892693e-04,5.535534367480526852e-04,1.024563846315858402e-02
2.775000000000000355e+00,3.332898909727304293e+00,2.820399999999999796e+00,2.102407999999999777e-01,1.221939915906269936e-01,2.086569343028635282e-01,1.215446801052989800e-01,2.089174931593442142e-01,1.221123984773266197e-01,2.605588564806859964e-04,5.677183720276396395e-04,1.024563846315858402e-02
2.800000000000000266e+00,4.226486222873607090e+00,2.403299999999999770e+00,2.022810999999999915e-01,1.186247932702986091e-01,2.015255270519636932e-01,1.183448229933648510e-01,2.017926821011801763e-01,1.189270222466805998e-01,2.671550492164831425e-04,5.821992533157488436e-04,1.024563846315858402e-02
2.825000000000000178e+00,1.774286744787736181e+00,1.650900000000000034e+00,1.965604999999999991e-01,1.160294886725830171e-01,1.943188609751121398e-01,1.150676988641704812e-01,1.945927050823183513e-01,1.156645536988985118e-01,2.738441072062114401e-04,5.968548347280305810e-04,1.024563846315858402e-02
2.850000000000000089e+00,1.727580595319656798e+00,1.199400000000000022e+00,1.872687000000000102e-01,1.117516866759449279e-01,1.870510141115386826e-01,1.117152858998873566e-01,1.873315244670155089e-01,1.123267612804335069e-01,2.805103554768262342e-04,6.114753805461503600e-04,1.024563846315858402e-02
2.875000000000000000e+00,-3.416375822440422677e-02,5.331000000000000183e-01,1.813924000000000092e-01,1.090097744210618419e-01,1.797356109865904106e-01,1.082914615481645332e-01,1.800226276814859694e-01,1.089173014127287897e-01,2.870166948955588104e-04,6.258398645642565539e-04,1.024563846315858402e-02
2.900000000000000355e+00,1.214524541930843554e-01,1.553999999999999826e-01,1.731818000000000246e-01,1.051299074938784467e-01,1.723859831007260590e-01,1.048023389123776128e-01,1.726792322871635588e-01,1.054421173822988334e-01,2.932491864374997537e-04,6.397784699212205606e-04,1.024563846315858402e-02
2.925000000000000266e+00,4.492543838188224337e-01,-1.725999999999999757e-01,1.673233999999999833e-01,1.023269087151755380e-01,1.650153255027348997e-01,1.012564506651152524e-01,1.653144722920144583e-01,1.019096559252666845e-01,2.991467892795585115e-04,6.532052601514320989e-04,1.024563846315858402e-02
2.950000000000000178e+00,-7.269953242847200237e-01,-5.785000000000000142e-01,1.590676000000000034e-01,9.833359538661252952e-02,1.576368221662638458e-01,9.766474929732688048e-02,1.579415201744324704e-01,9.833085486503834183e-02,3.046980081686245789e-04,6.661055677114613438e-04,1.024563846315858402e-02
2.975000000000000089e+00,2.216839597209358803e-01,-5.994999999999999218e-01,1.519558999999999771e-01,9.485864484589180690e-02,1.502637324137096053e-01,9.404042401956783093e-02,1.505736397129369963e-01,9.471891346418691293e-02,3.099072992273910199e-04,6.784894446190820050e-04,1.024563846315858402e-02
3.000000000000000000e+00,-1.844314652027471413e-01,-7.580000000000000071e-01,1.437309999999999977e-01,9.080773565201297193e-02,1.429094426657566697e-01,9.039856025054669730e-02,1.432241971203418174e-01,9.108890182713330619e-02,3.147544545851477249e-04,6.903415765866088849e-04,1.024563846315858402e-02
3.025000000000000355e+00,-1.215860165594701447e+00,-8.118000000000000771e-01,1.367393000000000081e-01,8.734500241605622217e-02,1.355874863470728220e-01,8.675567754307286772e-02,1.359066615144517987e-01,8.745727664332403339e-02,3.191751673789766652e-04,7.015991002511656749e-04,1.024563846315858402e-02
3.050000000000000266e+00,-1.426762785080301743e+00,-6.285000000000000586e-01,1.297501000000000071e-01,8.387703319234347810e-02,1.283115267104590895e-01,8.312917849079043409e-02,1.286346022051990945e-01,8.384134827794238742e-02,3.230754947400049648e-04,7.121697871519533374e-04,1.024563846315858402e-02
3.075000000000000178e+00,1.090787330349560491e-01,-4.980999999999999872e-01,1.216269000000000100e-01,7.984532262023658067e-02,1.210952916106925181e-01,7.953673218710244353e-02,1.214216615887234590e-01,8.025870967251225174e-02,3.263699780309409215e-04,7.219774854098082173e-04,1.024563846315858402e-02
3.100000000000000089e+00,-4.913469851291057261e-02,-2.176000000000000156e-01,1.147808000000000023e-01,7.645938387136758108e-02,1.139524508923653034e-01,7.599561090955099518e-02,1.142814731798626193e-01,7.672662109338268532e-02,3.290222874973158795e-04,7.310101838316901413e-04,1.024563846315858402e-02
3.125000000000000000e+00,6.222475484697839176e-01,3.099999999999982978e-03,1.080353000000000147e-01,7.314151296332636887e-02,1.068964373076427971e-01,7.252200671914285635e-02,1.072275103663052342e-01,7.326136014039030808e-02,3.310730586624371918e-04,7.393534212474517364e-04,1.024563846315858402e-02
3.150000000000000355e+00,-1.483613183995686535e+00,4.971999999999999753e-01,1.002330000000000026e-01,6.933844052323072382e-02,9.994022623193410393e-02,6.913037308115063673e-02,1.002728760077831738e-01,6.987757596129325066e-02,3.326497758490698509e-04,7.472028801426139344e-04,1.024563846315858402e-02
3.175000000000000266e+00,1.887143368664355947e+00,6.423999999999999710e-01,9.472010000000000152e-02,6.667681341393937033e-02,9.309609855267468592e-02,6.583284998599596427e-02,9.343005661770700798e-02,6.658770326872942569e-02,3.339580650323220601e-04,7.548532827334614170e-04,1.024563846315858402e-02
3.200000000000000178e+00,1.156059282326034277e+00,7.748999999999999222e-01,8.717769999999999686e-02,6.307968982557905779e-02,8.637540978352893639e-02,6.263882710553428379e-02,8.671066503903887557e-02,6.340148886358178137e-02,3.352552555099391762e-04,7.626617580474975844e-04,1.024563846315858402e-02
3.225000000000000089e+00,8.470063701291115077e-01,1.132400000000000073e+00,8.191280000000000783e-02,6.059957695849511883e-02,7.978838101510640768e-02,5.955468077752772149e-02,8.012519175656121484e-02,6.032567116860079737e-02,3.368107414548071610e-04,7.709903910730758758e-04,1.024563846315858402e-02
3.250000000000000000e+00,1.037827353204332059e+00,1.293899999999999828e+00,7.362989999999999813e-02,5.675810727485559176e-02,7.334392100728187591e-02,5.658369679661551244e-02,7.368278285308819953e-02,5.736383772652291907e-02,3.388618458063236138e-04,7.801409299074066328e-04,1.024563846315858402e-02
3.275000000000000355e+00,2.377522780486027276e+00,1.374099999999999877e+00,6.855019999999999170e-02,5.443856469895513167e-02,6.704948642581691487e-02,5.372616939795561708e-02,6.739106158150856563e-02,5.451646743814673318e-02,3.415751556916507559e-04,7.902980401911161024e-04,1.024563846315858402e-02
3.300000000000000266e+00,6.500265982873333348e-01,1.131299999999999972e+00,6.164470000000000366e-02,5.132489731339725386e-02,6.091098840648039026e-02,5.097965321839015296e-02,6.125601065865268757e-02,5.178114981036847919e-02,3.450222521722973168e-04,8.014965919783262338e-04,1.024563846315858402e-02
3.325000000000000178e+00,1.775976798814304036e+00,1.118399999999999839e+00,5.685430000000000345e-02,4.919210496746017486e-02,5.493275679781732534e-02,4.833934374610580897e-02,5.528193326828156201e-02,4.915296911554553616e-02,3.491764704642366657e-04,8.136253694397271863e-04,1.024563846315858402e-02
3.350000000000000089e+00,1.426064224659178703e-01,7.459999999999999964e-01,5.029040000000000593e-02,4.630009439690557782e-02,4.911757515004674945e-02,4.579856974793235225e-02,4.947150773164023241e-02,4.662504143282945185e-02,3.539325815934829533e-04,8.264716848970996010e-04,1.024563846315858402e-02
3.375000000000000000e+00,3.292197330692654411e-01,5.977999999999999980e-01,4.479709999999999942e-02,4.390201200466536946e-02,4.346679566278013190e-02,4.334938734512473746e-02,4.382593979790166960e-02,4.418918382613921947e-02,3.591441351215376998e-04,8.397964810144820103e-04,1.024563846315858402e-02
3.400000000000000355e+00,-2.304966141949485181e-01,9.779999999999999805e-02,3.948240000000000083e-02,4.159817739203285070e-02,3.798053371203383155e-02,4.098325951475626644e-02,3.834520035956764245e-02,4.183667252948173459e-02,3.646666475338108948e-04,8.534130147254681553e-04,1.024563846315858402e-02
3.425000000000000266e+00,-6.996304520832643536e-01,-2.651000000000000023e-01,3.350130000000000469e-02,3.901334476982924737e-02,3.265793075720665323e-02,3.869178540320397652e-02,3.302832265337879436e-02,3.955902082663217967e-02,3.703918961721411329e-04,8.672354234282031449e-04,1.024563846315858402e-02
3.450000000000000178e+00,-6.779371406627131558e-01,-4.805000000000000382e-01,2.853360000000000618e-02,3.686833511912821632e-02,2.749746633149667899e-02,3.646741911208065123e-02,2.787372737183002255e-02,3.734869401406799849e-02,3.762610403333435660e-04,8.812749019873472589e-04,1.024563846315858402e-02
3.475000000000000089e+00,-2.111555284164865931e+00,-9.459999999999999520e-01,2.295720000000000052e-02,3.445629009287205086e-02,2.249729487774328879e-02,3.430410146199691646e-02,2.287954757453582871e-02,3.519968928610762299e-02,3.822526967925399255e-04,8.955878241107065318e-04,1.024563846315858402e-02
3.500000000000000000e+00,-1.547415349327873890e-01,-1.011400000000000077e+00,1.911830000000000473e-02,3.278950065721746715e-02,1.765558218387135864e-02,3.219773452971960714e-02,1.804393545150034459e-02,3.310794016451953925e-02,3.883532676289859487e-04,9.102056347999321062e-04,1.024563846315858402e-02
3.525000000000000355e+00,-2.365371500109049396e+00,-1.366600000000000037e+00,1.318800000000000180e-02,3.020466803501386729e-02,1.297082201902352051e-02,3.014646160797355284e-02,1.336534573306917550e-02,3.107154391697878812e-02,3.945237140456549912e-04,9.250823090052352760e-04,1.024563846315858402e-02
3.550000000000000266e+00,-2.351642014125662428e+00,-1.601500000000000146e+00,9.572100000000006992e-03,2.861816374495101956e-02,8.442124997193985875e-03,2.815076003594493836e-02,8.842800760275998026e-03,2.909083876907140112e-02,4.006757630820121513e-04,9.400787331264627567e-04,1.024563846315858402e-02
3.575000000000000178e+00,-2.856534906221092074e-01,-1.546699999999999964e+00,5.347399999999993478e-03,2.675938809157706044e-02,4.069480114656402747e-03,2.621338438461999140e-02,4.476145504549989412e-03,2.716836574296137286e-02,4.066653898935866651e-04,9.549813583413814533e-04,1.024563846315858402e-02
3.600000000000000089e+00,-2.884566837124263650e+00,-1.820100000000000051e+00,1.264700000000004883e-03,2.495646297426691584e-02,-1.460122144196731491e-04,2.433919704228158440e-02,2.662954793829323819e-04,2.530873996413530308e-02,4.123076938026055309e-04,9.695429218537186811e-04,1.024563846315858402e-02
3.625000000000000000e+00,-2.553094920422604108e+00,-1.640099999999999891e+00,-2.691500000000005086e-03,2.320764306376860153e-02,-4.201945437849451473e-03,2.253490228456288616e-02,-3.784532086790234895e-03,2.351843791002557887e-02,4.174133510592165780e-04,9.835356254626927142e-04,1.024563846315858402e-02
3.650000000000000355e+00,-1.294714801967275397e+00,-1.335199999999999942e+00,-7.153899999999993424e-03,2.124065699677099225e-02,-8.094466619597848536e-03,2.080868346470487323e-02,-7.672628051939890670e-03,2.180549204444049566e-02,4.218385676579578664e-04,9.968085797356224242e-04,1.024563846315858402e-02
3.675000000000000266e+00,-2.353329348135147381e+00,-1.275800000000000045e+00,-1.082540000000000238e-02,1.963146342643221770e-02,-1.181820430016594127e-02,1.916974921725846104e-02,-1.139267330830314763e-02,2.017908487263763914e-02,4.255309918627936394e-04,1.009335655379178104e-03,1.024563846315858402e-02
3.700000000000000178e+00,-1.522368524122837741e+00,-8.182000000000000384e-01,-1.486709999999999421e-02,1.788089818668190528e-02,-1.536626716612533167e-02,1.762782152212188230e-02,-1.493771511061531797e-02,1.864905657566233790e-02,4.285520555100136991e-04,1.021235053540455601e-03,1.024563846315858402e-02
3.725000000000000089e+00,-2.556098127625001659e-01,-6.217999999999999083e-01,-1.811979999999999841e-02,1.649510676059840961e-02,-1.873030333169006453e-02,1.619262588119721805e-02,-1.829923802729754162e-02,1.722537362291102006e-02,4.310653043925229133e-04,1.032747741713802014e-03,1.024563846315858402e-02
3.750000000000000000e+00,-1.136366117399846720e+00,-2.624999999999999556e-01,-2.218530000000001196e-02,1.480911870317188662e-02,-2.190060330218134357e-02,1.487344912878012064e-02,-2.146730829621690956e-02,1.591762771686128231e-02,4.332950059644340157e-04,1.044178588081161665e-03,1.024563846315858402e-02
3.775000000000000355e+00,-5.942958402568889742e-01,8.110000000000000542e-02,-2.501630000000000173e-02,1.367290936012357724e-02,-2.486623393746133920e-02,1.367880711766149976e-02,-2.443076254432020519e-02,1.473462907204268341e-02,4.354713931411340055e-04,1.055821954381183647e-03,1.024563846315858402e-02
3.800000000000000266e+00,-5.561184183490772703e-01,1.975000000000000089e-01,-2.761539999999999481e-02,1.266759971097484311e-02,-2.761520348041586470e-02,1.261622746131388015e-02,-2.717742001675538602e-02,1.368412855538837271e-02,4.377834636604786833e-04,1.067901094074492560e-03,1.024563846315858402e-02
3.825000000000000178e+00,5.708814918811713213e-01,5.010999999999999899e-01,-2.959049999999999181e-02,1.193630675438921845e-02,-3.013466853047050420e-02,1.169212574405861099e-02,-2.969431249040870718e-02,1.277266851847307268e-02,4.403560400617970161e-04,1.080542774414461685e-03,1.024563846315858402e-02
3.850000000000000089e+00,2.484155802987465800e-01,5.496999999999999664e-01,-3.208549999999999597e-02,1.106538745764404884e-02,-3.241119190564124841e-02,1.091175180188936472e-02,-3.196793621844835204e-02,1.200554138121166445e-02,4.432556871928963749e-04,1.093789579322299726e-03,1.024563846315858402e-02
3.875000000000000000e+00,-1.343823391399128653e+00,4.293000000000000149e-01,-3.399109999999998938e-02,1.045801287795002261e-02,-3.443104638177485466e-02,1.027919926323697317e-02,-3.398453143915660529e-02,1.138683289040690570e-02,4.465149426182493664e-04,1.107633627169932536e-03,1.024563846315858402e-02
3.900000000000000355e+00,9.868918547432863342e-01,5.658999999999999586e-01,-3.567719999999999919e-02,9.981537992155569902e-03,-3.618054569788002606e-02,9.797485752173883816e-03,-3.573039020824221590e-02,1.091953415204233863e-02,4.501554896378101578e-04,1.122048399868454810e-03,1.024563846315858402e-02
3.925000000000000266e+00,4.022447588926771067e-02,2.863999999999999879e-01,-3.690180000000001237e-02,9.686577348568529977e-03,-3.764638058662923836e-02,9.468709168943786544e-03,-3.719218521809562750e-02,1.060571286027314417e-02,4.541953685336108659e-04,1.137003691329357621e-03,1.024563846315858402e-02
3.950000000000000178e+00,-1.476456829759360101e+00,-8.340000000000002967e-02,-3.831540000000001334e-02,9.438740594785333116e-03,-3.881594215315539026e-02,9.294271257312230333e-03,-3.835730252606268931e-02,1.044673577108293228e-02,4.586396270927009522e-04,1.152464513770701943e-03,1.024563846315858402e-02
3.975000000000000089e+00,-1.976591796345088525e-01,-2.244000000000000439e-01,-3.935360000000000247e-02,9.384635387973509768e-03,-3.967762153438604555e-02,9.275144466662331097e-03,-3.921415516323299016e-02,1.044352993602395453e-02,4.634663711530553898e-04,1.168385469361623435e-03,1.024563846315858402e-02
4.000000000000000000e+00,-1.321058976440946164e+00,-7.047000000000001041e-01,-3.992459999999999759e-02,9.492845801597159933e-03,-4.022108085165475300e-02,9.412147396292213503e-03,-3.975245873438737476e-02,1.059685878780035513e-02,4.686221172673782354e-04,1.184711391508141629e-03,1.024563846315858402e-02
4.025000000000000355e+00,-2.462918419846301443e+00,-9.506000000000001116e-01,-4.018670000000000575e-02,9.747663872388330139e-03,-4.043749596745389863e-02,9.706188052928254803e-03,-3.996346392412963855e-02,1.090757438504919540e-02,4.740320433242600773e-04,1.201386332120940592e-03,1.024563846315858402e-02
4.049999999999999822e+00,-2.633997465892594203e+00,-1.418700000000000072e+00,-4.013190000000000507e-02,1.015607091735500241e-02,-4.031977567333006052e-02,1.015843345788880817e-02,-3.984015652219675963e-02,1.137679688306881404e-02,4.796191511333008917e-04,1.218363425180005871e-03,1.024563846315858402e-02
4.075000000000000178e+00,-2.521470245366807639e+00,-1.747399999999999842e+00,-3.967269999999999130e-02,1.082278669161683762e-02,-3.986276252161900097e-02,1.077037133094876226e-02,-3.937744305899647246e-02,1.200597550202904019e-02,4.853194626225285080e-04,1.235604171080277938e-03,1.024563846315858402e-02
4.100000000000000533e+00,-2.878068680300287063e+00,-2.053199999999999914e+00,-3.894909999999998651e-02,1.154884366044647837e-02,-3.906341539168528554e-02,1.154374637591283961e-02,-3.857233252260794387e-02,1.279680750182894677e-02,4.910828690773416660e-04,1.253061125916107160e-03,1.024563846315858402e-02
4.125000000000000000e+00,-3.690090213198787161e+00,-2.358099999999999863e+00,-3.770740000000000897e-02,1.258382390687911613e-02,-3.792096404063181186e-02,1.248037705367751812e-02,-3.742410454075800058e-02,1.375102811295237336e-02,4.968594998738112833e-04,1.270651059274855235e-03,1.024563846315858402e-02
4.150000000000000355e+00,-3.477946918744339033e+00,-2.614500000000000046e+00,-3.656139999999999390e-02,1.344776188661630893e-02,-3.643701689569558283e-02,1.358188006227176170e-02,-3.593443502225879271e-02,1.487011709760575548e-02,5.025818734367901164e-04,1.288237035333993780e-03,1.024563846315858402e-02
4.174999999999999822e+00,-4.158800476111280453e+00,-2.753600000000000048e+00,-3.491849999999999815e-02,1.461364182694852194e-02,-3.461560121693354336e-02,1.484934103993311265e-02,-3.410744526280667932e-02,1.615497771687208345e-02,5.081559541268640401e-04,1.305636676938970800e-03,1.024563846315858402e-02
4.200000000000000178e+00,-4.958887163087172922e+00,-3.025300000000000100e+00,-3.297669999999999768e-02,1.592787475370024963e-02,-3.246312104203670501e-02,1.628297044938305238e-02,-3.194965272846899546e-02,1.760562898899176165e-02,5.134683135677095556e-04,1.322658539608709272e-03,1.024563846315858402e-02
4.225000000000000533e+00,-4.396799648210499178e+00,-2.974899999999999878e+00,-2.989490000000000897e-02,1.793325806424173746e-02,-2.998822995841645203e-02,1.788177811013001370e-02,-2.946982263049513148e-02,1.922092858476136951e-02,5.184073279213205487e-04,1.339150474631355808e-03,1.024563846315858402e-02
4.250000000000000000e+00,-4.971522204149027679e+00,-2.966200000000000170e+00,-2.769780000000000159e-02,1.932777613658520285e-02,-2.720162754608610595e-02,1.964329307676163094e-02,-2.667873769968251429e-02,2.099833029370549650e-02,5.228898464035916516e-04,1.355037216943865558e-03,1.024563846315858402e-02
4.275000000000000355e+00,-6.043819897675267505e+00,-2.938800000000000079e+00,-2.432619999999999921e-02,2.143438854374236230e-02,-2.411579524790595508e-02,2.156334976948211246e-02,-2.358891256738770287e-02,2.293368189499532528e-02,5.268826805182522111e-04,1.370332125513212818e-03,1.024563846315858402e-02
4.299999999999999822e+00,-4.353417368178045699e+00,-2.750199999999999978e+00,-2.170529999999999335e-02,2.304881810183711729e-02,-2.074468742502061369e-02,2.363595770110898595e-02,-2.021427790364476590e-02,2.502107894631844590e-02,5.304095213758477922e-04,1.385121245209459950e-03,1.024563846315858402e-02
4.325000000000000178e+00,-4.077669434671479465e+00,-2.610899999999999999e+00,-1.771430000000000921e-02,2.548180707911721146e-02,-1.710338940878165792e-02,2.585327101397338206e-02,-1.656985031759947158e-02,2.725279925697667027e-02,5.335390911821863424e-04,1.399528243003288208e-03,1.024563846315858402e-02
4.350000000000000533e+00,-5.061049044133731911e+00,-2.471900000000000208e+00,-1.401570000000000940e-02,2.771582852166995514e-02,-1.320775199615067605e-02,2.820567293458998981e-02,-1.267139228443280551e-02,2.961934759916086055e-02,5.363597117178705437e-04,1.413674664570870737e-03,1.024563846315858402e-02
4.375000000000000000e+00,-3.421613937996922594e+00,-2.116800000000000015e+00,-1.012049999999999235e-02,3.004933373158637233e-02,-9.074014009307074247e-03,3.068198480679772133e-02,-8.535060200870324409e-03,3.210963614919022657e-02,5.389538084367498372e-04,1.427651342392505240e-03,1.024563846315858402e-02
4.400000000000000355e+00,-3.789654457022175293e+00,-2.019499999999999851e+00,-6.033699999999996011e-03,3.247534139185848795e-02,-4.718429140621021450e-03,3.326979745153640228e-02,-4.177043405597446329e-03,3.471130938204269878e-02,5.413857350235751209e-04,1.441511930506296502e-03,1.024563846315858402e-02
4.424999999999999822e+00,-2.875255889191488556e+00,-1.688099999999999934e+00,-1.727299999999999756e-03,3.501130479500624837e-02,-1.569155479327930891e-04,3.595590801429565664e-02,3.867913506458535433e-04,3.741119682547994207e-02,5.437068985786466324e-04,1.455288811184285436e-03,1.024563846315858402e-02
4.450000000000000178e+00,-2.121561328789324019e+00,-1.399599999999999955e+00,3.585200000000000626e-03,3.810751888804418674e-02,4.595256281159245011e-03,3.872683533317559934e-02,5.141226727620070575e-03,4.019585493694926431e-02,5.459704464608255634e-04,1.469019603773664973e-03,1.024563846315858402e-02
4.475000000000000533e+00,-2.929920541796630307e+00,-1.139399999999999968e+00,8.346500000000006692e-03,4.085466713068326705e-02,9.523728216256487078e-03,4.156938398801131307e-02,1.007196975309902418e-02,4.305214968835284484e-02,5.482415368425370972e-04,1.482765700341531767e-03,1.024563846315858402e-02
4.500000000000000000e+00,-1.444021466866350689e+00,-8.364000000000000323e-01,1.322339999999999800e-02,4.363846728761422433e-02,1.461526703638698146e-02,4.447122627849670051e-02,1.516585947903243206e-02,4.596783481724091291e-02,5.505924426454505971e-04,1.496608538744212402e-03,1.024563846315858402e-02
4.525000000000000355e+00,-1.105356471922466444e+00,-6.235999999999999321e-01,1.821200000000000249e-02,4.645368337108107121e-02,1.985791863776906196e-02,4.742146537264593786e-02,2.041100223785588530e-02,4.893209102028230062e-02,5.530836000868233349e-04,1.510625647636362756e-03,1.024563846315858402e-02
4.549999999999999822e+00,-1.663759414616153842e+00,-3.607000000000000206e-01,2.422480000000000119e-02,4.980297020565819383e-02,2.524109199222782443e-02,5.041113298630138517e-02,2.579683671819021223e-02,5.193599962497063433e-02,5.557447259623878033e-04,1.524866638669249153e-03,1.024563846315858402e-02
4.575000000000000178e+00,-1.228531619437349010e+00,-1.753000000000000114e-01,2.953459999999999766e-02,5.272465137349670317e-02,3.075555875256756264e-02,5.343357148697748527e-02,3.131413108521785560e-02,5.497292294334866353e-02,5.585723326502929631e-04,1.539351456371178262e-03,1.024563846315858402e-02
4.600000000000000533e+00,-7.457243965683942877e-01,2.400000000000002826e-02,3.492260000000000503e-02,5.565505918759518222e-02,3.639336159839176577e-02,5.648466140472545305e-02,3.695490819980179475e-02,5.803875406679263188e-02,5.615466014100289893e-04,1.554092662067178832e-03,1.024563846315858402e-02
4.625000000000000000e+00,-1.508645926524007308e+00,1.537000000000000033e-01,4.039239999999999498e-02,5.859942963570961144e-02,4.214763796446277522e-02,5.956287661952697904e-02,4.271229119059920254e-02,6.113199491491666526e-02,5.646532261364273220e-04,1.569118295389686224e-03,1.024563846315858402e-02
4.650000000000000355e+00,5.960619842663653634e-01,3.059000000000000052e-01,4.788989999999999914e-02,6.259099763502064262e-02,4.801237693576132504e-02,6.266916830673621708e-02,4.858026937678902590e-02,6.425363766397824972e-02,5.678924410277008672e-04,1.584469357242032639e-03,1.024563846315858402e-02
4.674999999999999822e+00,-2.002296818256679434e-01,3.180999999999999939e-01,5.268529999999999741e-02,6.512347037966441377e-02,5.398213163001678444e-02,6.580668860105015616e-02,5.455340316474149853e-02,6.740686032184341203e-02,5.712715347247140918e-04,1.600171720793255870e-03,1.024563846315858402e-02
4.700000000000000178e+00,-1.333098850085750131e+00,2.066999999999999948e-01,5.945870000000000322e-02,6.868394205373284933e-02,6.005171077009147096e-02,6.898037145318126895e-02,6.062650426574749118e-02,7.059658238890363646e-02,5.747934956560202258e-04,1.616210935722367514e-03,1.024563846315858402e-02
