Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Right
2.350000000000000089e+00,2.266451828299979265e+00,8.990000000000000213e-01,3.072996000000000061e-01,1.665550251885668520e-01,3.070585120873389195e-01,1.664027822473009843e-01,3.039127698614974005e-01,1.637494566362912574e-01,-3.145742225841519080e-03,-2.653325611009726970e-03,2.443146337299929027e-01
2.375000000000000000e+00,1.582963756951872636e+00,8.793999999999999595e-01,3.036541999999999852e-01,1.647154481569648443e-01,3.032328002146635337e-01,1.644760964188509977e-01,3.002362961387775586e-01,1.620433026914970265e-01,-2.996504075885975116e-03,-2.432793727353971258e-03,2.443146337299929027e-01
2.400000000000000355e+00,1.205076307810102332e+00,1.023800000000000043e+00,2.997731999999999619e-01,1.627798780165031212e-01,2.991412089822633735e-01,1.624395846159337464e-01,2.962971237901724231e-01,1.602312105444754775e-01,-2.844085192090950454e-03,-2.208374071458268917e-03,2.443146337299929027e-01
2.425000000000000266e+00,2.172348774105084868e+00,1.252399999999999958e+00,2.956824000000000119e-01,1.607605320719457109e-01,2.947802234238283137e-01,1.602931258240219980e-01,2.920920956948494518e-01,1.583136125237461223e-01,-2.688127728978861875e-03,-1.979513300275875798e-03,2.443146337299929027e-01
2.450000000000000178e+00,2.879452607628985472e+00,1.482199999999999962e+00,2.913611999999999869e-01,1.586504290062845657e-01,2.901484092051119235e-01,1.580374630471078623e-01,2.876204804129921522e-01,1.562922261672236579e-01,-2.527928792119771284e-03,-1.745236879884204395e-03,2.443146337299929027e-01
2.475000000000000089e+00,2.579990661875806168e+00,1.805500000000000105e+00,2.851643000000000372e-01,1.556589346683662778e-01,2.852466686768932447e-01,1.556741219471565185e-01,2.828841521810220860e-01,1.541698685780739653e-01,-2.362516495871158639e-03,-1.504253369082553249e-03,2.443146337299929027e-01
2.500000000000000000e+00,4.679731302665164350e+00,2.158300000000000107e+00,2.810484999999999789e-01,1.536902032721166600e-01,2.800783831325342477e-01,1.532052507899115679e-01,2.778876099660359533e-01,1.519501551076139767e-01,-2.190773166498294344e-03,-1.255095682297591164e-03,2.443146337299929027e-01
2.525000000000000355e+00,4.767567250411520519e+00,2.514000000000000234e+00,2.759224000000000676e-01,1.512554689655845885e-01,2.746494394743077549e-01,1.506334035514337866e-01,2.726378695761890736e-01,1.496371403663211974e-01,-2.011569898118681365e-03,-9.962631851125891558e-04,2.443146337299929027e-01
2.550000000000000266e+00,3.750115291182990251e+00,2.812200000000000255e+00,2.696715000000000639e-01,1.483058625297141442e-01,2.689681468222012706e-01,1.479612931496542272e-01,2.671442741106447860e-01,1.472349605720983667e-01,-1.823872711556484560e-03,-7.263325775558604480e-04,2.443146337299929027e-01
2.575000000000000178e+00,4.738729564694663665e+00,3.269600000000000062e+00,2.630681999999999743e-01,1.452113937659282317e-01,2.630450551854747188e-01,1.451915444308506664e-01,2.614182576768311339e-01,1.447475189519385474e-01,-1.626797508643584855e-03,-4.440254789121189649e-04,2.443146337299929027e-01
2.600000000000000089e+00,5.277859264550201601e+00,3.548000000000000043e+00,2.581552000000000291e-01,1.429162857995556757e-01,2.568926937342828065e-01,1.423264765413334576e-01,2.554730747496941623e-01,1.421782324727104141e-01,-1.419618984588644217e-03,-1.482440686230435123e-04,2.443146337299929027e-01
2.625000000000000000e+00,4.170013012995135604e+00,3.758799999999999919e+00,2.521154999999999924e-01,1.401010697160888219e-01,2.505252501299510826e-01,1.393679416497557444e-01,2.493234901145436055e-01,1.395298440817317465e-01,-1.201760015407477011e-03,1.619024319760020703e-04,2.443146337299929027e-01
2.650000000000000355e+00,5.068199687152111999e+00,3.863900000000000112e+00,2.448638999999999954e-01,1.367221122842277869e-01,2.439582145924203138e-01,1.363172418763156646e-01,2.429854234418328263e-01,1.368043048063665723e-01,-9.727911505874875520e-04,4.870629300509077275e-04,2.443146337299929027e-01
2.675000000000000266e+00,5.446616086083427177e+00,3.878200000000000092e+00,2.384216999999999864e-01,1.337149099830415577e-01,2.372080128275876887e-01,1.331751391558187170e-01,2.364755565239412549e-01,1.340027364906935248e-01,-7.324563036464337706e-04,8.275973348748077996e-04,2.443146337299929027e-01
2.700000000000000178e+00,4.631944298305040952e+00,3.791100000000000136e+00,2.317921999999999760e-01,1.306099692437436566e-01,2.302916506633170268e-01,1.299419642051614365e-01,2.298109302860856518e-01,1.311254894599546694e-01,-4.807203772313750623e-04,1.183525254793232895e-03,2.443146337299929027e-01
2.725000000000000089e+00,5.211990150897764629e+00,3.574300000000000033e+00,2.239338999999999913e-01,1.269063805710116954e-01,2.232263904309697011e-01,1.266178214963512294e-01,2.230085722278701832e-01,1.281723073663389167e-01,-2.178182030995179375e-04,1.554485869987687341e-03,2.443146337299929027e-01
2.750000000000000000e+00,4.986256030337980150e+00,3.267700000000000049e+00,2.182390000000000163e-01,1.242028655596724707e-01,2.160294750643473594e-01,1.232028779310551658e-01,2.160851949696632746e-01,1.251426036744107406e-01,5.571990531591519691e-05,1.939725743355574794e-03,2.443146337299929027e-01
2.775000000000000355e+00,2.789016743415642541e+00,2.800400000000000222e+00,2.100924000000000125e-01,1.203003093522131417e-01,2.087179109343552663e-01,1.196977145495609351e-01,2.090569912141985176e-01,1.220358393034297745e-01,3.390802798432512866e-04,2.338124753868839334e-03,2.443146337299929027e-01
2.800000000000000266e+00,4.433701092449832792e+00,2.435699999999999754e+00,2.029685999999999713e-01,1.168497934210203648e-01,2.013083150092187523e-01,1.161037138008125524e-01,2.019395271374951339e-01,1.188519711697417075e-01,6.312121282763816232e-04,2.748257368929155064e-03,2.443146337299929027e-01
2.825000000000000178e+00,2.843796887980704735e+00,1.847700000000000120e+00,1.958084000000000213e-01,1.133416816245117614e-01,1.938168264568971844e-01,1.124234502446231909e-01,1.947477184216178658e-01,1.155919261323134217e-01,9.308919647206814751e-04,3.168475887690230808e-03,2.443146337299929027e-01
2.850000000000000089e+00,2.912047827461294425e+00,1.515800000000000036e+00,1.886159999999999781e-01,1.097777192919393296e-01,1.862590777022174182e-01,1.086610504762087620e-01,1.874958694618942545e-01,1.122580521927533520e-01,1.236791759676836300e-03,3.597001716544590000e-03,2.443146337299929027e-01
2.875000000000000000e+00,1.928038452148590709e+00,9.673000000000000487e-01,1.801138999999999935e-01,1.055068986123092051e-01,1.786502155831597993e-01,1.048224887756451229e-01,1.801977622598171513e-01,1.088545057332061250e-01,1.547546676657352016e-03,4.032016957561002091e-03,2.443146337299929027e-01
2.900000000000000355e+00,9.367931427667874900e-01,5.436999999999999611e-01,1.727096999999999938e-01,1.017387327572534667e-01,1.710049599131306941e-01,1.009157884854605669e-01,1.728667848252198602e-01,1.053875411571976312e-01,1.861824912089166117e-03,4.471752671737064255e-03,2.443146337299929027e-01
2.925000000000000266e+00,1.145313203210369890e+00,3.517000000000000126e-01,1.652476000000000222e-01,9.789900840286594463e-02,1.633376846516378378e-01,9.695110517786285909e-02,1.655160833386640773e-01,1.018656750994058335e-01,2.178398687026239511e-03,4.914569921542974451e-03,2.443146337299929027e-01
2.950000000000000178e+00,-2.109834309149671017e-01,-3.589999999999998748e-02,1.566024000000000027e-01,9.340478557898053424e-02,1.556625061140147481e-01,9.294067585028664702e-02,1.581587135717628934e-01,9.829970552120338712e-02,2.496207457748145231e-03,5.359029670916740096e-03,2.443146337299929027e-01
2.975000000000000089e+00,2.797445881908249832e-01,-1.661999999999999589e-01,1.492431999999999925e-01,8.954411727356907658e-02,1.479933632047533143e-01,8.889862807052331672e-02,1.508077648536262083e-01,9.470257748658732211e-02,2.814401648872894013e-03,5.803949416064005384e-03,2.443146337299929027e-01
3.000000000000000000e+00,-4.730180958983918466e-02,-2.177999999999999381e-01,1.419090000000000074e-01,8.567297699264564415e-02,1.403440764303351407e-01,8.484065344007965526e-02,1.434764376618064552e-01,9.108909831961795045e-02,3.132361231471314511e-03,6.248444879538295194e-03,2.443146337299929027e-01
3.025000000000000355e+00,-2.098506410934515842e-01,-3.899999999999999578e-01,1.346543000000000045e-01,8.182452599199815935e-02,1.327283752392856564e-01,8.078356014691401299e-02,1.361780685383301714e-01,8.747551324481145363e-02,3.449693299044515049e-03,6.691953097897440639e-03,2.443146337299929027e-01
3.050000000000000266e+00,-2.808273804108683547e-01,-3.089000000000000079e-01,1.262707999999999886e-01,7.736695508240463981e-02,1.251598867829189221e-01,7.674472892122856382e-02,1.289261047886115230e-01,8.387896025061457317e-02,3.766218005692600901e-03,7.134231329386009346e-03,2.443146337299929027e-01
3.075000000000000178e+00,-8.636314498089713299e-01,-3.943000000000000393e-01,1.190901999999999933e-01,7.354817467904105344e-02,1.176520831771781100e-01,7.274150463446280024e-02,1.217340317052937049e-01,8.031683119117380421e-02,4.081948528115594832e-03,7.575326556711003967e-03,2.443146337299929027e-01
3.100000000000000089e+00,-5.893570152993465872e-01,-1.025999999999999829e-01,1.119295999999999902e-01,6.974684756819739262e-02,1.102181884413872270e-01,6.879056145493694929e-02,1.146152512535569129e-01,7.680607624814367318e-02,4.397062812169685864e-03,8.015514793206723887e-03,2.443146337299929027e-01
3.125000000000000000e+00,8.089034792587582734e-01,-8.369999999999995499e-02,1.037133000000000083e-01,6.540621371848749643e-02,1.028710501674489769e-01,6.490728242644935864e-02,1.075829130336323353e-01,7.336250283097139890e-02,4.711862866183358367e-03,8.455220404522040267e-03,2.443146337299929027e-01
3.150000000000000355e+00,-2.094875636277822861e-01,2.265000000000000346e-01,9.678889999999999716e-02,6.177069288658331575e-02,9.562298433832321087e-02,6.110519430867339397e-02,1.006497096267015279e-01,7.000013363165251412e-02,5.026725288378317003e-03,8.894939322979120155e-03,2.443146337299929027e-01
3.175000000000000266e+00,-3.279383723914155446e-01,2.877000000000000113e-01,8.878500000000000281e-02,5.760633729132484671e-02,8.848560432553893851e-02,5.739549547937530805e-02,9.382766027384739638e-02,6.673068752561067685e-02,5.342055948308457869e-03,9.335192046235368801e-03,2.443146337299929027e-01
3.200000000000000178e+00,2.040130357207450562e-01,5.607999999999999652e-01,8.313290000000000957e-02,5.469163744049430897e-02,8.146964677907285457e-02,5.378670884949971615e-02,8.712790701557346362e-02,6.356322147684111135e-02,5.658260236500609053e-03,9.776512627341395201e-03,2.443146337299929027e-01
3.225000000000000089e+00,8.723309683876565024e-02,6.180999999999999828e-01,7.649369999999999781e-02,5.129522671611334850e-02,7.458480778529122390e-02,5.028448350174424819e-02,8.056053539493036875e-02,6.050393403218790739e-02,5.975727609639144844e-03,1.021945053044365920e-02,2.443146337299929027e-01
3.250000000000000000e+00,2.563564726218330869e-01,8.013000000000000123e-01,6.894120000000000803e-02,4.747644631274975519e-02,6.783960229838448264e-02,4.689155873566516058e-02,7.413441957989337638e-02,5.755610816170733668e-02,6.294817281508893747e-03,1.066454942604217609e-02,2.443146337299929027e-01
3.275000000000000355e+00,8.651150533614963833e-02,7.815000000000000835e-01,6.152710000000000123e-02,4.376936698151379784e-02,6.124125851558906430e-02,4.360789313101724740e-02,6.785708997327576097e-02,5.472017658513328442e-02,6.615831457686696671e-03,1.111228345411603702e-02,2.443146337299929027e-01
3.300000000000000266e+00,7.172391268429281208e-01,7.958000000000000629e-01,5.632430000000000075e-02,4.119151567631817307e-02,5.479565670403573063e-02,4.043094995097085836e-02,6.173462968846760157e-02,5.199391362135625388e-02,6.938972984431870938e-03,1.156296367038539552e-02,2.443146337299929027e-01
3.325000000000000178e+00,9.532518150915995081e-01,7.091000000000000636e-01,4.924950000000000161e-02,3.771132914784147694e-02,4.850731919017249594e-02,3.735611954083753461e-02,5.577161637566409313e-02,4.937276965698801645e-02,7.264297185491597197e-03,1.201665011615048184e-02,2.443146337299929027e-01
3.350000000000000089e+00,-3.654492215628363239e-01,5.055000000000000604e-01,4.433940000000000103e-02,3.531150142634927741e-02,4.237945502148122989e-02,3.437725013115571632e-02,4.997112929152664612e-02,4.685035342166099515e-02,7.591674270045416228e-03,1.247310329050527883e-02,2.443146337299929027e-01
3.375000000000000000e+00,1.277331118505713736e-01,3.427000000000000046e-01,3.760739999999999916e-02,3.203377309110392451e-02,3.641405945184825188e-02,3.148725131242692543e-02,4.433483500794339893e-02,4.441903877878376761e-02,7.920775556095147052e-03,1.293178746635684218e-02,2.443146337299929027e-01
3.400000000000000355e+00,1.673579525051299977e-01,2.889999999999997432e-02,3.104550000000000365e-02,2.884680187696227888e-02,3.061206513039584076e-02,2.867872993620740676e-02,3.886315299308239213e-02,4.207064561988226037e-02,8.251087862686551366e-03,1.339191568367485360e-02,2.443146337299929027e-01
3.425000000000000266e+00,1.943917034035730629e-01,-2.283999999999999919e-01,2.561799999999999494e-02,2.621135470645084148e-02,2.497353891057210035e-02,2.594461663487400774e-02,3.355549215216348247e-02,3.979713534576090339e-02,8.581953241591382120e-03,1.385251871088689565e-02,2.443146337299929027e-01
3.450000000000000178e+00,-1.320823564625908109e+00,-5.143999999999999684e-01,2.122639999999999944e-02,2.407158104350579433e-02,1.949791572537680831e-02,2.327874263448298162e-02,2.841054397144578830e-02,3.759126991490261555e-02,8.912628246068979992e-03,1.431252728041963393e-02,2.443146337299929027e-01
3.475000000000000089e+00,-9.010024873603189599e-01,-6.535999999999999588e-01,1.438110000000000430e-02,2.072229420892867519e-02,1.418425912926990322e-02,2.067633092247493642e-02,2.342661334841007054e-02,3.544719437924125777e-02,9.242354219140167318e-03,1.477086345676632134e-02,2.443146337299929027e-01
3.500000000000000000e+00,-1.316502191086885709e+00,-8.914999999999999591e-01,9.398099999999999510e-03,1.827010660987664001e-02,9.031536964078570179e-03,1.813437276345920487e-02,1.860196286093953461e-02,3.336090619121764161e-02,9.570425896860964426e-03,1.522653342775843674e-02,2.443146337299929027e-01
3.525000000000000355e+00,-1.036014143955862998e+00,-1.025299999999999878e+00,5.382000000000004836e-03,1.628043126260310391e-02,4.038900182919346118e-03,1.565186947806035400e-02,1.393514510343953072e-02,3.133057713418272577e-02,9.896244920520184604e-03,1.567870765612237177e-02,2.443146337299929027e-01
3.550000000000000266e+00,-9.316083774355713443e-01,-1.089599999999999902e+00,7.185999999999950240e-04,1.395739802819865281e-02,-7.940468746455786944e-04,1.322992960925272604e-02,9.425304352847069939e-03,2.935670602401404747e-02,1.021935122749264777e-02,1.612677641476132143e-02,2.443146337299929027e-01
3.575000000000000178e+00,-2.791652283169038906e+00,-1.278399999999999981e+00,-5.297300000000007385e-03,1.093797842224846460e-02,-5.466995606037395282e-03,1.087172230208573002e-02,5.072438376128612925e-03,2.744209955022521019e-02,1.053943398216600907e-02,1.657037724813947843e-02,2.443146337299929027e-01
3.600000000000000089e+00,-4.743138437406959618e-01,-1.157599999999999962e+00,-9.654599999999988885e-03,8.738863564735608463e-03,-9.978711183308792976e-03,8.582298090204736399e-03,8.776167236253188536e-04,2.559169321258236013e-02,1.085632790693411183e-02,1.700939512237762546e-02,2.443146337299929027e-01
3.625000000000000000e+00,-1.116747201950945456e+00,-1.192299999999999915e+00,-1.383379999999999679e-02,6.621779182066486399e-03,-1.432684735169723403e-02,6.368297524627106708e-03,-3.156846429792517159e-03,2.381223173035405816e-02,1.117000092190471687e-02,1.744393420572695058e-02,2.443146337299929027e-01
3.650000000000000355e+00,-2.115864962223173329e+00,-1.083599999999999897e+00,-1.784299999999999081e-02,4.588470603493093047e-03,-1.850780398163975535e-02,4.237575501808396421e-03,-7.027264488511012971e-03,2.211183856666823142e-02,1.148053949312874238e-02,1.787426306485983413e-02,2.443146337299929027e-01
3.675000000000000266e+00,-1.574331572553775982e-01,-8.736999999999999211e-01,-2.169649999999998663e-02,2.637192499763432035e-03,-2.251663146986076017e-02,2.198774204572878296e-03,-1.072849276797437947e-02,2.049952317913346020e-02,1.178813870188638070e-02,1.830074897456058364e-02,2.443146337299929027e-01
3.700000000000000178e+00,-1.480455963513181983e+00,-8.568000000000000060e-01,-2.596199999999998856e-02,4.852015320544235681e-04,-2.634698426801041632e-02,2.608799088126189042e-04,-1.425388434403888384e-02,1.898469026855310535e-02,1.209309992397153248e-02,1.872381035974048785e-02,2.443146337299929027e-01
3.725000000000000089e+00,-1.267762327467736094e+00,-5.799999999999998490e-01,-2.885939999999999339e-02,-9.669124056048585122e-04,-2.999112417328176489e-02,-1.567201602312299265e-03,-1.759529449691583924e-02,1.757670790540043909e-02,1.239582967636592564e-02,1.914390950771273706e-02,2.443146337299929027e-01
3.750000000000000000e+00,2.212239856919831771e-01,-4.227000000000000202e-01,-3.219229999999998620e-02,-2.623229865747477105e-03,-3.343997260248735004e-02,-3.277019542004989440e-03,-2.074314653377914985e-02,1.628455849709346467e-02,1.269682606870820019e-02,1.956157803909845325e-02,2.443146337299929027e-01
3.775000000000000355e+00,-3.281312524154081367e-01,-2.418999999999999484e-01,-3.537069999999999798e-02,-4.183554217030407453e-03,-3.668320991021745830e-02,-4.860876776198980176e-03,-2.368656704918064432e-02,1.511656228769247233e-02,1.299664286103681399e-02,1.997743906389145424e-02,2.443146337299929027e-01
3.800000000000000266e+00,4.968496905513300477e-01,-3.689999999999999530e-02,-3.886580000000000590e-02,-5.871287603708924205e-03,-3.970941888924500729e-02,-6.312034513974076194e-03,-2.641358387901308197e-02,1.408015541735182889e-02,1.329583501023192532e-02,2.039218993132590335e-02,2.443146337299929027e-01
3.825000000000000178e+00,-3.282895089449455739e-01,3.079999999999998711e-02,-4.164850000000001190e-02,-7.189011188964642904e-03,-4.250626886502076318e-02,-7.624813840336775242e-03,-2.891136662501489138e-02,1.318172389864722370e-02,1.359490224000587180e-02,2.080653773898399894e-02,2.443146337299929027e-01
3.850000000000000089e+00,-6.631767633695548891e-01,3.360000000000001180e-02,-4.419000000000000011e-02,-8.367108434060814906e-03,-4.506073620414363656e-02,-8.794594354043354725e-03,-3.116648988527506020e-02,1.242651412208628167e-02,1.389424631886857636e-02,2.122110847612963813e-02,2.443146337299929027e-01
3.875000000000000000e+00,8.399108179298622190e-01,2.496000000000000163e-01,-4.647530000000000411e-02,-9.402088680493452671e-03,-4.735935652882635599e-02,-9.817719365770772103e-03,-3.316521248087624107e-02,1.181863761639164422e-02,1.419414404795011492e-02,2.163635698216241632e-02,2.443146337299929027e-01
3.900000000000000355e+00,-1.523700868937171382e+00,-1.569999999999999868e-02,-4.882540000000000491e-02,-1.043183293917010826e-02,-4.938850339856939997e-02,-1.069132528168585325e-02,-3.489377817268338178e-02,1.136116827322047190e-02,1.449472522588601819e-02,2.205249355490632515e-02,2.443146337299929027e-01
3.925000000000000266e+00,9.951990612666361535e-02,6.309999999999998943e-02,-5.056460000000001509e-02,-1.116487122500772755e-02,-5.113468763385452254e-02,-1.141311927250130212e-02,-3.633874199397919141e-02,1.105631429012987957e-02,1.479594563987533112e-02,2.246943356263118169e-02,2.443146337299929027e-01
3.950000000000000178e+00,8.870009385978678829e-01,-1.073999999999999955e-01,-5.202819999999999667e-02,-1.175304718292981450e-02,-5.258487078576454254e-02,-1.198113357997181855e-02,-3.748731243886798542e-02,1.090564352678257201e-02,1.509755834689655712e-02,2.288677710675439056e-02,2.443146337299929027e-01
3.975000000000000089e+00,-2.557896220091770978e+00,-6.299999999999998934e-01,-5.337020000000001346e-02,-1.225221134900019229e-02,-5.372678550137245657e-02,-1.239348649876151169e-02,-3.832768675817260773e-02,1.091034056273990603e-02,1.539909874319984884e-02,2.330382706150141772e-02,2.443146337299929027e-01
4.000000000000000000e+00,-1.184012180688989613e+00,-7.715999999999998415e-01,-5.420730000000000687e-02,-1.252273738305931423e-02,-5.454925473201030495e-02,-1.264817906211151283e-02,-3.884935754992243501e-02,1.107146485430073220e-02,1.569989718208786994e-02,2.371964391641224329e-02,2.443146337299929027e-01
4.025000000000000355e+00,-1.260160878653402206e+00,-1.048899999999999944e+00,-5.474879999999998637e-02,-1.265014641845490020e-02,-5.504250094662763854e-02,-1.274295284844571483e-02,-3.904338287754811898e-02,1.139016570876415224e-02,1.599911806907951956e-02,2.413311855720986707e-02,2.443146337299929027e-01
4.049999999999999822e+00,-2.897563898291633855e+00,-1.384299999999999864e+00,-5.498320000000000984e-02,-1.262745713817897512e-02,-5.519843583872281745e-02,-1.267522842210709773e-02,-3.890262460852881438e-02,1.186780889427092520e-02,1.629581123019400307e-02,2.454303731637802466e-02,2.443146337299929027e-01
4.075000000000000178e+00,-2.213250353274639703e+00,-1.571600000000000108e+00,-5.485599999999999504e-02,-1.240230966467170508e-02,-5.501092056413688092e-02,-1.244213622418080360e-02,-3.842195844432201579e-02,1.250599142979108742e-02,1.658896211981486513e-02,2.494812765397189103e-02,2.443146337299929027e-01
4.100000000000000533e+00,-3.115219154457402162e+00,-1.938200000000000145e+00,-5.430009999999999004e-02,-1.196946801017711136e-02,-5.447598643603793200e-02,-1.204064288786221154e-02,-3.759844820694219214e-02,1.330645261134890539e-02,1.687753822909573986e-02,2.534709549921111693e-02,2.443146337299929027e-01
4.125000000000000000e+00,-3.617620502786606629e+00,-2.340899999999999981e+00,-5.364799999999999430e-02,-1.153313569717853010e-02,-5.359200634325568535e-02,-1.146776671309911351e-02,-3.643146980012556407e-02,1.427090769093869102e-02,1.716053654313012128e-02,2.573867440403780626e-02,2.443146337299929027e-01
4.150000000000000355e+00,-3.875078366963470522e+00,-2.303599999999999870e+00,-5.236640000000000045e-02,-1.074075621677310355e-02,-5.235980803822943425e-02,-1.072086717975734294e-02,-3.492277406781900406e-02,1.540082659837922752e-02,1.743703397041043018e-02,2.612169377813657045e-02,2.443146337299929027e-01
4.174999999999999822e+00,-5.284416205000343147e+00,-2.629199999999999982e+00,-5.091069999999998930e-02,-9.878563566287903649e-03,-5.078272191657350054e-02,-9.797985662671149232e-03,-3.307648775070920477e-02,1.669716590326911915e-02,1.770623416586429577e-02,2.649515156594026838e-02,2.443146337299929027e-01
4.200000000000000178e+00,-2.929992407118688025e+00,-2.609199999999999964e+00,-4.848369999999999763e-02,-8.477064176936459708e-03,-4.886655799215467583e-02,-8.698208602312513041e-03,-3.089905759469761121e-02,1.816005867684017394e-02,1.796750039745706462e-02,2.685826727915268525e-02,2.443146337299929027e-01
4.225000000000000533e+00,-5.279548121074056688e+00,-2.871399999999999952e+00,-4.635949999999999793e-02,-7.265805676052393934e-03,-4.661950941804238885e-02,-7.422020804897272624e-03,-2.839913924946194101e-02,1.978848269952829600e-02,1.822037016858044783e-02,2.721050350442556776e-02,2.443146337299929027e-01
4.250000000000000000e+00,-4.632746761758133935e+00,-2.800799999999999734e+00,-4.440719999999998696e-02,-6.161012259539982820e-03,-4.405198301828022744e-02,-5.971615632590162107e-03,-2.558742554633557098e-02,2.157994923831214884e-02,1.846455747194465646e-02,2.755156487090230921e-02,2.443146337299929027e-01
4.275000000000000355e+00,-3.735707867941144844e+00,-2.729299999999999837e+00,-4.135869999999999824e-02,-4.441862946325568669e-03,-4.117636072900869582e-02,-4.351130720389765998e-03,-2.247640833445510231e-02,2.353026102379466439e-02,1.869995239455359351e-02,2.788139174418443125e-02,2.443146337299929027e-01
4.299999999999999822e+00,-5.103845847610914532e+00,-2.734900000000000109e+00,-3.892959999999999476e-02,-3.075270142014008799e-03,-3.800669940557726417e-02,-2.566782417650903102e-03,-1.908007743086019559e-02,2.563337317925926465e-02,1.892662197471706859e-02,2.820015559691016818e-02,2.443146337299929027e-01
4.325000000000000178e+00,-4.013102722188214955e+00,-2.511600000000000055e+00,-3.573019999999999669e-02,-1.279326341711843618e-03,-3.455837990723561320e-02,-6.268790763669220088e-04,-1.541357260775864588e-02,2.788136840125118171e-02,1.914480729947696733e-02,2.850824747761810524e-02,2.443146337299929027e-01
4.350000000000000533e+00,-3.767615302630044738e+00,-2.415499999999999758e+00,-3.223040000000000627e-02,6.824237375297829413e-04,-3.084771947800360459e-02,1.458297921986596336e-03,-1.149281117570031228e-02,3.026454407326005860e-02,1.935490830230329057e-02,2.880624615127346314e-02,2.443146337299929027e-01
4.375000000000000000e+00,-3.726972586452793390e+00,-2.235300000000000065e+00,-2.845019999999999494e-02,2.797762790946910043e-03,-2.689156395841921232e-02,3.676746565823188918e-03,-7.334111578712505797e-03,3.277160888022920271e-02,1.955745237970670652e-02,2.909486231440601423e-02,2.443146337299929027e-01
4.400000000000000355e+00,-3.167253050450951957e+00,-2.037700000000000067e+00,-2.371670000000000375e-02,5.434955290710342078e-03,-2.270687806711665924e-02,6.015120860296940125e-03,-2.953826166869386038e-03,3.538999234168714592e-02,1.975305190024727320e-02,2.937487148139020579e-02,2.443146337299929027e-01
4.424999999999999822e+00,-3.101703193465543240e+00,-2.014399999999999746e+00,-1.943399999999999642e-02,7.810348402674624491e-03,-1.831035270451922617e-02,8.459212613871428324e-03,1.632009409647007525e-03,3.810627065928245266e-02,1.994236211416623369e-02,2.964705804541102607e-02,2.443146337299929027e-01
4.450000000000000178e+00,-2.170777700474104233e+00,-1.740800000000000125e+00,-1.501669999999998700e-02,1.024682803845870793e-02,-1.371804783382627596e-02,1.099451053330769042e-02,6.408002782225545937e-03,4.090669987942607139e-02,2.012605061605182016e-02,2.991218934611838270e-02,2.443146337299929027e-01
4.475000000000000533e+00,-2.515424615840764044e+00,-1.591099999999999959e+00,-1.046860000000001019e-02,1.273566755180262355e-02,-8.945087940902582413e-03,1.360680198227882942e-02,1.135969535439375865e-02,4.377782611249131373e-02,2.030478329529634279e-02,3.017102413021248430e-02,2.443146337299929027e-01
4.500000000000000000e+00,-2.351514103727917249e+00,-1.429300000000000015e+00,-4.949799999999996390e-03,1.572541656046890987e-02,-4.005424400862810444e-03,1.628277841715770197e-02,1.647379919152593478e-02,4.670712205996463418e-02,2.047922359238874696e-02,3.042434364280693221e-02,2.443146337299929027e-01
4.525000000000000355e+00,-1.714419189593892501e+00,-1.030100000000000016e+00,7.806000000000068309e-04,1.879545071472693563e-02,1.088324593858077186e-03,1.901060401749534237e-02,2.173836061359267838e-02,4.968358816572943787e-02,2.065003601973459946e-02,3.067298414823409550e-02,2.443146337299929027e-01
4.549999999999999822e+00,-1.576616376415281850e+00,-8.444000000000000394e-01,5.793599999999997710e-03,2.145009650701031056e-02,6.324950359601195365e-03,2.178040853357072690e-02,2.714283486529838613e-02,5.269825942093408350e-02,2.081788450569719076e-02,3.091785088736335660e-02,2.443146337299929027e-01
4.575000000000000178e+00,-1.701207546422223160e+00,-6.277999999999999137e-01,1.091219999999999864e-02,2.413092223807360159e-02,1.169464511372764887e-02,2.458466980244983571e-02,3.267806666217488304e-02,5.574457375584458696e-02,2.098342154844723417e-02,3.115990395339475125e-02,2.443146337299929027e-01
4.600000000000000533e+00,-1.058584535312190988e+00,-3.190000000000000058e-01,1.706959999999999381e-02,2.731614812296324912e-02,1.718891244288649894e-02,2.741845843340481176e-02,3.833618380165278172e-02,5.881857866803774648e-02,2.114727135876628278e-02,3.140012023463293472e-02,2.443146337299929027e-01
4.625000000000000000e+00,-9.986178385327713070e-01,-1.145999999999999658e-01,2.248359999999999595e-02,3.008598564587825278e-02,2.280040590170557060e-02,3.027952632503341096e-02,4.411041924615716203e-02,6.191897074012696345e-02,2.131001334445159143e-02,3.163944441509355249e-02,2.443146337299929027e-01
4.650000000000000355e+00,-1.537004026713143512e+00,-3.969999999999999918e-02,2.795980000000000340e-02,3.286454981505322614e-02,2.852270932754751714e-02,3.316823127609451471e-02,4.999487854194215736e-02,6.504697255410711587e-02,2.147216921439464021e-02,3.187874127801260116e-02,2.443146337299929027e-01
4.674999999999999822e+00,-6.748622145257944516e-02,2.323999999999999955e-01,3.351609999999999312e-02,3.566405793525213169e-02,3.435007613734653020e-02,3.608730120235168620e-02,5.598426718153369508e-02,6.820605514206966313e-02,2.163419104418716488e-02,3.211875393971797693e-02,2.443146337299929027e-01
