Time(s),Fb_Right_Filtered(N),Mb_Right_Filtered(Nm),Fb_Left_Filtered(N),Mb_Left_Filtered(Nm),Fb_Right_Raw(N),Mb_Right_Raw(Nm),Fb_Left_Raw(N),Mb_Left_Raw(Nm),Ext_Force_Body(N),Ext_Moment_Body(Nm),X_Num_Right_Interface(m),X_Exp_Right_Interface(m),X_Cmd_Right_Interface(m),Rz_Num_Right_Interface(rad),Rz_Exp_Right_Interface(rad),Rz_Cmd_Right_Interface(rad),X_Num_Left_Interface(m),X_Exp_Left_Interface(m),X_Cmd_Left_Interface(m),Rz_Num_Left_Interface(rad),Rz_Exp_Left_Interface(rad),Rz_Cmd_Left_Interface(rad),X_Body_COM(m),Rz_Body(rad)
2.725000000000000089e+00,4.827921951602641926e+00,3.566999577836501789e+00,3.625998133473239182e+00,2.731246593714892867e+00,5.211990150897764629e+00,3.574300000000000033e+00,3.134260433034312676e+00,2.737999999999999989e+00,-2.067380135252081459e+02,-4.363300518701119302e+01,2.230085722278701832e-01,2.239338999999999913e-01,2.232263904309697011e-01,1.281723073663389167e-01,1.269063805710116954e-01,1.266178214963512294e-01,9.483626486153125257e-02,9.735370000000000135e-02,9.660856893461845785e-02,1.281723073663389167e-01,1.271891239098347781e-01,1.266178214963512294e-01,1.589224185447007109e-01,1.281723073663389167e-01
2.750000000000000000e+00,4.538571489570740525e+00,3.246297805927681246e+00,3.295535812228099992e+00,2.485873059950924446e+00,4.986256030337980150e+00,3.267700000000000049e+00,3.906960766077784086e+00,2.534100000000000019e+00,-1.664096246885193011e+02,-4.340156182198886370e+01,2.160851949696632746e-01,2.182390000000000163e-01,2.160294750643473594e-01,1.251426036744107406e-01,1.242028655596724707e-01,1.232028779310551658e-01,9.094259129525254781e-02,9.372479999999999700e-02,9.282659713329219353e-02,1.251426036744107406e-01,1.239079049160854290e-01,1.232028779310551658e-01,1.535138931324579181e-01,1.251426036744107406e-01
2.775000000000000355e+00,4.139459151051594787e+00,2.844927214569056506e+00,2.868302536460890284e+00,2.178452307538763844e+00,2.789016743415642541e+00,2.800400000000000222e+00,2.629339011003670734e+00,2.095800000000000107e+00,-1.280157476962137650e+02,-4.278591826947340593e+01,2.090569912141985176e-01,2.100924000000000125e-01,2.087179109343552663e-01,1.220358393034297745e-01,1.203003093522131417e-01,1.196977145495609351e-01,8.702115191076875700e-02,8.948310000000000985e-02,8.902019638479434505e-02,1.220358393034297745e-01,1.200053487086261139e-01,1.196977145495609351e-01,1.480390715624836373e-01,1.220358393034297745e-01
2.800000000000000266e+00,3.657085911639804898e+00,2.389690856183559031e+00,2.378131081527622648e+00,1.827748095765106662e+00,4.433701092449832792e+00,2.435699999999999754e+00,2.183779990581842245e+00,1.888500000000000068e+00,-9.224475048601763660e+01,-4.159434676705146217e+01,2.019395271374951339e-01,2.029685999999999713e-01,2.013083150092187523e-01,1.188519711697417075e-01,1.168497934210203648e-01,1.161037138008125524e-01,8.308755596775341257e-02,8.645369999999999444e-02,8.520460120840618601e-02,1.188519711697417075e-01,1.171604620278753478e-01,1.161037138008125524e-01,1.425135415526242733e-01,1.188519711697417075e-01
2.825000000000000178e+00,3.111193310379416488e+00,1.910334961053101077e+00,1.858958159005821287e+00,1.455692005318450999e+00,2.843796887980704735e+00,1.847700000000000120e+00,1.782541355389329452e+00,1.415599999999999969e+00,-5.960249659097409847e+01,-3.964997848310481743e+01,1.947477184216178658e-01,1.958084000000000213e-01,1.938168264568971844e-01,1.155919261323134217e-01,1.133416816245117614e-01,1.124234502446231909e-01,7.915579228930445799e-02,8.218820000000000292e-02,8.139337621227399344e-02,1.155919261323134217e-01,1.130641742734446731e-01,1.124234502446231909e-01,1.369517553554611689e-01,1.155919261323134217e-01
2.850000000000000089e+00,2.518283192883024046e+00,1.436380187373548001e+00,1.342710141592162731e+00,1.084663214977544587e+00,2.912047827461294425e+00,1.515800000000000036e+00,1.494225492221363139e+00,1.079099999999999948e+00,-3.039438029076027803e+01,-3.680722373887974896e+01,1.874958694618942545e-01,1.886159999999999781e-01,1.862590777022174182e-01,1.122580521927533520e-01,1.097777192919393296e-01,1.086610504762087620e-01,7.523781726914088863e-02,7.791339999999999377e-02,7.759802722600864233e-02,1.122580521927533520e-01,1.088457134713743668e-01,1.086610504762087620e-01,1.313668433655175716e-01,1.122580521927533520e-01
2.875000000000000000e+00,1.904188767244270775e+00,9.940890146827544571e-01,8.636661499125312114e-01,7.355166297135220521e-01,1.928038452148590709e+00,9.673000000000000487e-01,1.313871815871334281e+00,7.880000000000000338e-01,-4.719766538420254953e+00,-3.296648376561093130e+01,1.801977622598171513e-01,1.801138999999999935e-01,1.786502155831597993e-01,1.088545057332061250e-01,1.055068986123092051e-01,1.048224887756451229e-01,7.134325652661101247e-02,7.429370000000000418e-02,7.382772680751469030e-02,1.088545057332061250e-01,1.051840127006902631e-01,1.048224887756451229e-01,1.257705093932140750e-01,1.088545057332061250e-01
2.900000000000000355e+00,1.309084691421421143e+00,6.037707309776534359e-01,4.597981065627586017e-01,4.263306090194132203e-01,9.367931427667874900e-01,5.436999999999999611e-01,3.067523365303593819e-01,3.859000000000000208e-01,1.752105422149029224e+01,-2.808590080207581252e+01,1.728667848252198602e-01,1.727096999999999938e-01,1.710049599131306941e-01,1.053875411571976312e-01,1.017387327572534667e-01,1.009157884854605669e-01,6.747924366802224294e-02,7.130730000000000401e-02,7.008917142767014108e-02,1.053875411571976312e-01,1.020947799246602894e-01,1.009157884854605669e-01,1.201730142466210516e-01,1.053875411571976312e-01
2.925000000000000266e+00,7.778850653768077938e-01,2.779845520115278301e-01,1.623026485321210077e-01,1.714164309659371721e-01,1.145313203210369890e+00,3.517000000000000126e-01,-3.543561123643667599e-01,1.677000000000000157e-01,3.660806362649720569e+01,-2.218910806348889864e+01,1.655160833386640773e-01,1.652476000000000222e-01,1.633376846516378378e-01,1.018656750994058335e-01,9.789900840286594463e-02,9.695110517786285909e-02,6.365040823925824376e-02,6.713980000000001336e-02,6.638657947377499258e-02,1.018656750994058335e-01,9.768258757561863737e-02,9.695110517786285909e-02,1.145832457889611605e-01,1.018656750994058335e-01
2.950000000000000178e+00,3.439475437184409401e-01,2.150939976405069620e-02,-2.124416078811886682e-02,-1.963509696556256512e-02,-2.109834309149671017e-01,-3.589999999999998748e-02,6.479887386168371732e-03,1.880000000000003543e-02,5.297226357212153403e+01,-1.536824142967347129e+01,1.581587135717628934e-01,1.566024000000000027e-01,1.556625061140147481e-01,9.829970552120338712e-02,9.340478557898053424e-02,9.294067585028664702e-02,5.985900805055951318e-02,6.356749999999999901e-02,6.272183026372810111e-02,9.829970552120338712e-02,9.381493795319921503e-02,9.294067585028664702e-02,1.090088608111612067e-01,9.829970552120338712e-02
2.975000000000000089e+00,1.950969593680922098e-02,-1.665855982165096727e-01,-1.130480214596898680e-01,-1.426338769012563679e-01,2.797445881908249832e-01,-1.661999999999999589e-01,5.777682459319650327e-02,-1.935000000000000053e-01,6.715801199936294097e+01,-7.781837276419388161e+00,1.508077648536262083e-01,1.492431999999999925e-01,1.479933632047533143e-01,9.470257748658732211e-02,8.954411727356907658e-02,8.889862807052331672e-02,5.610518736703887926e-02,6.001230000000000453e-02,5.909473513422999758e-02,9.470257748658732211e-02,8.989841911172392896e-02,8.889862807052331672e-02,1.034564761103325403e-01,9.470257748658732211e-02
3.000000000000000000e+00,-2.004658485525188383e-01,-2.895978444597813173e-01,-1.508507055303808242e-01,-1.988043183791601554e-01,-4.730180958983918466e-02,-2.177999999999999381e-01,2.354697250437166600e-01,-1.715999999999999748e-01,7.977949019006952369e+01,3.523626762949242930e-01,1.434764376618064552e-01,1.419090000000000074e-01,1.403440764303351407e-01,9.108909831961795045e-02,8.567297699264564415e-02,8.484065344007965526e-02,5.238733934218851862e-02,5.593959999999999905e-02,5.550342299025549930e-02,9.108909831961795045e-02,8.534660042252270595e-02,8.484065344007965526e-02,9.793188850199749385e-02,9.108909831961795045e-02
3.025000000000000355e+00,-3.265146915914542425e-01,-3.503136681287816190e-01,-1.626815643608714723e-01,-1.939203041798590044e-01,-2.098506410934515842e-01,-3.899999999999999578e-01,-6.660593349456792600e-01,-2.090999999999999526e-01,9.147418902536364271e+01,8.769279497614167695e+00,1.361780685383301714e-01,1.346543000000000045e-01,1.327283752392856564e-01,8.747551324481145363e-02,8.182452599199815935e-02,8.078356014691401299e-02,4.870255529351871782e-02,5.193519999999999387e-02,5.194481509237165728e-02,8.747551324481145363e-02,8.082096167210141291e-02,8.078356014691401299e-02,9.244031191592444463e-02,8.747551324481145363e-02
3.050000000000000266e+00,-3.675687300743096242e-01,-3.502928935420200340e-01,-1.494501062182714834e-01,-1.367117798118789862e-01,-2.808273804108683547e-01,-3.089000000000000079e-01,1.252256978088645001e-01,-1.118000000000000105e-01,1.028564608087269647e+02,1.717224789043626743e+01,1.289261047886115230e-01,1.262707999999999886e-01,1.251598867829189221e-01,8.387896025061457317e-02,7.736695508240463981e-02,7.674472892122856382e-02,4.504714453799694290e-02,4.910290000000000488e-02,4.841515786169036523e-02,8.387896025061457317e-02,7.760431986067586885e-02,7.674472892122856382e-02,8.698662466330422949e-02,8.387896025061457317e-02
3.075000000000000178e+00,-3.355171190679273607e-01,-2.917064107341985069e-01,-8.699752795806699190e-02,-3.712328125936421169e-02,-8.636314498089713299e-01,-3.943000000000000393e-01,2.453328698361051385e-01,-4.759999999999998260e-02,1.144741485515456390e+02,2.525154744730701140e+01,1.217340317052937049e-01,1.190901999999999933e-01,1.176520831771781100e-01,8.031683119117380421e-02,7.354817467904105344e-02,7.274150463446280024e-02,4.141720051411990067e-02,4.519629999999999481e-02,4.491057854271530980e-02,8.031683119117380421e-02,7.316769290210628496e-02,7.274150463446280024e-02,8.157561610970680277e-02,8.031683119117380421e-02
3.100000000000000089e+00,-2.539249218050723123e-01,-1.802431459244423495e-01,5.364069119976764416e-02,9.484652055341721844e-02,-5.893570152993465872e-01,-1.025999999999999829e-01,-3.582547192531005953e-01,9.769999999999999518e-02,1.267710788558486712e+02,3.270438311559423994e+01,1.146152512535569129e-01,1.119295999999999902e-01,1.102181884413872270e-01,7.680607624814367318e-02,6.974684756819739262e-02,6.879056145493694929e-02,3.780917500541323972e-02,4.243370000000000475e-02,4.142762698645027775e-02,7.680607624814367318e-02,7.004529887028843049e-02,6.879056145493694929e-02,7.621221312948507631e-02,7.680607624814367318e-02
3.125000000000000000e+00,-1.562030232189081658e-01,-2.684239404348387134e-02,2.792786092948473242e-01,2.493912152458468423e-01,8.089034792587582734e-01,-8.369999999999995499e-02,-1.472932960258516444e-01,2.414999999999999925e-01,1.400578025384945420e+02,3.925485631494093042e+01,1.075829130336323353e-01,1.037133000000000083e-01,1.028710501674489769e-01,7.336250283097139890e-02,6.540621371848749643e-02,6.490728242644935864e-02,3.422041020266093636e-02,3.856390000000000512e-02,3.796376774099961826e-02,7.336250283097139890e-02,6.570990100833451475e-02,6.490728242644935864e-02,7.090166161814663581e-02,7.336250283097139890e-02
3.150000000000000355e+00,-6.975751656617235064e-02,1.528474991751765100e-01,5.587508346724703312e-01,4.165198106160322156e-01,-2.094875636277822861e-01,2.265000000000000346e-01,9.184572541856809158e-01,4.193999999999999950e-01,1.544924148512173190e+02,4.467245282084762437e+01,1.006497096267015279e-01,9.678889999999999716e-02,9.562298433832321087e-02,7.000013363165251412e-02,6.177069288658331575e-02,6.110519430867339397e-02,3.064957599504900682e-02,3.469419999999999449e-02,3.451779002964981691e-02,7.000013363165251412e-02,6.143733499945239207e-02,6.110519430867339397e-02,6.564964281087526388e-02,7.000013363165251412e-02
3.175000000000000266e+00,-4.673004249634588742e-04,3.405567460542867630e-01,8.322243001944755747e-01,5.856599953505325917e-01,-3.279383723914155446e-01,2.877000000000000113e-01,7.594260221339141914e-01,5.809999999999999609e-01,1.700726199434789407e+02,4.878767192090285221e+01,9.382766027384739638e-02,8.878500000000000281e-02,8.848560432553893851e-02,6.673068752561067685e-02,5.760633729132484671e-02,5.739549547937530805e-02,2.709697274823671953e-02,3.196009999999999823e-02,3.109010884616363046e-02,6.673068752561067685e-02,5.846503928330605560e-02,5.739549547937530805e-02,6.046231651104205795e-02,6.673068752561067685e-02
3.200000000000000178e+00,6.652517721312820043e-02,5.175222817237151718e-01,1.042081141277513945e+00,7.456877555317789064e-01,2.040130357207450562e-01,5.607999999999999652e-01,1.321643488267510103e+00,7.466000000000000414e-01,1.866394646885736677e+02,5.150362622853926098e+01,8.712790701557346362e-02,8.313290000000000957e-02,8.146964677907285457e-02,6.356322147684111135e-02,5.469163744049430897e-02,5.378670884949971615e-02,2.356468553873234534e-02,2.870919999999999722e-02,2.768293792957314189e-02,6.356322147684111135e-02,5.499008874258533991e-02,5.378670884949971615e-02,5.534629627715290101e-02,6.356322147684111135e-02
3.225000000000000089e+00,1.500506355347331344e-01,6.657832542703177037e-01,1.163449631248606231e+00,8.854394247999162193e-01,8.723309683876565024e-02,6.180999999999999828e-01,1.568844505001493195e+00,8.989000000000000323e-01,2.038924022734263133e+02,5.280273729265404370e+01,8.056053539493036875e-02,7.649369999999999781e-02,7.458480778529122390e-02,6.050393403218790739e-02,5.129522671611334850e-02,5.028448350174424819e-02,2.005660136274245789e-02,2.492590000000000083e-02,2.430032428354696877e-02,6.050393403218790739e-02,5.103342732831419454e-02,5.028448350174424819e-02,5.030856837883641158e-02,6.050393403218790739e-02
3.250000000000000000e+00,2.541620569359532289e-01,7.688703189118341053e-01,1.211534928490082708e+00,9.944432920432532130e-01,2.563564726218330869e-01,8.013000000000000123e-01,4.579847676859113426e-01,9.734000000000000430e-01,2.214146047170540044e+02,5.274801600479380426e+01,7.413441957989337638e-02,6.894120000000000803e-02,6.783960229838448264e-02,5.755610816170733668e-02,4.747644631274975519e-02,4.689155873566516058e-02,1.657831141818603971e-02,2.169530000000000416e-02,2.094804356271932552e-02,5.755610816170733668e-02,4.772951905428893249e-02,4.689155873566516058e-02,4.535636549903970804e-02,5.755610816170733668e-02
3.275000000000000355e+00,3.602959445559998364e-01,8.126938730648358700e-01,1.221415293613589137e+00,1.063542622555003092e+00,8.651150533614963833e-02,7.815000000000000835e-01,1.467463794384167519e+00,1.102100000000000080e+00,2.387067728913651194e+02,5.147882064561223103e+01,6.785708997327576097e-02,6.152710000000000123e-02,6.124125851558906430e-02,5.472017658513328442e-02,4.376936698151379784e-02,4.360789313101724740e-02,1.313691338814247656e-02,1.851590000000000180e-02,1.763336538457181690e-02,5.472017658513328442e-02,4.453731185239129947e-02,4.360789313101724740e-02,4.049700168070911876e-02,5.472017658513328442e-02
3.300000000000000266e+00,4.340560171187268224e-01,7.872208679755041683e-01,1.217686629386720565e+00,1.085294956146311884e+00,7.172391268429281208e-01,7.958000000000000629e-01,9.682439996290200801e-01,1.034799999999999942e+00,2.552271353369335145e+02,4.920139793890949420e+01,6.173462968846760157e-02,5.632430000000000075e-02,5.479565670403573063e-02,5.199391362135625388e-02,4.119151567631817307e-02,4.043094995097085836e-02,9.740716067111351156e-03,1.539209999999999884e-02,1.436470675306486880e-02,5.199391362135625388e-02,4.145855105187330053e-02,4.043094995097085836e-02,3.573767287778947810e-02,5.199391362135625388e-02
3.325000000000000178e+00,4.409837038452852909e-01,6.888102951195803625e-01,1.197591605210055477e+00,1.054376430295518308e+00,9.532518150915995081e-01,7.091000000000000636e-01,1.273152020241012705e+00,1.076000000000000068e+00,2.704349186769968014e+02,4.617490170965521656e+01,5.577161637566409313e-02,4.924950000000000161e-02,4.850731919017249594e-02,4.937276965698801645e-02,3.771132914784147694e-02,3.735611954083753461e-02,6.398846718676076684e-03,1.179139999999999529e-02,1.115119964933495786e-02,4.937276965698801645e-02,3.796963787713664162e-02,3.735611954083753461e-02,3.108523154717008491e-02,4.937276965698801645e-02
3.350000000000000089e+00,3.602167701272146472e-01,5.222986476599231764e-01,1.138274277864567807e+00,9.683829309826007536e-01,-3.654492215628363239e-01,5.055000000000000604e-01,1.184178234424819287e+00,9.662999999999999368e-01,2.838343387928589436e+02,4.269391950867552055e+01,4.997112929152664612e-02,4.433940000000000103e-02,4.237945502148122989e-02,4.685035342166099515e-02,3.531150142634927741e-02,3.437725013115571632e-02,3.120775869865650975e-03,8.749399999999993988e-03,8.002204890325517045e-03,4.685035342166099515e-02,3.506191934331408938e-02,3.437725013115571632e-02,2.654595258069614855e-02,4.685035342166099515e-02
3.375000000000000000e+00,1.886696553098446139e-01,3.015332822350421660e-01,1.019300116013863944e+00,8.291163976288176141e-01,1.277331118505713736e-01,3.427000000000000046e-01,1.461679108079839473e+00,8.176999999999999824e-01,2.950161181222591154e+02,3.906879390281540765e+01,4.433483500794339893e-02,3.760739999999999916e-02,3.641405945184825188e-02,4.441903877878376761e-02,3.203377309110392451e-02,3.148725131242692543e-02,-8.420377084036520521e-05,5.787199999999998422e-03,4.926808139421329918e-03,4.441903877878376761e-02,3.225193924760321601e-02,3.148725131242692543e-02,2.212531561855151860e-02,4.441903877878376761e-02
3.400000000000000355e+00,-6.097535280050171008e-02,4.739841923491176084e-02,8.409429233148080218e-01,6.437986106066453384e-01,1.673579525051299977e-01,2.889999999999997432e-02,7.674492094518674534e-01,6.931000000000000494e-01,3.036936834514833663e+02,3.560518230349318003e+01,3.886315299308239213e-02,3.104550000000000365e-02,3.061206513039584076e-02,4.207064561988226037e-02,2.884680187696227888e-02,2.867872993620740676e-02,-3.207492626799864771e-03,2.910200000000003409e-03,1.933335194188432263e-03,4.207064561988226037e-02,2.953446160224804454e-02,2.867872993620740676e-02,1.782783018314126541e-02,4.207064561988226037e-02
3.425000000000000266e+00,-3.616717744432579318e-01,-2.165026790605961149e-01,6.241735795495384487e-01,4.252501195240785403e-01,1.943917034035730629e-01,-2.283999999999999919e-01,-6.173621615780801319e-02,3.895000000000000129e-01,3.097315311567017488e+02,3.258434527154867055e+01,3.355549215216348247e-02,2.561799999999999494e-02,2.497353891057210035e-02,3.979713534576090339e-02,2.621135470645084148e-02,2.594461663487400774e-02,-6.241643193597420924e-03,1.000999999999976355e-04,-9.710777243019073912e-04,3.979713534576090339e-02,2.687807048071267496e-02,2.594461663487400774e-02,1.365692447928303077e-02,3.979713534576090339e-02
3.450000000000000178e+00,-6.743195719033250324e-01,-4.689332057838400125e-01,3.951507504595968001e-01,1.904222039961896984e-01,-1.320823564625908109e+00,-5.143999999999999684e-01,9.543874038547276450e-01,2.007999999999999785e-01,3.131637421448197074e+02,3.024558496276257458e+01,2.841054397144578830e-02,2.122639999999999944e-02,1.949791572537680831e-02,3.759126991490261555e-02,2.407158104350579433e-02,2.327874263448298162e-02,-9.180725943456827243e-03,-3.103099999999997961e-03,-3.780826909106173306e-03,3.759126991490261555e-02,2.383770692373855110e-02,2.327874263448298162e-02,9.614909013994480530e-03,3.759126991490261555e-02
3.475000000000000089e+00,-9.571111560267968610e-01,-6.945592064737572402e-01,1.697327852738980125e-01,-4.234617763209783808e-02,-9.010024873603189599e-01,-6.535999999999999588e-01,-2.085944721683754555e-01,-7.389999999999997959e-02,3.142012555638659705e+02,2.877207849825097341e+01,2.342661334841007054e-02,1.438110000000000430e-02,1.418425912926990322e-02,3.544719437924125777e-02,2.072229420892867519e-02,2.067633092247493642e-02,-1.202058103083118723e-02,-5.768699999999995533e-03,-6.492071793205033206e-03,3.544719437924125777e-02,2.128429022807084778e-02,2.067633092247493642e-02,5.703016158789440786e-03,3.544719437924125777e-02
3.500000000000000000e+00,-1.179390576771044419e+00,-8.844067196292592081e-01,-5.013352206836073355e-02,-2.561781613200841412e-01,-1.316502191086885709e+00,-8.914999999999999591e-01,2.320663060213325746e-01,-2.492999999999999661e-01,3.132272291538282616e+02,2.828107978597793348e+01,1.860196286093953461e-02,9.398099999999999510e-03,9.031536964078570179e-03,3.336090619121764161e-02,1.827010660987664001e-02,1.813437276345920487e-02,-1.475894333027810874e-02,-8.326600000000013851e-03,-9.102835799380634696e-03,3.336090619121764161e-02,1.880941334874289272e-02,1.813437276345920487e-02,1.921509765330712063e-03,3.336090619121764161e-02
3.525000000000000355e+00,-1.329466264932492203e+00,-1.033683337126110491e+00,-2.700215425046330608e-01,-4.376659764101126782e-01,-1.036014143955862998e+00,-1.025299999999999878e+00,2.039154554035433331e-01,-3.864999999999999547e-01,3.107805794757095441e+02,2.881911927420924613e+01,1.393514510343953072e-02,5.382000000000004836e-03,4.038900182919346118e-03,3.133057713418272577e-02,1.628043126260310391e-02,1.565186947806035400e-02,-1.739543203074319505e-02,-1.117449999999999520e-02,-1.161296929514100788e-02,3.133057713418272577e-02,1.601688654555196226e-02,1.565186947806035400e-02,-1.730143463651833032e-03,3.133057713418272577e-02
3.550000000000000266e+00,-1.411714461983088365e+00,-1.139004717360734720e+00,-4.956113372378004867e-01,-5.780888344335720630e-01,-9.316083774355713443e-01,-1.089599999999999902e+00,-1.465781317485534307e+00,-5.820999999999999508e-01,3.075285587621483501e+02,3.036244152074465319e+01,9.425304352847069939e-03,7.185999999999950240e-04,-7.940468746455786944e-04,2.935670602401404747e-02,1.395739802819865281e-02,1.322992960925272604e-02,-1.993140167116697753e-02,-1.466800000000000742e-02,-1.402397648389830387e-02,2.935670602401404747e-02,1.252971870006729105e-02,1.322992960925272604e-02,-5.253048659159954663e-03,2.935670602401404747e-02
3.575000000000000178e+00,-1.438635325682690480e+00,-1.197038469317168730e+00,-7.272860880215772372e-01,-6.743415094954288147e-01,-2.791652283169038906e+00,-1.278399999999999981e+00,-6.580237803606723279e-01,-7.292999999999999483e-01,3.042299383867840561e+02,3.282251603431617326e+01,5.072438376128612925e-03,-5.297300000000007385e-03,-5.466995606037395282e-03,2.744209955022521019e-02,1.093797842224846460e-02,1.087172230208573002e-02,-2.236966117409659727e-02,-1.759899999999998965e-02,-1.633871790812312444e-02,2.744209955022521019e-02,9.555677654668954732e-03,1.087172230208573002e-02,-8.648611398983992171e-03,2.744209955022521019e-02
3.600000000000000089e+00,-1.423419486837697256e+00,-1.205139449559743614e+00,-9.519751049252488384e-01,-7.291655988601245530e-01,-4.743138437406959618e-01,-1.157599999999999962e+00,-5.515132672939321301e-01,-7.631999999999999895e-01,3.016909866474827595e+02,3.605606935975133354e+01,8.776167236253188536e-04,-9.654599999999988885e-03,-9.978711183308792976e-03,2.559169321258236013e-02,8.738863564735608463e-03,8.582298090204736399e-03,-2.471407648895704301e-02,-1.963910000000001349e-02,-1.856100927351353111e-02,2.559169321258236013e-02,7.468263869283736298e-03,8.582298090204736399e-03,-1.191822988266586121e-02,2.559169321258236013e-02
3.625000000000000000e+00,-1.372803937309114986e+00,-1.162990388803159192e+00,-1.133023255139551377e+00,-7.492887002427923715e-01,-1.116747201950945456e+00,-1.192299999999999915e+00,-5.169586329241907530e-01,-7.053999999999999160e-01,3.007169113385144215e+02,3.987874614863854106e+01,-3.156846429792517159e-03,-1.383379999999999679e-02,-1.432684735169723403e-02,2.381223173035405816e-02,6.621779182066486399e-03,6.368297524627106708e-03,-2.696907816014657705e-02,-2.121430000000000884e-02,-2.069514487632434160e-02,2.381223173035405816e-02,5.846852994181004487e-03,6.368297524627106708e-03,-1.506296229496954624e-02,2.381223173035405816e-02
3.650000000000000355e+00,-1.281708184089525693e+00,-1.073792122934086990e+00,-1.212826567482560236e+00,-7.410314646992693932e-01,-2.115864962223173329e+00,-1.083599999999999897e+00,-1.405476582801984620e+00,-6.983000000000000318e-01,3.020617545135230557e+02,4.408124044009630182e+01,-7.027264488511012971e-03,-1.784299999999999081e-02,-1.850780398163975535e-02,2.211183856666823142e-02,4.588470603493093047e-03,4.237575501808396421e-03,-2.913910305517924265e-02,-2.268790000000001431e-02,-2.274537948344814917e-02,2.211183856666823142e-02,4.328416544945937194e-03,4.237575501808396421e-03,-1.808318377184512868e-02,2.211183856666823142e-02
3.675000000000000266e+00,-1.136361878594077890e+00,-9.443068137322028210e-01,-1.140463828866299378e+00,-7.055088490981533678e-01,-1.574331572553775982e-01,-8.736999999999999211e-01,-2.046819250309360072e+00,-7.163000000000000478e-01,3.063798573616430190e+02,4.844656609089710742e+01,-1.072849276797437947e-02,-2.169649999999998663e-02,-2.251663146986076017e-02,2.049952317913346020e-02,2.637192499763432035e-03,2.198774204572878296e-03,-3.122801594710784140e-02,-2.439410000000000883e-02,-2.471540567443364020e-02,2.049952317913346020e-02,2.576105975943630572e-03,2.198774204572878296e-03,-2.097825435754110956e-02,2.049952317913346020e-02
3.700000000000000178e+00,-9.286625581109317906e-01,-7.841051864300088159e-01,-9.101056311951540856e-01,-6.369096588055619401e-01,-1.480455963513181983e+00,-8.568000000000000060e-01,-1.063252932019247643e+00,-6.155000000000000471e-01,3.141819483669061128e+02,5.276707021060626346e+01,-1.425388434403888384e-02,-2.596199999999998856e-02,-2.634698426801041632e-02,1.898469026855310535e-02,4.852015320544235681e-04,2.608799088126189042e-04,-3.323857461259199092e-02,-2.611910000000000273e-02,-2.660786417682303728e-02,1.898469026855310535e-02,8.185594191853404721e-04,2.608799088126189042e-04,-2.374622947831543651e-02,1.898469026855310535e-02
3.725000000000000089e+00,-6.732265169325066800e-01,-6.047094222596236524e-01,-5.757818316011222848e-01,-5.257123686854836553e-01,-1.267762327467736094e+00,-5.799999999999998490e-01,-7.520462114753148630e-02,-5.577999999999999625e-01,3.257986512867014994e+02,5.685983998774533177e+01,-1.759529449691583924e-02,-2.885939999999999339e-02,-2.999112417328176489e-02,1.757670790540043909e-02,-9.669124056048585122e-04,-1.567201602312299265e-03,-3.517200240231627834e-02,-2.815809999999999147e-02,-2.842392257096946345e-02,1.757670790540043909e-02,-1.226966464152013606e-03,-1.567201602312299265e-03,-2.638364844961605879e-02,1.757670790540043909e-02
3.750000000000000000e+00,-4.121607917121009601e-01,-4.188778434115782434e-01,-2.243512068707832485e-01,-3.654196344012543562e-01,2.212239856919831771e-01,-4.227000000000000202e-01,2.368036054451954642e-01,-3.761999999999999789e-01,3.413537764162900316e+02,6.057930696377984958e+01,-2.074314653377914985e-02,-3.219229999999998620e-02,-3.343997260248735004e-02,1.628455849709346467e-02,-2.623229865747477105e-03,-3.277019542004989440e-03,-3.702770503087261800e-02,-2.959129999999999053e-02,-3.016295306048236147e-02,1.628455849709346467e-02,-2.638937829015426239e-03,-3.277019542004989440e-03,-2.888542578232588393e-02,1.628455849709346467e-02
3.775000000000000355e+00,-1.989862023326200713e-01,-2.398790207469714830e-01,7.289006199090339311e-02,-1.590468310265706064e-01,-3.281312524154081367e-01,-2.418999999999999484e-01,1.181311136295119246e-01,-2.039999999999999591e-01,3.607491756515242969e+02,6.382610064219851154e+01,-2.368656704918064432e-02,-3.537069999999999798e-02,-3.668320991021745830e-02,1.511656228769247233e-02,-4.183554217030407453e-03,-4.860876776198980176e-03,-3.880312933687311838e-02,-3.096619999999998540e-02,-3.182233313401847813e-02,1.511656228769247233e-02,-3.968878719035105231e-03,-4.860876776198980176e-03,-3.124484819302688135e-02,1.511656228769247233e-02
3.800000000000000266e+00,-7.063643403174132973e-02,-8.085572355254214139e-02,2.915219526445013143e-01,7.836302658832251800e-02,4.968496905513300477e-01,-3.689999999999999530e-02,-2.484825053138127737e-01,8.610000000000000986e-02,3.836622450145141556e+02,6.655152487610018852e+01,-2.641358387901308197e-02,-3.886580000000000590e-02,-3.970941888924500729e-02,1.408015541735182889e-02,-5.871287603708924205e-03,-6.312034513974076194e-03,-4.049373929636491259e-02,-3.253350000000000686e-02,-3.339738437527092763e-02,1.408015541735182889e-02,-5.445427266222308167e-03,-6.312034513974076194e-03,-3.345366158768899728e-02,1.408015541735182889e-02
