Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Left
2.350000000000000089e+00,1.241893960966032218e+00,7.066999999999999948e-01,1.409313000000000093e-01,1.667417754185302470e-01,1.406557298400379352e-01,1.664027822473009843e-01,1.401633132252061154e-01,1.637494566362912574e-01,-4.924166148318198655e-04,-2.653325611009726970e-03,2.404840942428260187e-01
2.375000000000000000e+00,1.841203677303081099e+00,7.627000000000000446e-01,1.391079000000000065e-01,1.648812544359042898e-01,1.387567037958125638e-01,1.644760964188509977e-01,1.381929934472805044e-01,1.620433026914970265e-01,-5.637103485320593688e-04,-2.432793727353971258e-03,2.404840942428260187e-01
2.400000000000000355e+00,1.050389145203262764e+00,8.505000000000000338e-01,1.371603000000000128e-01,1.629387029784346019e-01,1.367016243663295993e-01,1.624395846159337464e-01,1.360659132456969456e-01,1.602312105444754775e-01,-6.357111206326537811e-04,-2.208374071458268917e-03,2.404840942428260187e-01
2.425000000000000266e+00,1.218335436670215932e+00,1.034599999999999964e+00,1.350805999999999951e-01,1.609088850583652308e-01,1.344870975998063156e-01,1.602931258240219980e-01,1.337784831711033573e-01,1.583136125237461223e-01,-7.086144287029583211e-04,-1.979513300275875798e-03,2.404840942428260187e-01
2.450000000000000178e+00,2.056495929951603241e+00,1.249600000000000044e+00,1.324557000000000095e-01,1.584043375817533739e-01,1.321109461580040612e-01,1.580374630471078623e-01,1.313282542457684665e-01,1.562922261672236579e-01,-7.826919122355946445e-04,-1.745236879884204395e-03,2.404840942428260187e-01
2.475000000000000089e+00,2.023695513347399277e+00,1.546000000000000041e+00,1.300364000000000242e-01,1.561423908711687125e-01,1.295725467297367262e-01,1.556741219471565185e-01,1.287142836029481208e-01,1.541698685780739653e-01,-8.582631267886053905e-04,-1.504253369082553249e-03,2.404840942428260187e-01
2.500000000000000000e+00,2.314268636726370065e+00,1.789699999999999847e+00,1.274904000000000037e-01,1.538001590149923048e-01,1.268731323426226520e-01,1.532052507899115679e-01,1.259374548584220044e-01,1.519501551076139767e-01,-9.356774842006476689e-04,-1.255095682297591164e-03,2.404840942428260187e-01
2.525000000000000355e+00,2.976623985873169342e+00,2.125599999999999934e+00,1.238893999999999967e-01,1.505451199600228995e-01,1.240160359228739961e-01,1.506334035514337866e-01,1.230007292098678762e-01,1.496371403663211974e-01,-1.015306713006119965e-03,-9.962631851125891558e-04,2.404840942428260187e-01
2.550000000000000266e+00,3.478789193727832352e+00,2.367399999999999949e+00,1.210297999999999929e-01,1.479969392521111593e-01,1.210068536725470156e-01,1.479612931496542272e-01,1.199093135385464054e-01,1.472349605720983667e-01,-1.097540134000610235e-03,-7.263325775558604480e-04,2.404840942428260187e-01
2.575000000000000178e+00,2.996065979020674508e+00,2.602200000000000291e+00,1.185636999999999941e-01,1.458187683456222405e-01,1.178535107546240385e-01,1.451915444308506664e-01,1.166707387248925865e-01,1.447475189519385474e-01,-1.182772029731452013e-03,-4.440254789121189649e-04,2.404840942428260187e-01
2.600000000000000089e+00,3.899537007364413110e+00,2.813099999999999934e+00,1.149743000000000015e-01,1.426719397042764681e-01,1.145662171929493489e-01,1.423264765413334576e-01,1.132948422769837621e-01,1.421782324727104141e-01,-1.271374915965586827e-03,-1.482440686230435123e-04,2.404840942428260187e-01
2.625000000000000000e+00,3.461188980562023509e+00,2.942099999999999937e+00,1.117487000000000064e-01,1.398567236208096143e-01,1.111573084801953659e-01,1.393679416497557444e-01,1.097936460328118591e-01,1.395298440817317465e-01,-1.363662447383506837e-03,1.619024319760020703e-04,2.404840942428260187e-01
2.650000000000000355e+00,3.589564828481336622e+00,2.978200000000000180e+00,1.078363999999999989e-01,1.364446049331607125e-01,1.076409727161046492e-01,1.363172418763156646e-01,1.061811186354662540e-01,1.368043048063665723e-01,-1.459854080638395279e-03,4.870629300509077275e-04,2.404840942428260187e-01
2.675000000000000266e+00,4.595870778371100585e+00,2.979700000000000237e+00,1.044107999999999981e-01,1.334461292782344322e-01,1.040328736717689856e-01,1.331751391558187170e-01,1.024728200332477163e-01,1.340027364906935248e-01,-1.560053638521269326e-03,8.275973348748077996e-04,2.404840942428260187e-01
2.700000000000000178e+00,3.748439990320839410e+00,2.914200000000000124e+00,1.009219999999999978e-01,1.303691138069684452e-01,1.003496864581556042e-01,1.299419642051614365e-01,9.868544082613098234e-02,1.311254894599546694e-01,-1.664245632024621835e-03,1.183525254793232895e-03,2.404840942428260187e-01
2.725000000000000089e+00,3.134260433034312676e+00,2.737999999999999989e+00,9.735370000000000135e-02,1.271891239098347781e-01,9.660856893461845785e-02,1.266178214963512294e-01,9.483626486153125257e-02,1.281723073663389167e-01,-1.772304073087205278e-03,1.554485869987687341e-03,2.404840942428260187e-01
2.750000000000000000e+00,3.906960766077784086e+00,2.534100000000000019e+00,9.372479999999999700e-02,1.239079049160854290e-01,9.282659713329219353e-02,1.232028779310551658e-01,9.094259129525254781e-02,1.251426036744107406e-01,-1.884005838039645719e-03,1.939725743355574794e-03,2.404840942428260187e-01
2.775000000000000355e+00,2.629339011003670734e+00,2.095800000000000107e+00,8.948310000000000985e-02,1.200053487086261139e-01,8.902019638479434505e-02,1.196977145495609351e-01,8.702115191076875700e-02,1.220358393034297745e-01,-1.999044474025588047e-03,2.338124753868839334e-03,2.404840942428260187e-01
2.800000000000000266e+00,2.183779990581842245e+00,1.888500000000000068e+00,8.645369999999999444e-02,1.171604620278753478e-01,8.520460120840618601e-02,1.161037138008125524e-01,8.308755596775341257e-02,1.188519711697417075e-01,-2.117045240652773441e-03,2.748257368929155064e-03,2.404840942428260187e-01
2.825000000000000178e+00,1.782541355389329452e+00,1.415599999999999969e+00,8.218820000000000292e-02,1.130641742734446731e-01,8.139337621227399344e-02,1.124234502446231909e-01,7.915579228930445799e-02,1.155919261323134217e-01,-2.237583922969535455e-03,3.168475887690230808e-03,2.404840942428260187e-01
2.850000000000000089e+00,1.494225492221363139e+00,1.079099999999999948e+00,7.791339999999999377e-02,1.088457134713743668e-01,7.759802722600864233e-02,1.086610504762087620e-01,7.523781726914088863e-02,1.122580521927533520e-01,-2.360209956867753700e-03,3.597001716544590000e-03,2.404840942428260187e-01
2.875000000000000000e+00,1.313871815871334281e+00,7.880000000000000338e-01,7.429370000000000418e-02,1.051840127006902631e-01,7.382772680751469030e-02,1.048224887756451229e-01,7.134325652661101247e-02,1.088545057332061250e-01,-2.484470280903677830e-03,4.032016957561002091e-03,2.404840942428260187e-01
2.900000000000000355e+00,3.067523365303593819e-01,3.859000000000000208e-01,7.130730000000000401e-02,1.020947799246602894e-01,7.008917142767014108e-02,1.009157884854605669e-01,6.747924366802224294e-02,1.053875411571976312e-01,-2.609927759647898138e-03,4.471752671737064255e-03,2.404840942428260187e-01
2.925000000000000266e+00,-3.543561123643667599e-01,1.677000000000000157e-01,6.713980000000001336e-02,9.768258757561863737e-02,6.638657947377499258e-02,9.695110517786285909e-02,6.365040823925824376e-02,1.018656750994058335e-01,-2.736171234516748818e-03,4.914569921542974451e-03,2.404840942428260187e-01
2.950000000000000178e+00,6.479887386168371732e-03,1.880000000000003543e-02,6.356749999999999901e-02,9.381493795319921503e-02,6.272183026372810111e-02,9.294067585028664702e-02,5.985900805055951318e-02,9.829970552120338712e-02,-2.862822213168587926e-03,5.359029670916740096e-03,2.404840942428260187e-01
2.975000000000000089e+00,5.777682459319650327e-02,-1.935000000000000053e-01,6.001230000000000453e-02,8.989841911172392896e-02,5.909473513422999758e-02,8.889862807052331672e-02,5.610518736703887926e-02,9.470257748658732211e-02,-2.989547767191118310e-03,5.803949416064005384e-03,2.404840942428260187e-01
3.000000000000000000e+00,2.354697250437166600e-01,-1.715999999999999748e-01,5.593959999999999905e-02,8.534660042252270595e-02,5.550342299025549930e-02,8.484065344007965526e-02,5.238733934218851862e-02,9.108909831961795045e-02,-3.116083648066980683e-03,6.248444879538295194e-03,2.404840942428260187e-01
3.025000000000000355e+00,-6.660593349456792600e-01,-2.090999999999999526e-01,5.193519999999999387e-02,8.082096167210141291e-02,5.194481509237165728e-02,8.078356014691401299e-02,4.870255529351871782e-02,8.747551324481145363e-02,-3.242259798852939467e-03,6.691953097897440639e-03,2.404840942428260187e-01
3.050000000000000266e+00,1.252256978088645001e-01,-1.118000000000000105e-01,4.910290000000000488e-02,7.760431986067586885e-02,4.841515786169036523e-02,7.674472892122856382e-02,4.504714453799694290e-02,8.387896025061457317e-02,-3.368013323693422323e-03,7.134231329386009346e-03,2.404840942428260187e-01
3.075000000000000178e+00,2.453328698361051385e-01,-4.759999999999998260e-02,4.519629999999999481e-02,7.316769290210628496e-02,4.491057854271530980e-02,7.274150463446280024e-02,4.141720051411990067e-02,8.031683119117380421e-02,-3.493378028595409135e-03,7.575326556711003967e-03,2.404840942428260187e-01
3.100000000000000089e+00,-3.582547192531005953e-01,9.769999999999999518e-02,4.243370000000000475e-02,7.004529887028843049e-02,4.142762698645027775e-02,6.879056145493694929e-02,3.780917500541323972e-02,7.680607624814367318e-02,-3.618451981037038023e-03,8.015514793206723887e-03,2.404840942428260187e-01
3.125000000000000000e+00,-1.472932960258516444e-01,2.414999999999999925e-01,3.856390000000000512e-02,6.570990100833451475e-02,3.796376774099961826e-02,6.490728242644935864e-02,3.422041020266093636e-02,7.336250283097139890e-02,-3.743357538338681900e-03,8.455220404522040267e-03,2.404840942428260187e-01
3.150000000000000355e+00,9.184572541856809158e-01,4.193999999999999950e-01,3.469419999999999449e-02,6.143733499945239207e-02,3.451779002964981691e-02,6.110519430867339397e-02,3.064957599504900682e-02,7.000013363165251412e-02,-3.868214034600810092e-03,8.894939322979120155e-03,2.404840942428260187e-01
3.175000000000000266e+00,7.594260221339141914e-01,5.809999999999999609e-01,3.196009999999999823e-02,5.846503928330605560e-02,3.109010884616363046e-02,5.739549547937530805e-02,2.709697274823671953e-02,6.673068752561067685e-02,-3.993136097926910932e-03,9.335192046235368801e-03,2.404840942428260187e-01
3.200000000000000178e+00,1.321643488267510103e+00,7.466000000000000414e-01,2.870919999999999722e-02,5.499008874258533991e-02,2.768293792957314189e-02,5.378670884949971615e-02,2.356468553873234534e-02,6.356322147684111135e-02,-4.118252390840796556e-03,9.776512627341395201e-03,2.404840942428260187e-01
3.225000000000000089e+00,1.568844505001493195e+00,8.989000000000000323e-01,2.492590000000000083e-02,5.103342732831419454e-02,2.430032428354696877e-02,5.028448350174424819e-02,2.005660136274245789e-02,6.050393403218790739e-02,-4.243722920804510884e-03,1.021945053044365920e-02,2.404840942428260187e-01
3.250000000000000000e+00,4.579847676859113426e-01,9.734000000000000430e-01,2.169530000000000416e-02,4.772951905428893249e-02,2.094804356271932552e-02,4.689155873566516058e-02,1.657831141818603971e-02,5.755610816170733668e-02,-4.369732144533285817e-03,1.066454942604217609e-02,2.404840942428260187e-01
3.275000000000000355e+00,1.467463794384167519e+00,1.102100000000000080e+00,1.851590000000000180e-02,4.453731185239129947e-02,1.763336538457181690e-02,4.360789313101724740e-02,1.313691338814247656e-02,5.472017658513328442e-02,-4.496451996429340348e-03,1.111228345411603702e-02,2.404840942428260187e-01
3.300000000000000266e+00,9.682439996290200801e-01,1.034799999999999942e+00,1.539209999999999884e-02,4.145855105187330053e-02,1.436470675306486880e-02,4.043094995097085836e-02,9.740716067111351156e-03,5.199391362135625388e-02,-4.623990685953517643e-03,1.156296367038539552e-02,2.404840942428260187e-01
3.325000000000000178e+00,1.273152020241012705e+00,1.076000000000000068e+00,1.179139999999999529e-02,3.796963787713664162e-02,1.115119964933495786e-02,3.735611954083753461e-02,6.398846718676076684e-03,4.937276965698801645e-02,-4.752352930658881175e-03,1.201665011615048184e-02,2.404840942428260187e-01
3.350000000000000089e+00,1.184178234424819287e+00,9.662999999999999368e-01,8.749399999999993988e-03,3.506191934331408938e-02,8.002204890325517045e-03,3.437725013115571632e-02,3.120775869865650975e-03,4.685035342166099515e-02,-4.881429020459866069e-03,1.247310329050527883e-02,2.404840942428260187e-01
3.375000000000000000e+00,1.461679108079839473e+00,8.176999999999999824e-01,5.787199999999998422e-03,3.225193924760321601e-02,4.926808139421329918e-03,3.148725131242692543e-02,-8.420377084036520521e-05,4.441903877878376761e-02,-5.011011910261695124e-03,1.293178746635684218e-02,2.404840942428260187e-01
3.400000000000000355e+00,7.674492094518674534e-01,6.931000000000000494e-01,2.910200000000003409e-03,2.953446160224804454e-02,1.933335194188432263e-03,2.867872993620740676e-02,-3.207492626799864771e-03,4.207064561988226037e-02,-5.140827820988297034e-03,1.339191568367485360e-02,2.404840942428260187e-01
3.425000000000000266e+00,-6.173621615780801319e-02,3.895000000000000129e-01,1.000999999999976355e-04,2.687807048071267496e-02,-9.710777243019073912e-04,2.594461663487400774e-02,-6.241643193597420924e-03,3.979713534576090339e-02,-5.270565469295513533e-03,1.385251871088689565e-02,2.404840942428260187e-01
3.450000000000000178e+00,9.543874038547276450e-01,2.007999999999999785e-01,-3.103099999999997961e-03,2.383770692373855110e-02,-3.780826909106173306e-03,2.327874263448298162e-02,-9.180725943456827243e-03,3.759126991490261555e-02,-5.399899034350653937e-03,1.431252728041963393e-02,2.404840942428260187e-01
3.475000000000000089e+00,-2.085944721683754555e-01,-7.389999999999997959e-02,-5.768699999999995533e-03,2.128429022807084778e-02,-6.492071793205033206e-03,2.067633092247493642e-02,-1.202058103083118723e-02,3.544719437924125777e-02,-5.528509237626154024e-03,1.477086345676632134e-02,2.404840942428260187e-01
3.500000000000000000e+00,2.320663060213325746e-01,-2.492999999999999661e-01,-8.326600000000013851e-03,1.880941334874289272e-02,-9.102835799380634696e-03,1.813437276345920487e-02,-1.475894333027810874e-02,3.336090619121764161e-02,-5.656107530897474048e-03,1.522653342775843674e-02,2.404840942428260187e-01
3.525000000000000355e+00,2.039154554035433331e-01,-3.864999999999999547e-01,-1.117449999999999520e-02,1.601688654555196226e-02,-1.161296929514100788e-02,1.565186947806035400e-02,-1.739543203074319505e-02,3.133057713418272577e-02,-5.782462735602187168e-03,1.567870765612237177e-02,2.404840942428260187e-01
3.550000000000000266e+00,-1.465781317485534307e+00,-5.820999999999999508e-01,-1.466800000000000742e-02,1.252971870006729105e-02,-1.402397648389830387e-02,1.322992960925272604e-02,-1.993140167116697753e-02,2.935670602401404747e-02,-5.907425187268673661e-03,1.612677641476132143e-02,2.404840942428260187e-01
3.575000000000000178e+00,-6.580237803606723279e-01,-7.292999999999999483e-01,-1.759899999999998965e-02,9.555677654668954732e-03,-1.633871790812312444e-02,1.087172230208573002e-02,-2.236966117409659727e-02,2.744209955022521019e-02,-6.030943265973472828e-03,1.657037724813947843e-02,2.404840942428260187e-01
3.600000000000000089e+00,-5.515132672939321301e-01,-7.631999999999999895e-01,-1.963910000000001349e-02,7.468263869283736298e-03,-1.856100927351353111e-02,8.582298090204736399e-03,-2.471407648895704301e-02,2.559169321258236013e-02,-6.153067215443511900e-03,1.700939512237762546e-02,2.404840942428260187e-01
3.625000000000000000e+00,-5.169586329241907530e-01,-7.053999999999999160e-01,-2.121430000000000884e-02,5.846852994181004487e-03,-2.069514487632434160e-02,6.368297524627106708e-03,-2.696907816014657705e-02,2.381223173035405816e-02,-6.273933283822235446e-03,1.744393420572695058e-02,2.404840942428260187e-01
3.650000000000000355e+00,-1.405476582801984620e+00,-6.983000000000000318e-01,-2.268790000000001431e-02,4.328416544945937194e-03,-2.274537948344814917e-02,4.237575501808396421e-03,-2.913910305517924265e-02,2.211183856666823142e-02,-6.393723571731093486e-03,1.787426306485983413e-02,2.404840942428260187e-01
3.675000000000000266e+00,-2.046819250309360072e+00,-7.163000000000000478e-01,-2.439410000000000883e-02,2.576105975943630572e-03,-2.471540567443364020e-02,2.198774204572878296e-03,-3.122801594710784140e-02,2.049952317913346020e-02,-6.512610272674201201e-03,1.830074897456058364e-02,2.404840942428260187e-01
3.700000000000000178e+00,-1.063252932019247643e+00,-6.155000000000000471e-01,-2.611910000000000273e-02,8.185594191853404721e-04,-2.660786417682303728e-02,2.608799088126189042e-04,-3.323857461259199092e-02,1.898469026855310535e-02,-6.630710435768953637e-03,1.872381035974048785e-02,2.404840942428260187e-01
3.725000000000000089e+00,-7.520462114753148630e-02,-5.577999999999999625e-01,-2.815809999999999147e-02,-1.226966464152013606e-03,-2.842392257096946345e-02,-1.567201602312299265e-03,-3.517200240231627834e-02,1.757670790540043909e-02,-6.748079831346814883e-03,1.914390950771273706e-02,2.404840942428260187e-01
3.750000000000000000e+00,2.368036054451954642e-01,-3.761999999999999789e-01,-2.959129999999999053e-02,-2.638937829015426239e-03,-3.016295306048236147e-02,-3.277019542004989440e-03,-3.702770503087261800e-02,1.628455849709346467e-02,-6.864751970390256530e-03,1.956157803909845325e-02,2.404840942428260187e-01
3.775000000000000355e+00,1.181311136295119246e-01,-2.039999999999999591e-01,-3.096619999999998540e-02,-3.968878719035105231e-03,-3.182233313401847813e-02,-4.860876776198980176e-03,-3.880312933687311838e-02,1.511656228769247233e-02,-6.980796202854640253e-03,1.997743906389145424e-02,2.404840942428260187e-01
3.800000000000000266e+00,-2.484825053138127737e-01,8.610000000000000986e-02,-3.253350000000000686e-02,-5.445427266222308167e-03,-3.339738437527092763e-02,-6.312034513974076194e-03,-4.049373929636491259e-02,1.408015541735182889e-02,-7.096354921093984969e-03,2.039218993132590335e-02,2.404840942428260187e-01
3.825000000000000178e+00,3.868001146252537104e-01,3.861999999999999877e-01,-3.452459999999999557e-02,-7.241371066524473349e-03,-3.488145502468398274e-02,-7.624813840336775242e-03,-4.209309052366211334e-02,1.318172389864722370e-02,-7.211635498978130610e-03,2.080653773898399894e-02,2.404840942428260187e-01
3.850000000000000089e+00,1.054770715474119047e+00,5.559000000000000608e-01,-3.592689999999999079e-02,-8.447393579652554343e-03,-3.626614185010028357e-02,-8.794594354043354725e-03,-4.359300400736134534e-02,1.242651412208628167e-02,-7.326862157261061770e-03,2.122110847612963813e-02,2.404840942428260187e-01
3.875000000000000000e+00,3.503957898100265589e-01,7.080999999999999517e-01,-3.721270000000001521e-02,-9.505063106361118924e-03,-3.754163716305557869e-02,-9.817719365770772103e-03,-4.498385009726788009e-02,1.181863761639164422e-02,-7.442212934212301401e-03,2.163635698216241632e-02,2.404840942428260187e-01
3.900000000000000355e+00,7.066417141758883913e-01,8.249999999999999556e-01,-3.836850000000001371e-02,-1.040739832964218854e-02,-3.869717811688354325e-02,-1.069132528168585325e-02,-4.625494644590384674e-02,1.136116827322047190e-02,-7.557768329020303488e-03,2.205249355490632515e-02,2.404840942428260187e-01
3.925000000000000266e+00,1.235963635032673924e+00,8.867000000000000437e-01,-3.955119999999999469e-02,-1.126435499237140279e-02,-3.972156836135322389e-02,-1.141311927250130212e-02,-4.739505628410906751e-02,1.105631429012987957e-02,-7.673487922755843627e-03,2.246943356263118169e-02,2.404840942428260187e-01
3.950000000000000178e+00,4.378336353717824925e-01,8.109999999999999432e-01,-4.028309999999998836e-02,-1.175304718292981450e-02,-4.060373720579271706e-02,-1.198113357997181855e-02,-4.839295596565055396e-02,1.090564352678257201e-02,-7.789218759857836905e-03,2.288677710675439056e-02,2.404840942428260187e-01
3.975000000000000089e+00,9.779405653808249665e-01,7.785999999999999588e-01,-4.102690000000001197e-02,-1.220159680069235822e-02,-4.133329900261094314e-02,-1.239348649876151169e-02,-4.923802732091250856e-02,1.091034056273990603e-02,-7.904728318301565415e-03,2.330382706150141772e-02,2.404840942428260187e-01
4.000000000000000000e+00,6.278705001170621358e-01,5.193999999999999728e-01,-4.161699999999999428e-02,-1.249655744427939988e-02,-4.190107566989878518e-02,-1.264817906211151283e-02,-4.992082240422316547e-02,1.107146485430073220e-02,-8.019746734324380288e-03,2.371964391641224329e-02,2.404840942428260187e-01
4.025000000000000355e+00,-3.224463146037671035e-01,2.483000000000000207e-01,-4.210820000000001229e-02,-1.264665575995091266e-02,-4.229954809818192024e-02,-1.274295284844571483e-02,-5.043354858631227122e-02,1.139016570876415224e-02,-8.134000488130350981e-03,2.413311855720986707e-02,2.404840942428260187e-01
4.049999999999999822e+00,-2.087379746631543020e-01,-2.280000000000004592e-02,-4.235919999999998575e-02,-1.261174917491102512e-02,-4.252320741661572145e-02,-1.267522842210709773e-02,-5.077043350279974304e-02,1.186780889427092520e-02,-8.247226086184021587e-03,2.454303731637802466e-02,2.404840942428260187e-01
4.075000000000000178e+00,-1.177053954459749585e+00,-4.389999999999999458e-01,-4.245140000000000718e-02,-1.238136571364777463e-02,-4.256878433995607558e-02,-1.244213622418080360e-02,-5.092794987411310148e-02,1.250599142979108742e-02,-8.359165534157025901e-03,2.494812765397189103e-02,2.404840942428260187e-01
4.100000000000000533e+00,-1.488198815183136015e+00,-7.181000000000000716e-01,-4.235370000000000107e-02,-1.201659189998095963e-02,-4.243534354817571352e-02,-1.204064288786221154e-02,-5.090490081829110447e-02,1.330645261134890539e-02,-8.469557270115390946e-03,2.534709549921111693e-02,2.404840942428260187e-01
4.125000000000000000e+00,-1.851905034231831948e+00,-1.025399999999999867e+00,-4.214889999999999609e-02,-1.159422222099833200e-02,-4.212423963015657358e-02,-1.146776671309911351e-02,-5.070237749106425856e-02,1.427090769093869102e-02,-8.578137860907684986e-03,2.573867440403780626e-02,2.404840942428260187e-01
4.150000000000000355e+00,-1.722241312428659299e+00,-1.298500000000000210e+00,-4.167490000000000777e-02,-1.081231471610487327e-02,-4.163894085847209131e-02,-1.072086717975734294e-02,-5.032360066619823158e-02,1.540082659837922752e-02,-8.684659807726140268e-03,2.612169377813657045e-02,2.404840942428260187e-01
4.174999999999999822e+00,-2.130114592805844698e+00,-1.536099999999999799e+00,-4.109129999999999033e-02,-9.958848711879644822e-03,-4.098473625390235131e-02,-9.797985662671149232e-03,-4.977365365397831698e-02,1.669716590326911915e-02,-8.788917400075965669e-03,2.649515156594026838e-02,2.404840942428260187e-01
4.200000000000000178e+00,-3.523404086140263125e+00,-1.656400000000000095e+00,-4.022030000000000743e-02,-8.759807515759540641e-03,-4.016834938984215758e-02,-8.698208602312513041e-03,-4.905911627153778515e-02,1.816005867684017394e-02,-8.890766881695627566e-03,2.685826727915268525e-02,2.404840942428260187e-01
4.225000000000000533e+00,-2.545891505773743013e+00,-1.775799999999999823e+00,-3.931729999999999253e-02,-7.557275661135447187e-03,-3.919748861314511362e-02,-7.422020804897272624e-03,-4.818762194899023354e-02,1.978848269952829600e-02,-8.990133335845119922e-03,2.721050350442556776e-02,2.404840942428260187e-01
4.250000000000000000e+00,-3.056289225563978196e+00,-1.928999999999999826e+00,-3.827770000000001172e-02,-6.195918844579869494e-03,-3.808036738569006707e-02,-5.971615632590162107e-03,-4.716737478464771982e-02,2.157994923831214884e-02,-9.087007398957652748e-03,2.755156487090230921e-02,2.404840942428260187e-01
4.275000000000000355e+00,-3.530999304963963858e+00,-1.994299999999999962e+00,-3.711910000000000209e-02,-4.694935687864746840e-03,-3.682523000861892548e-02,-4.351130720389765998e-03,-4.600666935824976322e-02,2.353026102379466439e-02,-9.181439349630837743e-03,2.788139174418443125e-02,2.404840942428260187e-01
4.299999999999999822e+00,-2.985628375294929970e+00,-1.917899999999999938e+00,-3.584229999999999361e-02,-3.050835532486088214e-03,-3.543991698792636064e-02,-2.566782417650903102e-03,-4.471345061011945676e-02,2.563337317925926465e-02,-9.273533622193096126e-03,2.820015559691016818e-02,2.404840942428260187e-01
4.325000000000000178e+00,-3.125943616962857607e+00,-1.832500000000000018e+00,-3.443850000000000383e-02,-1.251401073679934191e-03,-3.393150083086868968e-02,-6.268790763669220088e-04,-4.329494100900982412e-02,2.788136840125118171e-02,-9.363440178141134440e-03,2.850824747761810524e-02,2.404840942428260187e-01
4.350000000000000533e+00,-3.135515745675686361e+00,-1.585999999999999854e+00,-3.263740000000001779e-02,1.047197551196597624e-03,-3.230601739999020006e-02,1.458297921986596336e-03,-4.175735524896036915e-02,3.026454407326005860e-02,-9.451337848970169098e-03,2.880624615127346314e-02,2.404840942428260187e-01
4.375000000000000000e+00,-2.608753564137885839e+00,-1.444199999999999928e+00,-3.096830000000000069e-02,3.164281933865719255e-03,-3.056831052424240081e-02,3.676746565823188918e-03,-4.010572045894170851e-02,3.277160888022920271e-02,-9.537409934699307701e-03,2.909486231440601423e-02,2.404840942428260187e-01
4.400000000000000355e+00,-2.549918432343448504e+00,-1.293899999999999828e+00,-2.921080000000000551e-02,5.379104754646523226e-03,-2.872199892741360283e-02,6.015120860296940125e-03,-3.834381850855653195e-02,3.538999234168714592e-02,-9.621819581142929123e-03,2.937487148139020579e-02,2.404840942428260187e-01
4.424999999999999822e+00,-2.379955426657132556e+00,-1.076099999999999834e+00,-2.736449999999999300e-02,7.679448708775050113e-03,-2.676956531839065276e-02,8.459212613871428324e-03,-3.647426124963544514e-02,3.810627065928245266e-02,-9.704695931244792378e-03,2.964705804541102607e-02,2.404840942428260187e-01
4.450000000000000178e+00,-1.321013581497358924e+00,-7.794999999999999707e-01,-2.507609999999999700e-02,1.048942880448592088e-02,-2.471255836713396464e-02,1.099451053330769042e-02,-3.449869709720052718e-02,4.090669987942607139e-02,-9.786138730066562541e-03,2.991218934611838270e-02,2.404840942428260187e-01
4.475000000000000533e+00,-1.379796937854153027e+00,-5.773000000000000353e-01,-2.300210000000001490e-02,1.298874029334180086e-02,-2.255188992318141183e-02,1.360680198227882942e-02,-3.241813075809755335e-02,4.377782611249131373e-02,-9.866240834916141511e-03,3.017102413021248430e-02,2.404840942428260187e-01
4.500000000000000000e+00,-1.401411138713777760e+00,-3.717000000000000304e-01,-2.048330000000001330e-02,1.596452666799213008e-02,-2.028820281802051068e-02,1.628277841715770197e-02,-3.023332286843869940e-02,4.670712205996463418e-02,-9.945120050418188723e-03,3.042434364280693221e-02,2.404840942428260187e-01
4.525000000000000355e+00,-3.852616271749153554e-01,-1.035000000000000364e-01,-1.861410000000000842e-02,1.812524428196111287e-02,-1.792227942363726345e-02,1.901060401749534237e-02,-2.794522755213675949e-02,4.968358816572943787e-02,-1.002294812849949604e-02,3.067298414823409550e-02,2.404840942428260187e-01
4.549999999999999822e+00,-1.651607263892632960e-01,9.050000000000002487e-02,-1.547100000000000385e-02,2.166477200500561279e-02,-1.545545817396953153e-02,2.178040853357072690e-02,-2.555542455563569737e-02,5.269825942093408350e-02,-1.009996638166616584e-02,3.091785088736335660e-02,2.404840942428260187e-01
4.575000000000000178e+00,-7.036600681108277078e-01,3.114999999999999991e-01,-1.341700000000000184e-02,2.392148272783427981e-02,-1.289002468872218685e-02,2.458466980244983571e-02,-2.306650709366970392e-02,5.574457375584458696e-02,-1.017648240494751707e-02,3.115990395339475125e-02,2.404840942428260187e-01
4.600000000000000533e+00,-5.604538055966113985e-01,4.544000000000000261e-01,-1.046289999999999026e-02,2.709449130795997182e-02,-1.022954599051831281e-02,2.741845843340481176e-02,-2.048239486638496476e-02,5.881857866803774648e-02,-1.025284887586665195e-02,3.140012023463293472e-02,2.404840942428260187e-01
4.625000000000000000e+00,6.380680193858155880e-01,6.112999999999999545e-01,-6.964799999999996688e-03,3.075444674939208090e-02,-7.479120423327840356e-03,3.027952632503341096e-02,-1.780855149396980489e-02,6.191897074012696345e-02,-1.032943107064196453e-02,3.163944441509355249e-02,2.404840942428260187e-01
4.650000000000000355e+00,-7.976160783557543210e-01,5.914000000000000368e-01,-4.713899999999995698e-03,3.306526267903257127e-02,-4.645521948546999305e-03,3.316823127609451471e-02,-1.505209401216495851e-02,6.504697255410711587e-02,-1.040657206361795921e-02,3.187874127801260116e-02,2.404840942428260187e-01
