Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Left
2.350000000000000089e+00,1.360597579791023248e+00,5.884000000000000341e-01,1.408303999999999945e-01,1.642913331487302342e-01,1.401474219529776910e-01,1.636492206054072640e-01,1.399787684926632469e-01,1.635976736609445203e-01,-1.686534603144440592e-04,-5.154694446274366015e-05,1.559532809073971640e-03
2.375000000000000000e+00,1.217831784464222800e+00,7.862000000000000099e-01,1.385611999999999955e-01,1.622981671429526984e-01,1.381789870541678122e-01,1.619287382552977717e-01,1.380063941718158438e-01,1.618765767886227169e-01,-1.725928823519684574e-04,-5.216146667505472401e-05,1.559532809073971640e-03
2.400000000000000355e+00,1.273726259277896622e+00,1.047800000000000065e+00,1.364826999999999846e-01,1.605039686719025305e-01,1.360542406051550579e-01,1.601010420682056345e-01,1.358778412099956312e-01,1.600476983161058520e-01,-1.763993951594267084e-04,-5.334375209978259313e-05,1.559532809073971640e-03
2.425000000000000266e+00,1.728135899271250997e+00,1.408700000000000063e+00,1.342961000000000016e-01,1.586451930185285852e-01,1.337695549227334857e-01,1.581667743908504731e-01,1.335894297029713018e-01,1.581118434398241512e-01,-1.801252197621838746e-04,-5.493095102632183924e-05,1.559532809073971640e-03
2.450000000000000178e+00,2.201017207429452949e+00,1.720499999999999918e+00,1.319865000000000066e-01,1.567131135365708305e-01,1.313224167255724883e-01,1.561278303639590248e-01,1.311386291072325072e-01,1.560710367326484938e-01,-1.837876183399811403e-04,-5.679363131053105640e-05,1.559532809073971640e-03
2.475000000000000089e+00,2.660926115726992336e+00,2.093499999999999694e+00,1.290969000000000144e-01,1.543359750953545717e-01,1.287117873742089080e-01,1.539871949687239006e-01,1.285244369418749033e-01,1.539283010098096982e-01,-1.873504323340047240e-04,-5.889395891420234896e-05,1.559532809073971640e-03
2.500000000000000000e+00,2.925164321763760178e+00,2.318699999999999761e+00,1.264519000000000060e-01,1.521944561031575438e-01,1.259384283293764339e-01,1.517486889794333327e-01,1.257476926184485366e-01,1.516874034594491161e-01,-1.907357109278973173e-04,-6.128551998421660763e-05,1.559532809073971640e-03
2.525000000000000355e+00,3.866530906195215334e+00,2.556299999999999795e+00,1.236834000000000128e-01,1.499848692701327146e-01,1.230051660589017992e-01,1.494166534416940251e-01,1.228113094084259532e-01,1.493525907858940516e-01,-1.938566504758459930e-04,-6.406265579997350024e-05,1.559532809073971640e-03
2.550000000000000266e+00,3.536001010444831838e+00,2.833800000000000097e+00,1.207878999999999897e-01,1.477019786085241315e-01,1.199170776873191707e-01,1.469955991503042736e-01,1.197204213827318259e-01,1.469283075149849516e-01,-1.966563045873448434e-04,-6.729163531932202957e-05,1.559532809073971640e-03
2.575000000000000178e+00,3.570278691808030036e+00,2.927700000000000191e+00,1.172177999999999970e-01,1.449216691100971566e-01,1.166815847842991166e-01,1.444898465310372471e-01,1.164824463859611275e-01,1.444188888520097913e-01,-1.991383983379890754e-04,-7.095767902745575562e-05,1.559532809073971640e-03
2.600000000000000089e+00,4.068407131326023496e+00,3.025199999999999889e+00,1.140036000000000105e-01,1.424433015722652296e-01,1.133084442931617530e-01,1.419031880019407388e-01,1.131070629666826172e-01,1.418282413845338985e-01,-2.013813264791358693e-04,-7.494661740684027684e-05,1.559532809073971640e-03
2.625000000000000000e+00,3.959477875208575970e+00,3.081599999999999895e+00,1.106942999999999955e-01,1.399073381691174345e-01,1.098096252981140830e-01,1.392386146372468492e-01,1.096060954546376892e-01,1.391595506274912186e-01,-2.035298434763938014e-04,-7.906400975563054878e-05,1.559532809073971640e-03
2.650000000000000355e+00,3.594080305413919429e+00,2.969800000000000217e+00,1.072951999999999934e-01,1.373102882421498860e-01,1.061990649020979199e-01,1.364981488961262424e-01,1.059933014927660622e-01,1.364150646574310843e-01,-2.057634093318577717e-04,-8.308423869515801918e-05,1.559532809073971640e-03
2.675000000000000266e+00,3.109194488098979914e+00,2.895199999999999996e+00,1.031901000000000068e-01,1.341739315763160745e-01,1.024923085431517222e-01,1.336828088832111294e-01,1.022840590752448348e-01,1.335959965342816413e-01,-2.082494679068874754e-04,-8.681234892948808124e-05,1.559532809073971640e-03
2.700000000000000178e+00,2.755323770679160678e+00,2.637399999999999967e+00,9.956810000000000660e-02,1.313953674071411115e-01,9.870605378106825367e-02,1.307927060101358174e-01,9.849495345084678666e-02,1.307025735092077479e-01,-2.111003302214670141e-04,-9.013250092806956992e-05,1.559532809073971640e-03
2.725000000000000089e+00,3.326755575876549909e+00,2.409100000000000019e+00,9.590640000000000276e-02,1.285644433604063164e-01,9.485762422907662028e-02,1.278272611793724312e-01,9.464327073181531824e-02,1.277342413891781880e-01,-2.143534972613020395e-04,-9.301979019424311268e-05,1.559532809073971640e-03
2.750000000000000000e+00,2.421937446744645950e+00,2.031699999999999839e+00,9.221450000000000480e-02,1.256776687776076928e-01,9.096440131617374025e-02,1.247855192024952264e-01,9.074641849422078466e-02,1.246900075273571218e-01,-2.179828219529555966e-04,-9.551167513810465692e-05,1.559532809073971640e-03
2.775000000000000355e+00,2.135401913954885877e+00,1.695799999999999974e+00,8.847249999999999559e-02,1.227053730614613425e-01,8.704324173970126588e-02,1.216665414743677009e-01,8.682131113955980639e-02,1.215688829569101237e-01,-2.219306001414594887e-04,-9.765851745757725411e-05,1.559532809073971640e-03
2.800000000000000266e+00,2.098184876229260531e+00,1.236699999999999910e+00,8.403870000000000784e-02,1.191099948023530142e-01,8.310991138267580236e-02,1.184698569302783527e-01,8.288376992371963847e-02,1.183703747219235491e-01,-2.261414589561638877e-04,-9.948220835480359181e-05,1.559532809073971640e-03
2.825000000000000178e+00,9.862129996206263627e-01,8.114000000000000101e-01,8.021179999999999977e-02,1.159369862222273256e-01,7.917856967686293101e-02,1.151959485653454573e-01,7.894798748711169545e-02,1.150949851228813825e-01,-2.305821897512355667e-04,-1.009634424640748485e-04,1.559532809073971640e-03
2.850000000000000089e+00,7.863041868607025808e-01,5.133999999999999675e-01,7.642019999999999369e-02,1.127203444108017816e-01,7.526133820220419490e-02,1.118467449172925038e-01,7.502609613216783269e-02,1.117446841339065633e-01,-2.352420700363622164e-04,-1.020607833859404900e-04,1.559532809073971640e-03
2.875000000000000000e+00,9.509181199508400795e-01,3.185999999999999943e-01,7.142640000000000100e-02,1.083640025978239302e-01,7.136798332804855649e-02,1.084260712668821958e-01,7.112786510242743998e-02,1.083233229297863170e-01,-2.401182256211165100e-04,-1.027483370958787168e-04,1.559532809073971640e-03
2.900000000000000355e+00,-1.897623328579262358e-01,1.580000000000002930e-02,6.771779999999999466e-02,1.050356597142707432e-01,6.750573626184565301e-02,1.049400006342834230e-01,6.726054029265260414e-02,1.048369503188627261e-01,-2.451959691930488683e-04,-1.030503154206968697e-04,1.559532809073971640e-03
2.925000000000000266e+00,-2.582479889722020805e-01,-1.000000000000001409e-02,6.467119999999999813e-02,1.022431329110798232e-01,6.367926514269305061e-02,1.013970452679643502e-01,6.342883089690902476e-02,1.012939911285197503e-01,-2.504342457840258440e-04,-1.030541394445999570e-04,1.559532809073971640e-03
2.950000000000000178e+00,3.598960901289959269e-01,-1.513999999999999790e-01,6.045550000000000229e-02,9.829694347232063867e-02,5.989080240020276669e-02,9.780815387006785988e-02,5.963503968038199460e-02,9.770525629194982964e-02,-2.557627198207720887e-04,-1.028975781180302418e-04,1.559532809073971640e-03
2.975000000000000089e+00,-1.825692305110889480e-01,-1.774000000000000021e-01,5.685250000000000026e-02,9.485515418738782456e-02,5.614041729815141824e-02,9.418651755558526961e-02,5.587932611436451785e-02,9.408377657278409190e-02,-2.610911837869003826e-04,-1.027409828011777160e-04,1.559532809073971640e-03
3.000000000000000000e+00,-4.935535082181546906e-01,-2.267000000000000126e-01,5.266520000000000229e-02,9.079202768874501672e-02,5.242641032568735177e-02,9.054721759406843262e-02,5.216008490566656497e-02,9.044447459698692904e-02,-2.663254200207867961e-04,-1.027429970815035842e-04,1.559532809073971640e-03
3.025000000000000355e+00,1.675194504850734678e-01,-1.040999999999999703e-01,4.912909999999999500e-02,8.732754912353628274e-02,4.874579569039719229e-02,8.690675812942912082e-02,4.847441617802776548e-02,8.680370461142633554e-02,-2.713795123694268119e-04,-1.030535180027852826e-04,1.559532809073971640e-03
3.050000000000000266e+00,2.625478080963552507e-01,-4.749999999999999362e-02,4.621240000000000070e-02,8.445822783325759864e-02,4.509483424370411969e-02,8.328251934517016952e-02,4.481865745042339089e-02,8.317869470821181999e-02,-2.761767932807288051e-04,-1.038246369583495365e-04,1.559532809073971640e-03
3.075000000000000178e+00,2.853661249800070257e-02,2.381000000000000338e-01,4.213660000000000322e-02,8.044746121217463686e-02,4.146958301120750451e-02,7.969215160546175292e-02,4.118894246467492970e-02,7.958692527278926621e-02,-2.806405465325748083e-04,-1.052263326724867110e-04,1.559532809073971640e-03
3.100000000000000089e+00,4.176428301706904822e-01,3.679999999999999938e-01,3.807049999999999323e-02,7.647334650538353817e-02,3.786643414761962229e-02,7.615292348255583987e-02,3.758174884968863011e-02,7.604547578789556950e-02,-2.846852979309921761e-04,-1.074476946602703764e-04,1.559532809073971640e-03
3.125000000000000000e+00,1.732728498264861861e+00,6.764999999999999902e-01,3.463039999999999868e-02,7.314849428033433354e-02,3.428261797655478976e-02,7.268104627026726605e-02,3.399439645562193218e-02,7.257037435915224266e-02,-2.882215209328575778e-04,-1.106719111150233914e-04,1.559532809073971640e-03
3.150000000000000355e+00,6.735011712827222441e-01,7.940000000000000391e-01,3.122069999999999360e-02,6.990392720087688916e-02,3.071664047909680728e-02,6.929101860204110730e-02,3.042546224750406619e-02,6.917598853757876698e-02,-2.911782315927410880e-04,-1.150300644623403201e-04,1.559532809073971640e-03
3.175000000000000266e+00,1.355152380400571621e+00,1.060000000000000053e+00,2.667470000000000258e-02,6.568197574030260055e-02,2.716862162130857100e-02,6.599504900118929873e-02,2.687508610072369963e-02,6.587449625493185801e-02,-2.935355205848713678e-04,-1.205527462574407238e-04,1.559532809073971640e-03
3.200000000000000178e+00,1.527194088225905855e+00,1.154500000000000082e+00,2.384409999999999655e-02,6.311634173987093477e-02,2.364050365842791657e-02,6.280261055106767243e-02,2.334515271266263819e-02,6.267546989400547830e-02,-2.953509457652783721e-04,-1.271406570621941290e-04,1.559532809073971640e-03
3.225000000000000089e+00,1.912639777971165023e+00,1.287800000000000056e+00,2.105819999999999914e-02,6.063971953129098508e-02,2.013610921973288045e-02,5.972016462075795118e-02,1.983934581339657360e-02,5.958559730970441892e-02,-2.967634063363068508e-04,-1.345673110535322570e-04,1.559532809073971640e-03
3.250000000000000000e+00,1.318977409047474847e+00,1.249700000000000033e+00,1.778130000000000335e-02,5.779308752128823473e-02,1.666104555686293703e-02,5.675106858487150019e-02,1.636307988101882646e-02,5.660855316743346882e-02,-2.979656758441105724e-04,-1.425154174380313665e-04,1.559532809073971640e-03
3.275000000000000355e+00,1.260107592122411857e+00,1.249600000000000044e+00,1.342440000000000647e-02,5.412789609210014175e-02,1.322247011420174534e-02,5.389566160307945886e-02,1.292331880040488087e-02,5.374502427950938327e-02,-2.991513137968644653e-04,-1.506373235700755875e-04,1.559532809073971640e-03
3.300000000000000266e+00,1.167482498916302180e+00,1.107299999999999951e+00,1.015500000000000083e-02,5.145579700729682043e-02,9.828747270441239373e-03,5.115150875090794524e-02,9.528289295519763724e-03,5.099288813614503979e-02,-3.004579749214756484e-04,-1.586206147629054541e-04,1.559532809073971640e-03
3.325000000000000178e+00,9.816897486114589677e-01,9.283000000000000140e-01,7.472200000000000890e-03,4.930729669809180010e-02,6.489030666141932212e-03,4.851378192655697585e-02,6.187094506977248998e-03,4.834754609344839998e-02,-3.019361591646832141e-04,-1.662358331085758700e-04,1.559532809073971640e-03
3.350000000000000089e+00,9.246055626132705374e-01,6.678000000000000602e-01,3.793499999999994793e-03,4.641528612753720306e-02,3.212799996790020440e-03,4.597576221262424101e-02,2.909238322030487101e-03,4.580241368502876304e-02,-3.035616747595333391e-04,-1.733485275954779747e-04,1.559532809073971640e-03
3.375000000000000000e+00,7.195612354067039140e-01,4.755000000000000338e-01,2.045999999999992269e-04,4.364544860462220288e-02,9.372984200896322801e-06,4.352945111037388043e-02,-2.959124201839628820e-04,4.334955806643172455e-02,-3.052854043848592320e-04,-1.798930439421558836e-04,1.559532809073971640e-03
3.400000000000000355e+00,1.019079035120346477e+00,2.350000000000000422e-01,-3.257999999999995708e-03,4.100127478785079577e-02,-3.112588052222919465e-03,4.116626826451413868e-02,-3.419679137445629652e-03,4.098044383985637723e-02,-3.070910852227101868e-04,-1.858244246577614445e-04,1.559532809073971640e-03
3.425000000000000266e+00,-4.271193582762758401e-01,-1.441000000000000059e-01,-5.660499999999998866e-03,3.917740571951671552e-02,-6.145546085017656104e-03,3.887779222634267506e-02,-6.454573139640961896e-03,3.868671592001213244e-02,-3.090270546233057913e-04,-1.910763063305426224e-04,1.559532809073971640e-03
3.450000000000000178e+00,-2.783455805486370060e-01,-2.603999999999999648e-01,-8.010300000000001447e-03,3.739542455323049963e-02,-9.083492277540568954e-03,3.665647866553210787e-02,-9.394687735415149440e-03,3.646093095756434282e-02,-3.111954578745804861e-04,-1.955477079677650498e-04,1.559532809073971640e-03
3.475000000000000089e+00,-1.292908286638148718e+00,-5.624000000000000110e-01,-1.075470000000001460e-02,3.530975609709727930e-02,-1.192223153386770193e-02,3.449628044725252390e-02,-1.223594137481478702e-02,3.429715811225414468e-02,-3.137098409470850946e-04,-1.991223349983792246e-04,1.559532809073971640e-03
3.500000000000000000e+00,-8.934815931059559846e-01,-6.564000000000000945e-01,-1.388110000000000385e-02,3.291690969261305139e-02,-1.465951103070091410e-02,3.239310620591524803e-02,-1.497616014110795570e-02,3.219140078044267772e-02,-3.166491104070415924e-04,-2.017054254725703100e-04,1.559532809073971640e-03
3.525000000000000355e+00,-1.123833158154594170e+00,-7.729999999999999094e-01,-1.692429999999998935e-02,3.056769651942868940e-02,-1.729497887068507864e-02,3.034508828470440164e-02,-1.761501006798336239e-02,3.014182853580894828e-02,-3.200311972982837483e-04,-2.032597488954533682e-04,1.559532809073971640e-03
3.550000000000000266e+00,-1.654143246427943303e+00,-8.614999999999999325e-01,-1.901220000000000687e-02,2.894279498582197005e-02,-1.982998980812636369e-02,2.835267189097822813e-02,-2.015380052290945481e-02,2.814883962411228457e-02,-3.238107147830911192e-04,-2.038322668659435510e-04,1.559532809073971640e-03
3.575000000000000178e+00,-7.485479541442792151e-01,-7.588999999999999080e-01,-2.180899999999999853e-02,2.674891611606509262e-02,-2.226729266700473372e-02,2.641856229114634969e-02,-2.259518229236976566e-02,2.621499149138508886e-02,-3.278896253650319392e-04,-2.035707997612608289e-04,1.559532809073971640e-03
3.600000000000000089e+00,-1.959099389565847948e+00,-8.300000000000000711e-01,-2.410179999999999614e-02,2.494075501099897105e-02,-2.461063389332229789e-02,2.454756434365741591e-02,-2.494276369212761191e-02,2.434483745492171600e-02,-3.321297988053140138e-04,-2.027268887356999116e-04,1.559532809073971640e-03
3.625000000000000000e+00,-2.731561079474342790e-01,-6.199999999999998845e-01,-2.629050000000000831e-02,2.321287905152458544e-02,-2.686430089106758151e-02,2.274632847197292224e-02,-2.720066757972066512e-02,2.254469375847381260e-02,-3.363666886530836120e-04,-2.016347134991096357e-04,1.559532809073971640e-03
3.650000000000000355e+00,-3.181435856210886870e-01,-5.269999999999999130e-01,-2.838519999999999932e-02,2.156354290838994117e-02,-2.903262093226960036e-02,2.102300110782076917e-02,-2.937305167303544406e-02,2.082234166058221855e-02,-3.404307407658437035e-04,-2.006594472385506145e-04,1.559532809073971640e-03
3.675000000000000266e+00,-1.371703772815603628e+00,-4.293000000000000149e-01,-3.040979999999999031e-02,1.998751059383906126e-02,-3.111943599226776533e-02,1.938678240699903688e-02,-3.146361528581679418e-02,1.918665835795610106e-02,-3.441792935490288474e-04,-2.001240490429358199e-04,1.559532809073971640e-03
3.700000000000000178e+00,3.612712926142520597e-01,-1.159000000000000030e-01,-3.269890000000000990e-02,1.824043601259273811e-02,-3.312758914654636427e-02,1.784741956534434404e-02,-3.347511941521608830e-02,1.764717921837247530e-02,-3.475302686697240295e-04,-2.002403469718687379e-04,1.559532809073971640e-03
3.725000000000000089e+00,1.866928440772939179e-01,3.600000000000044571e-03,-3.459239999999999537e-02,1.683544596473730143e-02,-3.505847187867523057e-02,1.641469261563447551e-02,-3.540895275468570330e-02,1.621361812127388932e-02,-3.504808760104727305e-04,-2.010744943605861923e-04,1.559532809073971640e-03
3.750000000000000000e+00,2.698790286240850822e-01,2.196000000000000174e-01,-3.640000000000000874e-02,1.554041165975750954e-02,-3.691168070480254498e-02,1.509795880535574203e-02,-3.726477906989707906e-02,1.489539582959622036e-02,-3.530983650945340724e-04,-2.025629757595216740e-04,1.559532809073971640e-03
3.775000000000000355e+00,1.198146175296390809e-01,4.233000000000000096e-01,-3.839820000000000039e-02,1.418080017245392822e-02,-3.868481398739274935e-02,1.390580283852909695e-02,-3.904029855474878269e-02,1.370123238600984110e-02,-3.554845673560333430e-04,-2.045704525192558465e-04,1.559532809073971640e-03
3.800000000000000266e+00,5.579221905936102566e-01,5.241000000000000103e-01,-4.002289999999999320e-02,1.314581992602129046e-02,-4.037341630490572791e-02,1.284580522556615090e-02,-4.073114786842402246e-02,1.263884504712716426e-02,-3.577315635182945486e-04,-2.069601784389866334e-04,1.559532809073971640e-03
3.825000000000000178e+00,1.162875924146828943e+00,6.741000000000000325e-01,-4.155410000000000353e-02,1.223824871498424040e-02,-4.197106091500917013e-02,1.192441237954764907e-02,-4.233095164871567700e-02,1.171476778574146935e-02,-3.598907337065068712e-04,-2.096445938061797243e-04,1.559532809073971640e-03
3.850000000000000089e+00,5.318292598317104769e-01,6.899999999999999467e-01,-4.321919999999999928e-02,1.134638546721513687e-02,-4.346955539409225883e-02,1.114688566878181686e-02,-4.383152355916912490e-02,1.093428671704330807e-02,-3.619681650768660774e-04,-2.125989517385087901e-04,1.559532809073971640e-03
3.875000000000000000e+00,3.588229041505415773e-01,6.733000000000000096e-01,-4.454720000000000207e-02,1.072504825350515528e-02,-4.485925721437659247e-02,1.051731867740622259e-02,-4.522320079394448467e-02,1.030147685108159100e-02,-3.639435795678921948e-04,-2.158418263246315860e-04,1.559532809073971640e-03
3.900000000000000355e+00,1.089234251317283908e+00,6.656999999999999584e-01,-4.597030000000001254e-02,1.016654289286697023e-02,-4.612948701534128754e-02,1.003872451873931079e-02,-4.649528627736419784e-02,9.819326344369711315e-03,-3.657992620229102987e-04,-2.193981743695994774e-04,1.559532809073971640e-03
3.925000000000000266e+00,3.631639617554510147e-01,4.998000000000000220e-01,-4.688689999999999525e-02,9.883799554043889296e-03,-4.726902266630175070e-02,9.713195183416296896e-03,-4.763656767130910324e-02,9.489935192445633771e-03,-3.675450050073525432e-04,-2.232599909706631247e-04,1.559532809073971640e-03
3.950000000000000178e+00,-6.043345447598159198e-02,3.327999999999999847e-01,-4.801730000000000581e-02,9.653416092780637073e-03,-4.826664802544635563e-02,9.542124554471080947e-03,-4.863587902265333052e-02,9.314769504093682248e-03,-3.692309972069748869e-04,-2.273550503773986986e-04,1.559532809073971640e-03
3.975000000000000089e+00,3.907805848707689850e-02,1.481999999999999984e-01,-4.884100000000000941e-02,9.613273519984765619e-03,-4.911172131846332223e-02,9.526473989509781984e-03,-4.948266806845230681e-02,9.294941156361374510e-03,-3.709467499889845810e-04,-2.315328331484074742e-04,1.559532809073971640e-03
4.000000000000000000e+00,-5.721653982104689673e-01,-1.547999999999999376e-01,-4.962379999999998875e-02,9.749409201640324776e-03,-4.979472277965116961e-02,9.667048287181834870e-03,-5.016753082186874851e-02,9.431472581155861054e-03,-3.728080422175789055e-04,-2.355757060259738161e-04,1.559532809073971640e-03
4.025000000000000355e+00,-1.320576932540372450e+00,-4.818999999999999950e-01,-5.005640000000000089e-02,9.964084699635626999e-03,-5.030774047234204405e-02,9.964741541446567319e-03,-5.068267655611003591e-02,9.725505301541356729e-03,-3.749360837679918679e-04,-2.392362399052105904e-04,1.559532809073971640e-03
4.049999999999999822e+00,-9.104753645347782864e-01,-6.334999999999999520e-01,-5.047479999999998634e-02,1.043357826842210116e-02,-5.064485704450682330e-02,1.042070939698513075e-02,-5.102229162556087133e-02,1.017842071199387410e-02,-3.774345810540480350e-04,-2.422886849912566504e-04,1.559532809073971640e-03
4.075000000000000178e+00,-1.825136742951591673e+00,-9.860999999999999766e-01,-5.066999999999998588e-02,1.111251134744789711e-02,-5.080240862274050528e-02,1.103643060797897604e-02,-5.118277971314868363e-02,1.079185744025639923e-02,-3.803710904081783473e-04,-2.445731677225768119e-04,1.559532809073971640e-03
4.100000000000000533e+00,-2.158795872758648482e+00,-1.139999999999999902e+00,-5.066169999999999701e-02,1.185776693804947539e-02,-5.077909944655512042e-02,1.181363907930541024e-02,-5.116286751071854461e-02,1.156762499755097269e-02,-3.837680641634241829e-04,-2.460140817544375497e-04,1.559532809073971640e-03
4.125000000000000000e+00,-1.905475400280842946e+00,-1.294699999999999962e+00,-5.049430000000001278e-02,1.274264886881060037e-02,-5.057597006727797967e-02,1.275413411112822498e-02,-5.096357556094885388e-02,1.250752526126039897e-02,-3.876054936708742127e-04,-2.466088498678260105e-04,1.559532809073971640e-03
4.150000000000000355e+00,-2.198023282060108219e+00,-1.487999999999999989e+00,-5.016520000000000007e-02,1.377937444449523104e-02,-5.019622952569128410e-02,1.385950053703893792e-02,-5.058806142547043333e-02,1.361310097604348339e-02,-3.918318997791492286e-04,-2.463995609954545279e-04,1.559532809073971640e-03
4.174999999999999822e+00,-2.034943608859534070e+00,-1.617900000000000116e+00,-4.957470000000000626e-02,1.519134580935864280e-02,-4.964497014281746279e-02,1.513078134668366208e-02,-5.004134693702162739e-02,1.488533447930121684e-02,-3.963767942041646064e-04,-2.454468673824452413e-04,1.559532809073971640e-03
4.200000000000000178e+00,-3.152534950309509920e+00,-1.613999999999999879e+00,-4.890260000000000440e-02,1.657015591843416513e-02,-4.892878809155901121e-02,1.656814214333050123e-02,-4.932994689191393112e-02,1.632432253152366758e-02,-4.011588003549199088e-04,-2.438196118068336471e-04,1.559532809073971640e-03
4.225000000000000533e+00,-2.667769107317663480e+00,-1.604499999999999815e+00,-4.779519999999999602e-02,1.862091778952749965e-02,-4.805533701514518724e-02,1.817055704590712223e-02,-4.846142590862376892e-02,1.792895632014685284e-02,-4.060888934785816806e-04,-2.416007257602693914e-04,1.559532809073971640e-03
4.250000000000000000e+00,-2.103561298103254096e+00,-1.498800000000000132e+00,-4.699559999999999849e-02,2.000845454486299690e-02,-4.703284693902952396e-02,1.993553734366731306e-02,-4.744392010590194053e-02,1.969663789888531982e-02,-4.110731668724165733e-04,-2.388994447819932365e-04,1.559532809073971640e-03
4.275000000000000355e+00,-2.976308686137902892e+00,-1.535200000000000120e+00,-4.594890000000000779e-02,2.175378379685732194e-02,-4.586964409165205508e-02,2.185892026881230965e-02,-4.628566396131911925e-02,2.162306234440665789e-02,-4.160198696670641683e-04,-2.358579244056517588e-04,1.559532809073971640e-03
4.299999999999999822e+00,-2.285238760519040735e+00,-1.372800000000000020e+00,-4.478639999999999011e-02,2.362652208424723815e-02,-4.457370645945606807e-02,2.393473485800465608e-02,-4.499455775060260537e-02,2.370208874254726636e-02,-4.208512911465372985e-04,-2.326461154573897239e-04,1.559532809073971640e-03
4.325000000000000178e+00,-1.788620906488066487e+00,-1.156800000000000050e+00,-4.346940000000000526e-02,2.568426527234855469e-02,-4.315228603713558431e-02,2.615516322809429556e-02,-4.357780212187092883e-02,2.592571694896273968e-02,-4.255160847353445241e-04,-2.294462791315558803e-04,1.559532809073971640e-03
4.350000000000000533e+00,-2.827983682120140507e+00,-1.039299999999999891e+00,-4.199569999999999692e-02,2.793224934891725200e-02,-4.161162447250532637e-02,2.851061584850530725e-02,-4.204162007475756302e-02,2.828418387538379070e-02,-4.299956022522366528e-04,-2.264319731215165554e-04,1.559532809073971640e-03
4.375000000000000000e+00,-1.891914350566330727e+00,-7.782999999999999918e-01,-4.038319999999998716e-02,3.034254904592141935e-02,-3.995678392756921854e-02,3.098993416819116956e-02,-4.039108444052143254e-02,3.076618911176987395e-02,-4.343005129522140018e-04,-2.237450564212956072e-04,1.559532809073971640e-03
4.400000000000000355e+00,-1.794804619508187482e+00,-7.158999999999999808e-01,-3.836209999999999620e-02,3.329913679879981103e-02,-3.819160656912000407e-02,3.358072078384004289e-02,-3.863006658304793395e-02,3.335924789589565786e-02,-4.384600139279298814e-04,-2.214728879443850218e-04,1.559532809073971640e-03
4.424999999999999822e+00,-1.919768358416306553e+00,-6.896999999999999797e-01,-3.685149999999998843e-02,3.546334507127277963e-02,-3.631880345244658387e-02,3.626978019132262587e-02,-3.676131387041507714e-02,3.605014935371220197e-02,-4.425104179684932748e-04,-2.196308376104239013e-04,1.559532809073971640e-03
4.450000000000000178e+00,-1.077541498065629044e+00,-5.336000000000000743e-01,-3.496340000000000559e-02,3.811450020505217223e-02,-3.434016042965954557e-02,3.904364030405217678e-02,-3.478664883257329143e-02,3.882548006113515499e-02,-4.464884029137458632e-04,-2.181602429170217960e-04,1.559532809073971640e-03
4.475000000000000533e+00,-1.571397471481312147e+00,-4.842999999999999527e-01,-3.263349999999999584e-02,4.129972608994181976e-02,-3.225683938614734569e-02,4.188912062076974308e-02,-3.270726784046896346e-02,4.167217008173271925e-02,-4.504284543216177661e-04,-2.169505390370238262e-04,1.559532809073971640e-03
4.500000000000000000e+00,-1.365254491069769038e+00,-3.660999999999999810e-01,-3.052860000000001336e-02,4.410097953939272342e-02,-3.006974794781661769e-02,4.479391313273194120e-02,-3.052410865027079673e-02,4.457803172588159502e-02,-4.543607024541790329e-04,-2.158814068503461803e-04,1.559532809073971640e-03
4.525000000000000355e+00,-1.008046859470952183e+00,-2.716999999999999416e-01,-2.834829999999999642e-02,4.692841292762353622e-02,-2.777994732717525492e-02,4.774713983461453815e-02,-2.823825515851436513e-02,4.753227563096532049e-02,-4.583078313391102110e-04,-2.148642036492176555e-04,1.559532809073971640e-03
4.549999999999999822e+00,-1.034753474053976552e+00,-2.680000000000000160e-01,-2.608869999999998898e-02,4.978028092538226701e-02,-2.538906494197073344e-02,5.073984490181784879e-02,-2.585134894675546538e-02,5.052598711485280919e-02,-4.622840047847319445e-04,-2.138577869650395979e-04,1.559532809073971640e-03
4.575000000000000178e+00,-8.007467765223963418e-01,-6.779999999999997140e-02,-2.332480000000001011e-02,5.316796500350325777e-02,-2.289967713893065540e-02,5.376537649277811359e-02,-2.336597603014163929e-02,5.355252653568529086e-02,-4.662988912109838902e-04,-2.128499570928227280e-04,1.559532809073971640e-03
4.600000000000000533e+00,-1.105578318083842326e+00,-5.020000000000001544e-02,-2.085069999999998938e-02,5.611757143937368131e-02,-2.031562960872770884e-02,5.681961943943010518e-02,-2.078599480048716475e-02,5.660779791146374612e-02,-4.703651917594559029e-04,-2.118215279663590578e-04,1.559532809073971640e-03
4.625000000000000000e+00,-5.711720720167356991e-01,7.000000000000445536e-04,-1.831249999999999892e-02,5.907939518000804996e-02,-1.764226903203403723e-02,5.990105561174428883e-02,-1.811677235685955206e-02,5.969033117045614845e-02,-4.745033248255148273e-04,-2.107244412881403850e-04,1.559532809073971640e-03
4.650000000000000355e+00,-4.450921237198929292e-01,5.730000000000002452e-02,-1.571090000000001027e-02,6.205343622540639148e-02,-1.488656739948892617e-02,6.301064707962170108e-02,-1.536530454613530342e-02,6.280115206404840444e-02,-4.787371466463772457e-04,-2.094950155732966390e-04,1.559532809073971640e-03
