Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Left
2.350000000000000089e+00,1.145545540635781512e+00,6.436999999999999389e-01,1.404087000000000252e-01,1.659877931816687302e-01,1.406064881785547560e-01,1.661374496862000061e-01,1.410153697824522157e-01,1.614390507504050443e-01,4.088816038974596445e-04,-4.698398935794961817e-03,1.437129026823716904e-01
2.375000000000000000e+00,1.502952416735724883e+00,7.411999999999999700e-01,1.389031000000000016e-01,1.644798287079456134e-01,1.387003327609593606e-01,1.642328170461155867e-01,1.390641138127771959e-01,1.596791976489561615e-01,3.637810518178352659e-04,-4.553619397159425208e-03,1.437129026823716904e-01
2.400000000000000355e+00,8.370279380843237416e-01,8.361999999999999433e-01,1.366586000000000189e-01,1.622807138504327729e-01,1.366380532542663395e-01,1.622187472087879279e-01,1.369564850002775447e-01,1.578122846724245298e-01,3.184317460112051634e-04,-4.406462536363398019e-03,1.437129026823716904e-01
2.425000000000000266e+00,1.115792902042210599e+00,1.053999999999999826e+00,1.349397999999999986e-01,1.606313777072981286e-01,1.344162361569360420e-01,1.600951744939944077e-01,1.346888274398621022e-01,1.558389801067137925e-01,2.725912829260601633e-04,-4.256194387280615166e-03,1.437129026823716904e-01
2.450000000000000178e+00,1.791582763865898542e+00,1.251399999999999846e+00,1.319473999999999925e-01,1.578231429408392394e-01,1.320326769667805045e-01,1.578629393591194363e-01,1.322586494305425242e-01,1.537610452945304407e-01,2.259724637620197374e-04,-4.101894064588995636e-03,1.437129026823716904e-01
2.475000000000000089e+00,2.343999914999942646e+00,1.529700000000000060e+00,1.303406000000000009e-01,1.563413584058960804e-01,1.294867204170578878e-01,1.555236966102482854e-01,1.296649963402465022e-01,1.515811297019225012e-01,1.782759231886144047e-04,-3.942566908325784159e-03,1.437129026823716904e-01
2.500000000000000000e+00,2.428243989526094104e+00,1.775799999999999823e+00,1.273623000000000116e-01,1.536360980653048436e-01,1.267795645942025873e-01,1.530797412216818310e-01,1.269087700371378802e-01,1.493025571985873157e-01,1.292054429352929024e-04,-3.777184023094515286e-03,1.437129026823716904e-01
2.525000000000000355e+00,2.183457404875893459e+00,2.020000000000000018e+00,1.241552999999999962e-01,1.507737580920341380e-01,1.239145052515733814e-01,1.505337772329225499e-01,1.239929729853925383e-01,1.469291183299115955e-01,7.846773381915694845e-05,-3.604658903010954374e-03,1.437129026823716904e-01
2.550000000000000266e+00,3.904740502530359425e+00,2.334499999999999797e+00,1.212577999999999989e-01,1.482220867256184293e-01,1.208970996591469532e-01,1.478886598918986439e-01,1.209228642913777185e-01,1.444648499601564051e-01,2.576463223076530529e-05,-3.423809931742238799e-03,1.437129026823716904e-01
2.575000000000000178e+00,3.312033507946927191e+00,2.642599999999999838e+00,1.187469000000000025e-01,1.460316985143655655e-01,1.177352335516509002e-01,1.451471418829594351e-01,1.177060197337528175e-01,1.419137801251097730e-01,-2.921381789808275009e-05,-3.233361757849662066e-03,1.437129026823716904e-01
2.600000000000000089e+00,3.662076976484054391e+00,2.851599999999999913e+00,1.150710000000000066e-01,1.428499632879798864e-01,1.144390797013527944e-01,1.423116521344711671e-01,1.143522910204188420e-01,1.392796412858270660e-01,-8.678868093395242234e-05,-3.032010848644101086e-03,1.437129026823716904e-01
2.625000000000000000e+00,4.245141066569104282e+00,3.059599999999999653e+00,1.112329000000000095e-01,1.395425643554506212e-01,1.110209422354570263e-01,1.393841318929533446e-01,1.108736626305533990e-01,1.365655895441235668e-01,-1.472796049036273480e-04,-2.818542348829777833e-03,1.437129026823716904e-01
2.650000000000000355e+00,3.690687895036280253e+00,3.142999999999999794e+00,1.084321999999999925e-01,1.371322646584464677e-01,1.074949873080408153e-01,1.363659481693207665e-01,1.072840072486657415e-01,1.337739875789552557e-01,-2.109800593750738029e-04,-2.591960590365510742e-03,1.437129026823716904e-01
2.675000000000000266e+00,4.070686089232237848e+00,3.164499999999999869e+00,1.050094000000000027e-01,1.341774222348200707e-01,1.038768683079168559e-01,1.332578988893061978e-01,1.035987433385956308e-01,1.309063051935014654e-01,-2.781249693212251017e-04,-2.351593695804732320e-03,1.437129026823716904e-01
2.700000000000000178e+00,3.719859466305149187e+00,3.101199999999999957e+00,1.003088999999999925e-01,1.300898611266493310e-01,1.001832618949531489e-01,1.300603167306407792e-01,9.983440245481156605e-02,1.279631685465716928e-01,-3.488594401415828772e-04,-2.097148184069086430e-03,1.437129026823716904e-01
2.725000000000000089e+00,3.566191642489477953e+00,2.924299999999999677e+00,9.670390000000000930e-02,1.269168525465236563e-01,9.643133852730974287e-02,1.267732700833499870e-01,9.600812128930109879e-02,1.249445557453997269e-01,-4.232172380086440810e-04,-1.828714337950260171e-03,1.437129026823716904e-01
2.750000000000000000e+00,4.085561128874555692e+00,2.723599999999999799e+00,9.368809999999999638e-02,1.242307908277043710e-01,9.263819654948823867e-02,1.233968505053907316e-01,9.213708422293642730e-02,1.218501019117811529e-01,-5.011123265518113712e-04,-1.546748593609578726e-03,1.437129026823716904e-01
2.775000000000000355e+00,2.607516803211161527e+00,2.169900000000000162e+00,8.945109999999999173e-02,1.203893211440648647e-01,8.882029193739178485e-02,1.199315270249478177e-01,8.823795224438110707e-02,1.186794585459852169e-01,-5.823396930106777836e-04,-1.252068478962600762e-03,1.437129026823716904e-01
2.800000000000000266e+00,2.374356608851075912e+00,1.918400000000000105e+00,8.519450000000000633e-02,1.164396410468016979e-01,8.499289668434090173e-02,1.163785395377054666e-01,8.432631736385352850e-02,1.154326647078340040e-01,-6.665793204873732281e-04,-9.458748298714625413e-04,1.437129026823716904e-01
2.825000000000000178e+00,1.938469923482472268e+00,1.444199999999999928e+00,8.217130000000000267e-02,1.135755557442789943e-01,8.116961781997704406e-02,1.127402978333922057e-01,8.041621627518100168e-02,1.121105204907208996e-01,-7.534015447960423772e-04,-6.297773426713060285e-04,1.437129026823716904e-01
2.850000000000000089e+00,1.419549040221293357e+00,9.493000000000000327e-01,7.795789999999999664e-02,1.094862493068562981e-01,7.736200623032186974e-02,1.090207506478632210e-01,7.651972834429937587e-02,1.087149741087812260e-01,-8.422778860224938713e-04,-3.057765390819949802e-04,1.437129026823716904e-01
2.875000000000000000e+00,1.003381874089437131e+00,7.021999999999999353e-01,7.555289999999999229e-02,1.071003842193800348e-01,7.357927977942432807e-02,1.052256904714012342e-01,7.264667759399168201e-02,1.052495215897085723e-01,-9.326021854326460581e-04,2.383111830733808389e-05,1.437129026823716904e-01
2.900000000000000355e+00,7.452797570095744950e-01,2.269999999999999796e-01,7.076230000000001408e-02,1.022326609355678484e-01,6.982817865170536098e-02,1.013629637526342747e-01,6.880445656000155896e-02,1.017195836038132795e-01,-1.023722091703802017e-03,3.566198511790047432e-04,1.437129026823716904e-01
2.925000000000000266e+00,1.064177819812947290e-01,-7.720000000000006024e-02,6.656610000000000305e-02,9.784664852530611245e-02,6.611296235032332325e-02,9.744256217001716347e-02,6.499798632070827309e-02,9.813279646734809902e-02,-1.114976029615050157e-03,6.902342973309355534e-04,1.437129026823716904e-01
2.950000000000000178e+00,-4.500577806633472844e-01,-2.288000000000000034e-01,6.299899999999999944e-02,9.403659476820248886e-02,6.243554804241124856e-02,9.347657881737832242e-02,6.122981745157735078e-02,9.449915393374569428e-02,-1.205730590833897775e-03,1.022575116367371861e-03,1.437129026823716904e-01
2.975000000000000089e+00,1.012781266147794916e-03,-3.768000000000000238e-01,5.829890000000000766e-02,8.891579874285111817e-02,5.879578035751088783e-02,8.947902301212971865e-02,5.750036291341424632e-02,9.083096178017582845e-02,-1.295417444096641502e-03,1.351938768046109796e-03,1.437129026823716904e-01
3.000000000000000000e+00,-4.990129050072952127e-02,-3.802000000000000934e-01,5.482129999999999642e-02,8.506909307145561761e-02,5.519181462544880262e-02,8.546549792803348478e-02,5.380824210468439922e-02,8.714260191793408994e-02,-1.383572520764403402e-03,1.677103989900605163e-03,1.437129026823716904e-01
3.025000000000000355e+00,-8.407006733515404173e-01,-3.417000000000000037e-01,5.031839999999999924e-02,8.004429015496393462e-02,5.162058911248636195e-02,8.145275545670375983e-02,5.015071038763816574e-02,8.345012939033701060e-02,-1.469878724848196205e-03,1.997373933633250775e-03,1.437129026823716904e-01
3.050000000000000266e+00,9.593655857501311168e-02,-1.966999999999999860e-01,4.703360000000000873e-02,7.636513609175989148e-02,4.807835652932102022e-02,7.745815205416717308e-02,4.652414977812031893e-02,7.977073774266216222e-02,-1.554206751200701286e-03,2.312585688494989133e-03,1.437129026823716904e-01
3.075000000000000178e+00,-1.977867741231250642e-01,-1.135000000000000453e-01,4.381510000000000266e-02,7.276277651564359850e-02,4.456124073985576889e-02,7.349903729013390619e-02,4.292459909276939017e-02,7.612213131809737743e-02,-1.636641647086378715e-03,2.623094027963471242e-03,1.437129026823716904e-01
3.100000000000000089e+00,1.467801630185290584e-01,7.560000000000000053e-02,4.121240000000000320e-02,6.986378462808102985e-02,4.106578178834657811e-02,6.959211293425762723e-02,3.934830024554820949e-02,7.252184481350842926e-02,-1.717481542798368621e-03,2.929731879250802029e-03,1.437129026823716904e-01
3.125000000000000000e+00,-1.928376636214453044e-01,1.666999999999999593e-01,3.812789999999999929e-02,6.645864725744007884e-02,3.758943198716575146e-02,6.575280446690157099e-02,3.579222944791329852e-02,6.898655252507662761e-02,-1.797202539252452935e-03,3.233748058175056617e-03,1.437129026823716904e-01
3.150000000000000355e+00,9.669967220824787768e-01,3.332999999999999297e-01,3.497770000000000046e-02,6.303256593577520606e-02,3.413096862618973659e-02,6.199468824097131153e-02,3.225457136993882534e-02,6.553140885062680443e-02,-1.876397256250911250e-03,3.536720609655492897e-03,1.437129026823716904e-01
3.175000000000000266e+00,3.732744993675343181e-01,4.108999999999999320e-01,3.170440000000000758e-02,5.953318078552657933e-02,3.069079523637094006e-02,5.832901468399884215e-02,2.873508983813158335e-02,6.216945635379367285e-02,-1.955705398239356713e-03,3.840441669794830704e-03,1.437129026823716904e-01
3.200000000000000178e+00,1.379754123379619113e+00,5.665000000000000036e-01,2.833690000000000167e-02,5.600063437949005796e-02,2.727111269048906536e-02,5.476436011223385913e-02,2.523535868920396066e-02,5.891113089272690534e-02,-2.035754001285104697e-03,4.146770780493046205e-03,1.437129026823716904e-01
3.225000000000000089e+00,2.505954658450564310e+00,7.913000000000000034e-01,2.493410000000000071e-02,5.250124922924143123e-02,2.387595199146651595e-02,5.130642855478861897e-02,2.175883991380966540e-02,5.576388796876554504e-02,-2.117112077656850555e-03,4.457459413976926077e-03,1.437129026823716904e-01
3.250000000000000000e+00,6.787049418185365779e-01,1.060499999999999998e+00,2.097689999999999971e-02,4.852189853469435904e-02,2.051107034826599868e-02,4.795801367826937889e-02,1.831082070414583388e-02,5.273197098268900956e-02,-2.200249644120164799e-03,4.773957304419630676e-03,1.437129026823716904e-01
3.275000000000000355e+00,1.426188599131289259e+00,1.357299999999999951e+00,1.819270000000000262e-02,4.577649562130726990e-02,1.718372018492888079e-02,4.471912147642885527e-02,1.489823184059448080e-02,4.981634149669000866e-02,-2.285488344334399985e-03,5.097220020261153395e-03,1.437129026823716904e-01
3.300000000000000266e+00,2.123310379104919488e+00,1.429999999999999938e+00,1.494100000000000289e-02,4.262268566295351890e-02,1.390230768446951669e-02,4.158724631800939792e-02,1.152936399070559823e-02,4.701479494328045933e-02,-2.372943693763918463e-03,5.427548625271061411e-03,1.437129026823716904e-01
3.325000000000000178e+00,1.652103918567926932e+00,1.646999999999999797e+00,1.178560000000000198e-02,3.961199270326330735e-02,1.067596435626906939e-02,3.855778455245258834e-02,8.213487805128073804e-03,4.432228599563491772e-02,-2.462476551140995590e-03,5.764501443182329377e-03,1.437129026823716904e-01
3.350000000000000089e+00,6.705316236127893958e-01,1.613700000000000134e+00,8.189700000000002880e-03,3.623128994215028126e-02,7.514061988279530958e-03,3.562456046020624767e-02,4.960382698823987552e-03,4.173147306851231197e-02,-2.553679289455543407e-03,6.106912608306064305e-03,1.437129026823716904e-01
3.375000000000000000e+00,1.704735212997052995e+00,1.508099999999999996e+00,5.166499999999999218e-03,3.341956451718742366e-02,4.425706948395160753e-03,3.278043005906260826e-02,1.779792354149656308e-03,3.923345637926283630e-02,-2.645914594245504445e-03,6.453026320200228039e-03,1.437129026823716904e-01
3.400000000000000355e+00,1.924182023173250267e+00,1.324199999999999822e+00,2.200100000000006044e-03,3.067241627454835029e-02,1.419252412089602646e-03,3.001792150457489178e-02,-1.319153047943166790e-03,3.681864034113562639e-02,-2.738405460032769436e-03,6.800718836560734615e-03,1.437129026823716904e-01
3.425000000000000266e+00,6.853487975125371889e-01,9.831999999999999629e-01,-6.891999999999996220e-04,2.799857186049303434e-02,-1.498134271231458875e-03,2.732986850596269904e-02,-4.328486596226081840e-03,3.447761930337124581e-02,-2.830352324994622748e-03,7.147750797408546769e-03,1.437129026823716904e-01
3.450000000000000178e+00,1.076105558217947289e+00,5.810999999999999499e-01,-4.362999999999999691e-03,2.458296251434013285e-02,-4.320816812541239046e-03,2.470999536252494605e-02,-7.241856393847551435e-03,3.220198286243243502e-02,-2.921039581306312388e-03,7.491987499907488968e-03,1.437129026823716904e-01
3.475000000000000089e+00,1.510042839297613126e-01,2.773999999999999799e-01,-6.548699999999996711e-03,2.253394597249878603e-02,-7.044922716967648782e-03,2.215341726815156856e-02,-1.005482228822537731e-02,2.998496640801675064e-02,-3.009899571257728529e-03,7.831549139865182085e-03,1.437129026823716904e-01
3.500000000000000000e+00,-6.037660816531855712e-01,-8.479999999999998650e-02,-9.058699999999987248e-03,2.016029818978650259e-02,-9.668446552470382621e-03,1.965702610623504959e-02,-1.276497277721556911e-02,2.782191847510451232e-02,-3.096526224745186490e-03,8.164892368869462735e-03,1.437129026823716904e-01
3.525000000000000355e+00,-7.638471319320849773e-01,-3.565000000000000391e-01,-1.106960000000000929e-02,1.823694535408874884e-02,-1.219121556870122677e-02,1.721974024367259326e-02,-1.537187266070082561e-02,2.571059306769617886e-02,-3.180657091999598840e-03,8.490852824023585599e-03,1.437129026823716904e-01
3.550000000000000266e+00,-6.983377473393469481e-01,-6.824999999999999956e-01,-1.341179999999999976e-02,1.596976265574811746e-02,-1.461471900262517262e-02,1.484260725072885853e-02,-1.787687261769027244e-02,2.365128625340568239e-02,-3.262153615065099821e-03,8.808679002676823855e-03,1.437129026823716904e-01
3.575000000000000178e+00,-1.164391868399132557e+00,-9.804000000000000492e-01,-1.643819999999999656e-02,1.299746693960177231e-02,-1.694181223472047276e-02,1.252876002689967683e-02,-2.028281112446348594e-02,2.164682621484788697e-02,-3.340998889743013178e-03,9.118066187948210138e-03,1.437129026823716904e-01
3.600000000000000089e+00,-1.745810878036267111e+00,-1.218100000000000183e+00,-1.862960000000001004e-02,1.081929603311284835e-02,-1.917631599505788265e-02,1.028323760244249929e-02,-2.259362582180928641e-02,1.970241225684468342e-02,-3.417309826751403767e-03,9.419174654402184127e-03,1.437129026823716904e-01
3.625000000000000000e+00,-8.229182838881489159e-01,-1.273200000000000109e+00,-2.106870000000000617e-02,8.379325738824777367e-03,-2.132253820470656619e-02,8.112690945199802633e-03,-2.481388227704979521e-02,1.782529817312019510e-02,-3.491344072343229021e-03,9.712607227920392466e-03,1.437129026823716904e-01
3.650000000000000355e+00,-1.699551969750123792e+00,-1.328199999999999825e+00,-2.273580000000001086e-02,6.709045644666203519e-03,-2.338475184062125886e-02,6.025001808294379660e-03,-2.694823473222901153e-02,1.602433535191540026e-02,-3.563482891607752667e-03,9.999333543621020601e-03,1.437129026823716904e-01
3.675000000000000266e+00,-2.643465417455273858e+00,-1.332300000000000040e+00,-2.530199999999999463e-02,4.145156973486532372e-03,-2.536666670170106136e-02,4.028849102028936660e-03,-2.900085417259673504e-02,1.430942279910265777e-02,-3.634187470895673677e-03,1.028057369707372111e-02,1.437129026823716904e-01
3.700000000000000178e+00,-1.308694411216955400e+00,-1.161200000000000010e+00,-2.684469999999998871e-02,2.617993877991494061e-03,-2.727093522039993403e-02,2.133260944786667408e-03,-3.097487991593516829e-02,1.269093555695692543e-02,-3.703944695535234255e-03,1.055767461217025846e-02,1.437129026823716904e-01
3.725000000000000089e+00,-9.974655354233854521e-01,-9.688999999999999835e-01,-2.890549999999999023e-02,6.056292504420323448e-04,-2.909873055410414425e-02,3.471893484589747003e-04,-3.287195509888676120e-02,1.117920174185613007e-02,-3.773224544782616957e-03,1.083201239339715537e-02,1.437129026823716904e-01
3.750000000000000000e+00,-1.133430187236337039e+00,-7.463000000000000744e-01,-3.058369999999999492e-02,-9.948376736367678299e-04,-3.084942825752139128e-02,-1.320861738095144245e-03,-3.469188770939992533e-02,9.784069457235543971e-03,-3.842459451878534049e-03,1.110493119533068757e-02,1.437129026823716904e-01
3.775000000000000355e+00,-2.684497258860038538e-01,-3.934000000000000830e-01,-3.219300000000001327e-02,-2.488839513343913887e-03,-3.252041275430394424e-02,-2.863132869809834405e-03,-3.643244893995260802e-02,8.514566705144934952e-03,-3.912036185648663789e-03,1.137769957495476936e-02,1.437129026823716904e-01
3.800000000000000266e+00,-4.430629318468911615e-01,-9.200000000000008171e-02,-3.373040000000000066e-02,-3.871140280923422890e-03,-3.410701986738032265e-02,-4.272815520841485512e-03,-3.808930035368437994e-02,7.378636385934346162e-03,-3.982280486304057288e-03,1.165145190677583167e-02,1.437129026823716904e-01
3.825000000000000178e+00,9.746000636423982066e-02,2.024999999999999578e-01,-3.517689999999999012e-02,-5.124286683855352152e-03,-3.560261857458179441e-02,-5.544160066438375868e-03,-3.965604155177156198e-02,6.382936118778693990e-03,-4.053422977189767573e-03,1.192709618521706899e-02,1.437129026823716904e-01
3.850000000000000089e+00,2.152909130770850055e-01,4.341999999999999749e-01,-3.652559999999999835e-02,-6.241297405131722258e-03,-3.699882806582639044e-02,-6.672483506430391433e-03,-4.112438286146940375e-02,5.532716526719426778e-03,-4.125554795643013306e-03,1.220520003314981908e-02,1.437129026823716904e-01
3.875000000000000000e+00,5.000034761894847080e-01,7.500000000000000000e-01,-3.797880000000000700e-02,-7.379252077432025408e-03,-3.828585845647681368e-02,-7.654083667554529777e-03,-4.248445519554053251e-02,4.831808593450309663e-03,-4.198596739063718830e-03,1.248589226100483944e-02,1.437129026823716904e-01
3.900000000000000355e+00,1.771692620137558238e+00,9.299999999999999378e-01,-3.911420000000000868e-02,-8.213519459885314580e-03,-3.945295494978557499e-02,-8.486075926195220387e-03,-4.372525896895824299e-02,4.282745355327227839e-03,-4.272304019172667999e-03,1.276882128152244736e-02,1.437129026823716904e-01
3.925000000000000266e+00,1.224249310788660505e+00,9.203999999999998849e-01,-4.012899999999999107e-02,-8.904669843675069515e-03,-4.048891715362881033e-02,-9.166175916238184646e-03,-4.483522728803233243e-02,3.887015460932089113e-03,-4.346310134403522096e-03,1.305319137717027289e-02,1.437129026823716904e-01
3.950000000000000178e+00,1.251219519675083047e+00,1.017199999999999882e+00,-4.101220000000000560e-02,-9.452703228801288479e-03,-4.138265908177850283e-02,-9.692455869296380533e-03,-4.580285010063670642e-02,3.645409229549415996e-03,-4.420191018858203591e-03,1.333786509884579696e-02,1.437129026823716904e-01
3.975000000000000089e+00,9.652346863255548692e-01,1.005399999999999849e+00,-4.176009999999999445e-02,-9.857619615263973206e-03,-4.212377183444110385e-02,-1.006310379261137096e-02,-4.661729282428986321e-02,3.558391172717549622e-03,-4.493520989848759362e-03,1.362149496532892058e-02,1.437129026823716904e-01
4.000000000000000000e+00,4.704127923043071591e-01,8.380999999999999561e-01,-4.245330000000001325e-02,-1.014210828333904878e-02,-4.270305034333122390e-02,-1.027621467047028919e-02,-4.726895180578304101e-02,3.626429993552547984e-03,-4.565901462451817105e-03,1.390264466402283718e-02,1.437129026823716904e-01
4.025000000000000355e+00,5.865636809455857525e-01,6.845999999999999863e-01,-4.288609999999999645e-02,-1.022762941668677039e-02,-4.311294814699495603e-02,-1.032964099272472812e-02,-4.774991126641378592e-02,3.850236090929486533e-03,-4.636963119418829882e-03,1.417987708365421422e-02,1.437129026823716904e-01
4.049999999999999822e+00,-4.239454053180065074e-01,3.807999999999999718e-01,-4.316239999999998966e-02,-1.016654289286697023e-02,-4.334793002523412708e-02,-1.022092469046929561e-02,-4.805428686067100136e-02,4.230883190344095039e-03,-4.706356835436874275e-03,1.445180788081339152e-02,1.437129026823716904e-01
4.075000000000000178e+00,-1.450066442287034074e-01,-4.310000000000003412e-02,-4.327660000000000534e-02,-9.847147639752007117e-03,-4.340470089337177678e-02,-9.947323458783614500e-03,-4.817845024425133904e-02,4.769810216308903277e-03,-4.773749350879562259e-03,1.471713367509251691e-02,1.437129026823716904e-01
4.100000000000000533e+00,-7.097488664468855069e-01,-3.649999999999999911e-01,-4.317330000000001167e-02,-9.428268619273368761e-03,-4.328229927518725123e-02,-9.505933337941099848e-03,-4.812112914083022108e-02,5.468709355285988546e-03,-4.838829865642969852e-03,1.497464269322708839e-02,1.437129026823716904e-01
4.125000000000000000e+00,-1.961742756605061810e+00,-7.250999999999999668e-01,-4.291270000000000501e-02,-8.859291283123217620e-03,-4.298205341624734832e-02,-8.893899272695333577e-03,-4.788337733129313656e-02,6.329316284530204714e-03,-4.901323915045788238e-03,1.522321555722553829e-02,1.437129026823716904e-01
4.150000000000000355e+00,-1.264068848640366172e+00,-1.000500000000000167e+00,-4.257380000000000886e-02,-8.264134008193150388e-03,-4.250740683924471297e-02,-8.108697801943686584e-03,-4.746841543330223429e-02,7.353134809631593424e-03,-4.961008594057521315e-03,1.546183261157528001e-02,1.437129026823716904e-01
4.174999999999999822e+00,-2.012414746027523904e+00,-1.416100000000000136e+00,-4.191040000000000737e-02,-7.236135078768490304e-03,-4.186362799390995482e-02,-7.148470506077121700e-03,-4.688135483895546074e-02,8.541140108184696461e-03,-5.017726845045505923e-03,1.568961061426181816e-02,1.437129026823716904e-01
4.200000000000000178e+00,-3.020303428020701730e+00,-1.540399999999999991e+00,-4.117490000000000733e-02,-6.174974893555938184e-03,-4.105742607801172311e-02,-6.012381874397244516e-03,-4.612882737470599265e-02,9.893497323947760339e-03,-5.071401296694269534e-03,1.590587919834500485e-02,1.437129026823716904e-01
4.225000000000000533e+00,-2.319831884737155292e+00,-1.708299999999999930e+00,-4.030289999999999567e-02,-4.963716392671873277e-03,-4.009650194672962492e-02,-4.700970454454715675e-03,-4.521854832503630073e-02,1.140930720582484723e-02,-5.122046378306675807e-03,1.611027766027956290e-02,1.437129026823716904e-01
4.250000000000000000e+00,-3.008729733055398370e+00,-1.924100000000000144e+00,-3.911580000000000612e-02,-3.358013480837089733e-03,-3.898906812558583512e-02,-3.216459145499930752e-03,-4.415884171060635577e-02,1.308636767814749455e-02,-5.169773585020520645e-03,1.630282682364742400e-02,1.437129026823716904e-01
4.275000000000000355e+00,-3.276991836827558569e+00,-2.035600000000000076e+00,-3.794759999999999800e-02,-1.801179788058148009e-03,-3.774337394358200787e-02,-1.562991545971322959e-03,-4.295815768643564125e-02,1.492094025639220840e-02,-5.214783742853633386e-03,1.648393180236353006e-02,1.437129026823716904e-01
4.299999999999999822e+00,-3.176650074350950703e+00,-2.023900000000000254e+00,-3.665039999999999271e-02,-8.901179185171080783e-05,-3.636727035014566956e-02,2.532331420401138893e-04,-4.162461516451988752e-02,1.690753814598048091e-02,-5.257344814374217967e-03,1.665430500394036659e-02,1.437129026823716904e-01
4.325000000000000178e+00,-3.472663819481089931e+00,-2.008900000000000130e+00,-3.524650000000000005e-02,1.752310569002306839e-03,-3.486784484868280659e-02,2.223945671394888645e-03,-4.016560705521413782e-02,1.903879067481654974e-02,-5.297762206531331231e-03,1.681484500342166066e-02,1.437129026823716904e-01
4.350000000000000533e+00,-2.911995382421449730e+00,-1.764400000000000190e+00,-3.347530000000000644e-02,4.057890510886816120e-03,-3.325115118488721627e-02,4.338922537113942129e-03,-3.858750509343551738e-02,2.130545374184011215e-02,-5.336353908548301106e-03,1.696653120472617002e-02,1.437129026823716904e-01
4.375000000000000000e+00,-2.511653013040158200e+00,-1.679800000000000182e+00,-3.156000000000000472e-02,6.531022060962780873e-03,-3.152205151771233366e-02,6.586232797263790600e-03,-3.689549064381259652e-02,2.369660834514899020e-02,-5.373439126100262864e-03,1.711037554788519960e-02,1.437129026823716904e-01
4.400000000000000355e+00,-2.430783173129854369e+00,-1.480900000000000105e+00,-2.982140000000001179e-02,8.754571528003558464e-03,-2.968418088552789852e-02,8.952608008435961051e-03,-3.509351917264712239e-02,2.620003387978340342e-02,-5.409338287119223876e-03,1.724742587134744237e-02,1.437129026823716904e-01
4.424999999999999822e+00,-2.535487991587838774e+00,-1.258300000000000196e+00,-2.860929999999999029e-02,1.028871594050657229e-02,-2.774003491151513442e-02,1.142391841841253197e-02,-3.318440857431886881e-02,2.880269769237337948e-02,-5.444373662803734387e-03,1.737877927396084751e-02,1.437129026823716904e-01
4.450000000000000178e+00,-2.016521772928444367e+00,-9.681000000000000716e-01,-2.569820000000001478e-02,1.391376479689879556e-02,-2.569117224014062090e-02,1.398572946791952834e-02,-3.117003319373283510e-02,3.149129355539393577e-02,-5.478860953592214200e-03,1.750556408747440743e-02,1.437129026823716904e-01
4.475000000000000533e+00,-1.234449781836771898e+00,-6.450000000000001288e-01,-2.396389999999999632e-02,1.602735852106392661e-02,-2.353851400667302668e-02,1.662390439530007924e-02,-2.905160516588476197e-02,3.425278316477741586e-02,-5.513091159211735287e-03,1.762887876947733662e-02,1.437129026823716904e-01
4.500000000000000000e+00,-1.704907146092201620e+00,-3.896000000000000574e-01,-2.178610000000000615e-02,1.863662575279545139e-02,-2.128271482306232781e-02,1.932521278143839449e-02,-2.683002497666671371e-02,3.707492016541416580e-02,-5.547310153604385896e-03,1.774970738397577130e-02,1.437129026823716904e-01
4.525000000000000355e+00,-1.056947016580704002e+00,-1.548000000000000487e-01,-1.953200000000001116e-02,2.127730891106287270e-02,-1.892457423648721479e-02,2.207790243231875366e-02,-2.450627850593230239e-02,3.994674595575106041e-02,-5.581704269445087602e-03,1.786884352343230675e-02,1.437129026823716904e-01
4.549999999999999822e+00,-1.279676050530103304e-01,9.329999999999993854e-02,-1.719999999999998960e-02,2.394766266661419590e-02,-1.646545481213614742e-02,2.487219362230706429e-02,-2.208184944750672674e-02,4.285903973819106538e-02,-5.616394635370579314e-03,1.798684611588400109e-02,1.437129026823716904e-01
4.575000000000000178e+00,-4.708769472775299336e-01,2.822999999999999399e-01,-1.435280000000000236e-02,2.712067124673988791e-02,-1.390767292921693890e-02,2.770066019778931465e-02,-1.955910914527784344e-02,4.580469203725273664e-02,-5.651436216060904544e-03,1.810403183946342198e-02,1.437129026823716904e-01
4.600000000000000533e+00,-4.083905112025384976e-01,5.126999999999999336e-01,-1.179339999999999208e-02,2.990098074516685592e-02,-1.125483087810497974e-02,3.055847045686810662e-02,-1.694164583445827155e-02,4.877896221404764976e-02,-5.686814956353291803e-03,1.822049175717954314e-02,1.437129026823716904e-01
4.625000000000000000e+00,7.539848974177731922e-02,6.028000000000000025e-01,-8.694099999999991071e-03,3.319092638517616434e-02,-8.512063530392036115e-03,3.344347076654276274e-02,-1.423450416082308601e-02,5.177958417124010893e-02,-5.722440630431049891e-03,1.833611340469734619e-02,1.437129026823716904e-01
4.650000000000000355e+00,5.329502605563440909e-02,7.304999999999999272e-01,-5.527100000000004405e-03,3.648436268368945856e-02,-5.686179154908795400e-03,3.635610540389577761e-02,-1.144431994433222147e-02,5.480670144814612371e-02,-5.758140789423426067e-03,1.845059604425034611e-02,1.437129026823716904e-01
