Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad)
4.275000000000000355e+00,-3.276991836827558569e+00,-2.035600000000000076e+00,-3.794759999999999800e-02,-1.801179788058148009e-03,-3.774337394358200787e-02,-1.562991545971322959e-03
4.299999999999999822e+00,-3.176650074350950703e+00,-2.023900000000000254e+00,-3.665039999999999271e-02,-8.901179185171080783e-05,-3.636727035014566956e-02,2.532331420401138893e-04
4.325000000000000178e+00,-3.472663819481089931e+00,-2.008900000000000130e+00,-3.524650000000000005e-02,1.752310569002306839e-03,-3.486784484868280659e-02,2.223945671394888645e-03
4.350000000000000533e+00,-2.911995382421449730e+00,-1.764400000000000190e+00,-3.347530000000000644e-02,4.057890510886816120e-03,-3.325115118488721627e-02,4.338922537113942129e-03
4.375000000000000000e+00,-2.511653013040158200e+00,-1.679800000000000182e+00,-3.156000000000000472e-02,6.531022060962780873e-03,-3.152205151771233366e-02,6.586232797263790600e-03
4.400000000000000355e+00,-2.430783173129854369e+00,-1.480900000000000105e+00,-2.982140000000001179e-02,8.754571528003558464e-03,-2.968418088552789852e-02,8.952608008435961051e-03
4.424999999999999822e+00,-2.535487991587838774e+00,-1.258300000000000196e+00,-2.860929999999999029e-02,1.028871594050657229e-02,-2.774003491151513442e-02,1.142391841841253197e-02
4.450000000000000178e+00,-2.016521772928444367e+00,-9.681000000000000716e-01,-2.569820000000001478e-02,1.391376479689879556e-02,-2.569117224014062090e-02,1.398572946791952834e-02
4.475000000000000533e+00,-1.234449781836771898e+00,-6.450000000000001288e-01,-2.396389999999999632e-02,1.602735852106392661e-02,-2.353851400667302668e-02,1.662390439530007924e-02
4.500000000000000000e+00,-1.704907146092201620e+00,-3.896000000000000574e-01,-2.178610000000000615e-02,1.863662575279545139e-02,-2.128271482306232781e-02,1.932521278143839449e-02
4.525000000000000355e+00,-1.056947016580704002e+00,-1.548000000000000487e-01,-1.953200000000001116e-02,2.127730891106287270e-02,-1.892457423648721479e-02,2.207790243231875366e-02
4.549999999999999822e+00,-1.279676050530103304e-01,9.329999999999993854e-02,-1.719999999999998960e-02,2.394766266661419590e-02,-1.646545481213614742e-02,2.487219362230706429e-02
4.575000000000000178e+00,-4.708769472775299336e-01,2.822999999999999399e-01,-1.435280000000000236e-02,2.712067124673988791e-02,-1.390767292921693890e-02,2.770066019778931465e-02
